rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:49F3htNmwzPKFycPdOrDvf","OFFICIAL HIGE DANDISM","Subtitle","IRORI Records",1,1,9,"3231883"
2,"spotify:track:3khEEPRyBeOUabbmOPJzAG","Kenshi Yonezu","KICK BACK","Sony Music Labels Inc.",1,2,9,"2422613"
3,"spotify:track:2Dzzhb1oV5ckgOjWZLraIB","natori","Overdose","なとり",2,3,13,"1770534"
4,"spotify:track:4IfrM44LofE9bSs6TDZS49","Tani Yuuki","W / X / Y","Valley Records",1,4,50,"1678243"
5,"spotify:track:28MATCYDctW5EiBa2repxb","Ado","New Genesis","Universal Music LLC",1,5,26,"1490856"
6,"spotify:track:1Vqs0lXeJafYZz2sxnfB3V","Saucy Dog","Cinderella Boy","A-Sketch",2,7,61,"1419826"
7,"spotify:track:4NaaF28BeO9WzjDrSS71Nz","Mrs. GREEN APPLE","ダンスホール","Universal Music LLC",2,6,28,"1382149"
8,"spotify:track:4JK1kDUdH9RTBQrrSO1QfR","Yuuri","ベテルギウス","Sony Music Labels Inc.",1,15,57,"1185167"
9,"spotify:track:4Fh1CzvLHIUn26tjbZZ1mR","RADWIMPS","KANATA HALUKA","voque ting",8,8,6,"1166769"
10,"spotify:track:5YQNjKZofFhlBCIzTVY6rW","Ado","I’m invincible","Universal Music LLC",2,12,24,"1161362"
11,"spotify:track:3HCGX2gmPLu6ttkbYvPGTR","RADWIMPS, Toaka","Suzume","voque ting",10,10,10,"1139982"
12,"spotify:track:5MqZFxSAGTKqnUbBVLlkM5","yangskinny","Hontowane,","Speedstar",8,9,8,"1132225"
13,"spotify:track:1RChlirFdgtS1ZPH45dJX0","Tani Yuuki","Mouichido","Valley Records",11,13,11,"1126718"
14,"spotify:track:5W7Y92LB4jWvu9NeEQ0GZl","Macaroni Empitsu","なんでもないよ、","Toy's Factory",1,19,57,"1121695"
15,"spotify:track:7ajpbW6tBpqUI9foCtwlLw","YOASOBI","祝福","YOASOBI",8,11,10,"1085852"
16,"spotify:track:1VHL1PIkhDwWbFc65xHwOr","Novelbright","愛とか恋とか","Universal Music LLC",7,18,34,"1080200"
17,"spotify:track:60ReNXcPcsVFd7nUuQw5HZ","OFFICIAL HIGE DANDISM","MIXED NUTS","IRORI Records",1,16,34,"1069159"
18,"spotify:track:1uveEvgKX4irLcp1BUTIFD","yama","色彩","Sony Music Labels Inc.",14,14,10,"1017693"
19,"spotify:track:4fsQ0K37TOXa3hEQfjEic1","LE SSERAFIM","ANTIFRAGILE","SOURCE MUSIC",19,23,8,"1008698"
20,"spotify:track:5m1i6hq7dmRlp3c1utE48L","back number","水平線","Universal Music LLC",1,24,69,"1004623"
21,"spotify:track:10zz9RZt9DnqcxNWksRNrx","Vaundy","Kaiju no Hanauta","SDR Inc.",18,22,106,"1001105"
22,"spotify:track:7qOsSOpiL3R8RKyiBtIYNQ","BUMP OF CHICKEN","SOUVENIR","Toy's Factory",10,17,10,"978265"
23,"spotify:track:4kPlQKwtPrnqLgrmmKFSlA","Yuuri","ドライフラワー","Sony Music Labels Inc.",1,27,110,"957202"
24,"spotify:track:1RDvyOk4WtPCtoqciJwVn8","Jung Kook, BTS, FIFA Sound","Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack]","Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC",21,21,3,"956486"
25,"spotify:track:39HrUxcvKF3jtLz7fUDWXc","Hikaru Utada","First Love","Universal Music LLC",25,62,62,"947607"
26,"spotify:track:7gdbaUPut1M0ewKOSAqvyW","King Gnu","Stardom","Sony Music Labels Inc.",20,20,3,"933925"
27,"spotify:track:278JqkBGkjDovOYAwE8TW7","OFFICIAL HIGE DANDISM","115万キロのフィルム","LASTRUM",6,32,188,"885493"
28,"spotify:track:0o9zmvc5f3EFApU52PPIyW","Fujii Kaze","Shinunoga E-Wa","Universal Music LLC",7,29,16,"876465"
29,"spotify:track:4gbHag1jhjLTDcrbfpFnYQ","back number","アイラブユー","Universal Music LLC",25,25,7,"876429"
30,"spotify:track:78MS9OT9Flm2V78fhTw4rk","Ado","Backlight","Universal Music LLC",2,30,22,"867722"
31,"spotify:track:0J0P8iSE6l3pYHbUdNFYdS","King Gnu","カメレオン","Sony Music Labels Inc.",1,33,41,"866844"
32,"spotify:track:2uMNMcjjUz8oNIxjIu20qE","SEKAI NO OWARI","Habit","Universal Music LLC",2,38,32,"857620"
33,"spotify:track:3lUOzabhWYyRImRszpJGOU","Vaundy","CHAINSAW BLOOD","Sony Music Labels Inc.",8,26,9,"843412"
34,"spotify:track:1XeOqgzh2fZhmgxnmyiIJ8","ZUTOMAYO","残機","Universal Music LLC",10,28,8,"825909"
35,"spotify:track:3IhHrBYZaxySuRu1zI7Vuk","Ado","Fleeting Lullaby","Universal Music LLC",4,34,18,"816616"
36,"spotify:track:2j7GjqDtsKbEhVq0Gw6a5Z","wacci","恋だろ","Sony Music Labels Inc.",15,35,24,"814066"
37,"spotify:track:51oc6MEsXTpnPn6GOw5VuP","Fujii Kaze","きらり","Universal Music LLC",4,41,84,"812286"
38,"spotify:track:2gYj9lubBorOPIVWsTXugG","IVE","After LIKE","Starship Entertainment",12,37,16,"811107"
39,"spotify:track:1sIIlVrnPhrvmTrHtzM7tV","Mrs. GREEN APPLE, Sonoko Inoue","点描の唄","Universal Music LLC",19,39,186,"811058"
40,"spotify:track:1zd35Y44Blc1CwwVbW3Qnk","YOASOBI","群青","YOASOBI",6,42,119,"801061"
41,"spotify:track:6IO5nn84TKArsi3cjpIqaD","Ryokuoushoku Shakai","Mela!","Sony Music Labels Inc.",22,46,137,"791467"
42,"spotify:track:19mjCzLuMHZ0Tyn3eI85bo","Yuuri","シャッター","Sony Music Labels Inc.",10,45,74,"782883"
43,"spotify:track:5QDLhrAOJJdNAmCTJ8xMyW","BTS","Dynamite","BIGHIT MUSIC",1,43,120,"778333"
44,"spotify:track:7tnYsRepXLaNhqj4xtcWP2","Fujii Kaze","grace","Universal Music LLC",14,36,9,"769442"
45,"spotify:track:2N4lCwOeFRX7qrbMPRcZ7d","back number","ベルベットの詩","Universal Music LLC",23,47,15,"759605"
46,"spotify:track:0kqTXMHiQiB7IECD0WwcPq","TWICE","Talk that Talk","Republic Records - TWICE",13,44,15,"748246"
47,"spotify:track:34PR0zLBVl7VMF9E7dDwdo","King Gnu","雨燦々","Sony Music Labels Inc.",11,48,21,"713154"
48,"spotify:track:5Odq8ohlgIbQKMZivbWkEo","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",14,49,24,"702196"
49,"spotify:track:0zfNtgPJ5FLkbveRjSdCMb","Kyanai","Vanilla","ENS Entertainment",17,50,34,"699740"
50,"spotify:track:3GGOKTfxgyluPvAFnB30zE","10-FEET","第ゼロ感","Universal Music LLC",50,-1,1,"678642"
51,"spotify:track:4dFGAtzdQ0C7WowKPZXc8J","Saucy Dog","Shion","A-Sketch",25,31,9,"615398"
52,"spotify:track:5P8ZvBQoCrujjNcLAxO3Su","back number","クリスマスソング","Universal Music LLC",6,55,155,"608111"
53,"spotify:track:495GBEvMX06OrwhCCZ7H0y","8LOOM","Melody","Virgin Music Label And Artist Services (S&D)",52,52,4,"549392"
54,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",1,82,33,"547709"
55,"spotify:track:0tJ6d01rh2gTbpFlY1mYJZ","Mrs. GREEN APPLE","私は最強","Universal Music LLC",40,40,5,"544114"
