rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:39RqJCSBMKkNGiNAnuUMH6","Gettomasa","Jälkeekään","PME Records",1,-1,1,"1095293"
2,"spotify:track:5RX8T3EoTuXcybAxe6oPAw","Käärijä","Cha Cha Cha","WM Finland",1,1,21,"906661"
3,"spotify:track:5V6MFVxOCtnBgw4JV4Yk59","ibe","BLONDINA","Skorpioni",2,2,2,"867396"
4,"spotify:track:4NbcnW0v1yoeq2IAuWFriv","SHRTY, Joalin","Pariisin kevät","PLAY9",2,3,5,"791194"
5,"spotify:track:39yHmPnviyu4dxSqMU9SQ7","BEHM, Olavi Uusivirta","Viimeinen tanssi","WM Finland",4,4,2,"672816"
6,"spotify:track:5Om2bI3bo28V7XKvDHYy7d","Överi, AHTI","Stadin puistot (feat. AHTI)","WM Finland",6,7,3,"548880"
7,"spotify:track:1rHtC8primXdUUxASuRqxJ","Isac Elliot, JVG","Vielki Hereillä","Universal Music Oy",7,-1,1,"490783"
8,"spotify:track:0y0FKZsyh3vtqVGpDKr8oJ","Isac Elliot, Costi","Kompastun","Universal Music Oy",5,5,2,"489359"
9,"spotify:track:40uSGkDj9YubrDIihc28Ar","ibe","VYYHTI (ettiny aitoo rakkaut)","Skorpioni",9,-1,1,"454887"
10,"spotify:track:00HzPyMHUN8aafKYCia7VQ","VIIVI, JVG","Mitä näil korteil saa?","WM Finland",3,6,3,"446818"
11,"spotify:track:4bjkPOPZn5ozzxXdW73Jxf","Blacflaco, Korelon","Julkinen persoona","Ghettobaby.ent/Korelon.szn",9,12,3,"419690"
12,"spotify:track:1mhmASpuZz5ideIXmL3cvC","BESS","Missio","Universal Music Oy",12,15,2,"418566"
13,"spotify:track:19tC0uC0b9azd1B8tJbwNm","TUULI, Cledos","Bikineis (feat. Cledos)","Sony Music Entertainment Finland",13,-1,1,"385662"
14,"spotify:track:6xdi29bJS0Hb7yhlcFKaWU","Portion Boys","Seksi Seinäjoella","Sony Music Entertainment Finland",14,-1,1,"383372"
15,"spotify:track:14LdhxElpZS0rKVV4nxtdA","Alessandra","Queen of Kings","Universal Music AS",4,9,20,"365951"
16,"spotify:track:6gC4zm1oONWkl0zvo4Cwg6","Gettomasa","Meit ei oo","PME Records",1,10,10,"362285"
17,"spotify:track:0Md23O27tBkiiuzsCTetpl","Costi","Maailman ympäri","PME Records",1,13,14,"361929"
