rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6gC4zm1oONWkl0zvo4Cwg6","Gettomasa","Meit ei oo","PME Records",1,-1,1,"1257453"
2,"spotify:track:0Md23O27tBkiiuzsCTetpl","Costi","Maailman ympäri","PME Records",1,1,5,"689035"
3,"spotify:track:5RX8T3EoTuXcybAxe6oPAw","Käärijä","Cha Cha Cha","WM Finland",1,3,12,"587331"
4,"spotify:track:4TXoHT9YxXfczvs2ccf5MK","KUUMAA","Ylivoimainen","Universal Music Oy",1,5,12,"573728"
5,"spotify:track:2hCsRJpmsetg49AXeyhuAN","KUUMAA","Anna mulle mitä vaan","Universal Music Oy",5,-1,1,"487348"
6,"spotify:track:04ajBAZ4nicx6flU5D6PdB","TUULI, ibe","OnlyFans (feat. ibe)","Sony Music Entertainment Finland",4,4,2,"458765"
7,"spotify:track:50MCpRAPLw8KXn8j6j2yb7","KUUMAA","Tulipalo","Universal Music Oy",3,8,40,"444178"
8,"spotify:track:1eEAiEd1n6WfPh4zgOWy4S","Lauri Haav","Sydämii","PME Records",6,6,2,"418763"
9,"spotify:track:5JFfA93DVs0nduS6IglUv3","Gasellit","Katto auki","Sony Music Entertainment Finland",9,-1,1,"373566"
10,"spotify:track:3yZWaLo76NW6EL49Q0GLKP","SANNI","Haukilahden rantaan","WM Finland",2,2,2,"353873"
11,"spotify:track:2dMNnJmCuOuokPJ9cUB2qC","Isac Elliot, ibe","Kaks","Universal Music Oy",4,7,4,"346235"
12,"spotify:track:5GXKlga0uXsWWS9lsqtJWu","AHTI","Kiltti","WM Finland",12,-1,1,"319840"
13,"spotify:track:3KOKML3DT5AbPOQYWjBZTh","Gettomasa, Van Hegen","Shamppanjadieetillä","PME Records",1,14,45,"287762"
14,"spotify:track:12zIIWVV5guPmsV7yQGsOM","Gettomasa","Vastustamaton","PME Records",1,11,22,"272428"
15,"spotify:track:3STatpBP2zJ1CTca7PRSKp","Bee","Viimeisiä sanoja","Sony Music Entertainment Finland",10,13,8,"249511"
16,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,12,12,"247450"
17,"spotify:track:2q4XiGEHnERJ428M3LyMQA","ibe, baka®","shoppaa","Skorpioni",5,15,6,"237701"
18,"spotify:track:1DmW5Ep6ywYwxc2HMT5BG6","Loreen","Tattoo","Universal Music AB",6,10,6,"237266"
19,"spotify:track:32yXNG1tmByrOzeXnP5K8W","KUUMAA","Oo vielä sekunnin mun","Universal Music Oy",19,45,67,"223830"
