rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:12zIIWVV5guPmsV7yQGsOM","Gettomasa","Vastustamaton","PME Records",1,-1,1,"731095"
2,"spotify:track:4EXBxZeqKIayJa65KtAwZw","VIIVI, Robin Packalen","Ihana kipu","Universal Music Oy",1,1,2,"730000"
3,"spotify:track:3MekCg06LOHRmSI3HLM7cO","Gettomasa","Ne otti hoon pois","PME Records",3,-1,1,"419451"
4,"spotify:track:3dMSUouXkSMQRxrn5tQFB6","SHRTY","Sun takii","PLAY9",2,2,2,"406040"
5,"spotify:track:3KOKML3DT5AbPOQYWjBZTh","Gettomasa, Van Hegen","Shamppanjadieetillä","PME Records",1,14,24,"405637"
6,"spotify:track:6qverLcFcryBhJBgomIZjw","Turisti, Elastinen","Tippa-T","Skorpioni",1,5,6,"332021"
7,"spotify:track:79Hll9uh2wBbKqDJc4LuXl","Roope Salminen & Koirat, KIKI","Sen pituinen se (feat. KIKI)","WM Finland",4,4,3,"330678"
8,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",1,6,11,"324004"
9,"spotify:track:05Fn1zIHdLdG6zLZaU4ugU","Gettomasa","Kombo","PME Records",9,-1,1,"322662"
10,"spotify:track:66uNjN5dWYiyJ6I4GttOgg","Costi, Jami Faltin","Magaluf","PME Records",3,3,2,"319264"
11,"spotify:track:7DqZAdpcn1o0F5yzdH2lHa","Gettomasa","Ei leiki","PME Records",11,-1,1,"294233"
12,"spotify:track:77Xs6TA4v3Eems2C0fM1sR","Ramses II, JVG","Löylyä lissää (feat. JVG)","WM Finland",12,-1,1,"280284"
13,"spotify:track:0lms4A7g1CpKPWGQLHPAQE","Gettomasa, Lauri Haav","Rantatontti","PME Records",13,-1,1,"272230"
14,"spotify:track:3Ksvxtooh9DzGfWv64bYkp","AHTI, Costi","Yksinkertasta (feat. Costi)","WM Finland",8,17,3,"256397"
15,"spotify:track:1lONpRFOwYQMWgwgsn3w5k","Gettomasa","Se ois ollu siin","PME Records",15,-1,1,"244146"
16,"spotify:track:3HD1IgJXdTI3guoBatBVSG","Gettomasa","500 Hevosta","PME Records",1,98,29,"233641"
17,"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Oliver Tree, Robin Schulz","Miss You - Bonus Track","Atlantic Records",4,9,5,"232299"
18,"spotify:track:2h9FYDFYIScQ4dHtsL70gn","Joe L, Costi","DEEP DOWN (feat. Costi)","Sony Music Entertainment Finland",5,12,6,"220747"
19,"spotify:track:7BI3gFHdPNtstVEetNx7w6","BESS","Sammumaton","Universal Music Oy",19,-1,1,"218385"
20,"spotify:track:6bwGTXDFEoW3d6W6kE1LMT","Sexmane","Sekavaa ja hiton vaikeet","Sony Music Entertainment Finland",3,7,3,"217563"
21,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",15,15,10,"214630"
22,"spotify:track:3nqQXoyQOWXiESFLlDF1hG","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",3,10,7,"210279"
23,"spotify:track:2kMXQWEPwLKrMcjG6Cih5Q","Gettomasa","Kierrän sen kaukaa","PME Records",23,-1,1,"207343"
24,"spotify:track:2G1gCuldjtW9xcN1n1yenB","Isac Elliot, Sexmane","Makso Mitä Makso","Universal Music Oy",1,13,9,"196730"
25,"spotify:track:6a7IcujvbN7JOUTUkMoPa8","Mikael Gabriel, william","Aika on rahaa","Universal Music Oy",25,-1,1,"194027"
26,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",9,11,3,"189264"
27,"spotify:track:0lPrY8sXUen0bqga0BIeWa","KUUMAA","Tulipalo","Universal Music Oy",9,18,19,"187799"
28,"spotify:track:059XnNUPl1ZexU6x3EeHj5","Gettomasa","Hölliikse - Bonus Track","PME Records",12,164,24,"187614"
29,"spotify:track:4CUwPg9TWRoXYbPaB5K6oU","Aliisa Syrjä","Tää tunne","WM Finland",25,25,2,"182788"
30,"spotify:track:1RCQAeceDgtbD7WVLWr05S","Haloo Helsinki!","Reiviluola","Vallila Music House",2,19,61,"177087"
31,"spotify:track:0WzmYcHhfkchwvZagvItxK","JVG","Amatimies","WM Finland",1,26,28,"175453"
32,"spotify:track:45jiG8tovD9o6PTBRAdcGR","Gettomasa","Hyvä me","PME Records",2,-1,33,"174904"
33,"spotify:track:1bDbXMyjaUIooNwFE9wn0N","Drake, 21 Savage","Rich Flex","OVO / Republic Records",33,-1,1,"173654"
34,"spotify:track:4RjP1NfFGbCF4rFY298jnA","WIL","Näiden tähtien alla","Sony Music Entertainment Finland",11,16,6,"170199"
35,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",7,27,92,"165458"
36,"spotify:track:30qzICI34TjLx27Lf0Jtgp","Heviteemu","Kaunis melankolia (Pimeä onni)","WM Finland",36,-1,1,"164752"
37,"spotify:track:7cH03DxM2Qt520VrB5BH3S","Isac Elliot, 1.Cuz","Lowkey","Universal Music Oy",8,8,2,"162157"
38,"spotify:track:0hR9rAzfwW8EuutTXdSzuF","Ramses II","Villieläin","WM Finland",1,30,30,"146037"
39,"spotify:track:7wAh8Hbsv4QX6AavYDcrhM","Dilemma","Tanssi Tyttö Tanssi","Dilemma",14,28,6,"143624"
40,"spotify:track:2iUi4TmF8JqsZEh0IuWYQ0","vitunleija, DAVI, Cledos, william","Make-Up (feat. DAVI, Cledos, william)","WM Finland",3,24,4,"136497"
41,"spotify:track:7xI0ofxULkeCPPOS83kskj","Pihlaja, Fabe","Heaven (feat. Fabe)","Sony Music Entertainment Finland",14,22,3,"136226"
42,"spotify:track:66QKf4HKHynl9IsdKhwE0V","Ida Paul & Kalle Lindroth, Ida Paul, Kalle Lindroth","Perhonen","WM Finland",42,-1,1,"134750"
43,"spotify:track:5zHwltOissBAu6ZedTFFLW","Costi","Kangastus","PME Records",8,35,8,"132757"
44,"spotify:track:2QNcMX51ubQSyLcNPly7Xa","Costi, Sexmane","meikä matadori","PME Records",8,37,14,"131542"
45,"spotify:track:76WsnMaiOG5ky6ENnJjI0r","Fabe, JVG","Koko Yö (feat. JVG)","Sony Music Entertainment Finland",4,32,10,"128425"
46,"spotify:track:1agD3NMqnpaejVler2S9xJ","Sexmane","Chillaa veli","Sony Music Entertainment Finland",1,44,18,"120177"
47,"spotify:track:3jL8yROkyz0IY5ZrJuNLbO","Elias Kaskinen","Minä Sinua","WM Finland",21,29,3,"119148"
48,"spotify:track:38T0tPVZHcPZyhtOcCP7pF","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","Columbia",32,39,7,"111201"
49,"spotify:track:55qPuI6NekVyNPM6kh5DN4","BESS","Ram pam pam","Universal Music Oy",1,45,43,"110529"
50,"spotify:track:2KLwPaRDOB87XOYAT2fgxh","Drake, 21 Savage, Travis Scott","Pussy & Millions (feat. Travis Scott)","OVO / Republic Records",50,-1,1,"110190"
51,"spotify:track:0nRssz1xxPRC6B22k5lG06","MD$, Sexmane, B.Baby","Nonstop (feat. Sexmane & B.Baby)","Poetic Pain Records",13,46,25,"108840"
52,"spotify:track:2N780yabixU5WBrkTtfwLs","DAVI, Ardian Bujupi","Rakastunu Gangstaa - Lotto Remix","WM Finland",1,38,10,"108541"
53,"spotify:track:45AnFdNtMvqc6slOLCDMTy","Bee","Tequilakahvi","Sony Music Entertainment Finland",3,42,12,"106612"
54,"spotify:track:2ze4RpT5UyaPcY9Wrg83e9","Pete Parkkonen","Pure mua (Vain elämää kausi 13)","WM Finland",54,-1,1,"105807"
55,"spotify:track:7wdwIaXUuzlu1grzWMFRJm","Ghost","Mary On A Cross","UME - Global Clearing House",8,41,15,"105655"
56,"spotify:track:46s57QULU02Voy0Kup6UEb","Drake, 21 Savage","Major Distribution","OVO / Republic Records",56,-1,1,"105419"
57,"spotify:track:2oo4aF7LnxR3ZFkcRcctAe","Bizi, william","Draama - Remix","PME Records",6,40,16,"104204"
58,"spotify:track:48GrbwydcMUFPfKrSeq6K0","Sexmane","40K","Sony Music Entertainment Finland",9,48,29,"104020"
59,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",22,49,22,"103025"
60,"spotify:track:6BePGk3eCan4FqaW2X8Qy3","Tiësto, Tate McRae","10:35","Atlantic Records",60,-1,1,"101723"
61,"spotify:track:4lqwfA11KZ0wYfbCddjHj8","Nebi, Gettomasa","KiMi","EIFFEL",6,71,25,"98630"
62,"spotify:track:5e7XVJJcGbecTB9N4asFsu","El Migu","Erilainen","Sony Music Entertainment Finland",1,54,25,"96304"
63,"spotify:track:7wQYLgqRjrTBX0pzqSxWLZ","El Migu, Etta","Shake (feat. Etta)","Sony Music Entertainment Finland",23,23,2,"95602"
64,"spotify:track:27KdLYj7Alpe6y3UxC87ga","Nebi","GoDdAmN","EIFFEL",9,55,21,"94393"
65,"spotify:track:35ovElsgyAtQwYPYnZJECg","Rihanna","Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By","Black Panther 2 Rihanna Recordings",20,20,2,"94010"
66,"spotify:track:1vQoEeHAKr8OIGIMFY2yAj","Jami Faltin","PLAYA","Universal Music Oy Distributed Labels",7,43,5,"93704"
67,"spotify:track:055cgw7cBuU5WhjRnDE1xO","KUUMAA","Edelleen sua","Universal Music Oy",13,34,4,"92910"
68,"spotify:track:5U6DBJXCpgbwDirAYukeHo","Gasellit, ABREU","Laulu ilman sanoja (feat. ABREU)","Sony Music Entertainment Finland",3,51,8,"92414"
69,"spotify:track:2u4aD9hjuT1UHDsmHVEOjr","Isac Elliot, william, Cledos","20min","Universal Music Oy",1,53,22,"92397"
70,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",2,60,32,"89095"
71,"spotify:track:3LDpiCw0GexSFnhnlQfTgp","Ida Paul & Kalle Lindroth, Ida Paul, Kalle Lindroth","Autiomaa","WM Finland",9,56,7,"87852"
72,"spotify:track:6qyS9qBy0mEk3qYaH8mPss","Kordhell","Murder In My Mind","Kordhell",58,77,16,"87527"
73,"spotify:track:0TUJZgKUuK34LcKGJJAbKJ","JVG, Ege Zulu, Costi","Verkkareis (feat. Ege Zulu, Costi)","WM Finland",1,59,19,"86406"
74,"spotify:track:34tz0eDhGuFErIuW3q4mPX","Drake, 21 Savage","On BS","OVO / Republic Records",74,-1,1,"85719"
75,"spotify:track:0QHEIqNKsMoOY5urbzN48u","Meghan Trainor","Made You Look","Epic",66,66,3,"85091"
76,"spotify:track:7ffZ0iPT1UQvgm4e1KsaDC","Portion Boys","Elämän ABC","Sony Music Entertainment Finland",3,65,34,"83849"
77,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",40,72,14,"83726"
78,"spotify:track:1bDGyHQ0GC8zg8nIpEIhG0","LAVAREDO","Blondi","Sony Music Entertainment Finland",5,78,17,"82161"
79,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",44,74,108,"82075"
80,"spotify:track:4N84bVnNycTXiuoKZFEXrD","Portion Boys, Matti ja Teppo","Vauhti kiihtyy (feat. Matti ja Teppo)","Sony Music Entertainment Finland",1,82,74,"81678"
81,"spotify:track:398Aq5KZonfs86YxZ4X4CS","JVG, Lauri Haav","Pojatki itkee (feat. Lauri Haav)","WM Finland",3,47,5,"81582"
82,"spotify:track:6YFcvJlcgQceRfJrVpmJa0","Olli Halonen","Pohjola","WM Finland",1,62,75,"81006"
83,"spotify:track:6OKYc7R3c1UmrrBXGTWiFL","Mikael Gabriel, Cledos","Drama","Universal Music Oy",6,21,3,"79359"
84,"spotify:track:0AZeZ9hPcIVGGnmrUY1iFn","ADI","ASIOIT","KPO RECORDS",36,36,2,"78643"
85,"spotify:track:4wTRQ57rK2FpvnKjeby3pe","Ida Paul & Kalle Lindroth, Ida Paul, Kalle Lindroth","Mä mietin sua","WM Finland",7,137,18,"78555"
86,"spotify:track:0QO1QnI4tOXLwtgXQmVqPA","Portion Boys","Kyläbaari","Sony Music Entertainment Finland",12,63,88,"78012"
87,"spotify:track:2ZL7WZcjuYKi1KUDtp4kCC","Drake, 21 Savage","Spin Bout U","OVO / Republic Records",87,-1,1,"77132"
88,"spotify:track:7dbbNqmww8vd8cPSvBs52o","Portion Boys, Teflon Brothers","Nautin elämästä","Sony Music Entertainment Finland",5,79,21,"76733"
89,"spotify:track:7rQpUWmlqRKl4F2Z0pkACE","Korelon","Nessu","Korelon",50,50,2,"76295"
90,"spotify:track:6zJejIfVYLgjud3lTk4DLB","Rosa Linn","SNAP","Nvak Collective",26,75,20,"76261"
91,"spotify:track:0JbfBxlJxSqjbI9vbzi4Vn","Joe L, william","Käytöstapoi (feat. william)","Sony Music Entertainment Finland",3,69,25,"75696"
92,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",72,93,10,"74837"
93,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",57,95,9,"74538"
94,"spotify:track:7GeTsDIc5ykNB6lORO6Cee","Drake, 21 Savage","Circo Loco","OVO / Republic Records",94,-1,1,"74528"
95,"spotify:track:2f3M4kFTnPCncJSjN515fO","pehmoaino","ikuinen virta","Sony Music Entertainment Finland",11,76,9,"73924"
96,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",39,92,95,"73303"
97,"spotify:track:2SVPmGSTrkgvGdLoQbw9xI","Costi","Hole In One","PME Records",31,100,27,"73172"
98,"spotify:track:7aP68E6dMvQ54Mu41Omke4","KIKI","666","WM Finland",8,57,47,"73010"
99,"spotify:track:3GD93v1BzKfxZDnakDqZT0","Nelli Matula","Vähän enemmän","Walt Disney Records",99,-1,1,"71814"
100,"spotify:track:6NFqSHKj227Z7umO6rBonF","Anna Puu","Ei kuole koskaan","WM Finland",33,33,2,"71237"
101,"spotify:track:1wtOxkiel43cVs0Yux5Q4h","Taylor Swift, Lana Del Rey","Snow On The Beach (feat. Lana Del Rey)","Taylor Swift",20,52,3,"70608"
102,"spotify:track:3qqBE3c05JjCiwOHcAg5h0","Pasi ja Anssi","Marraskuu","WM Finland",29,64,5,"70356"
103,"spotify:track:7MDQtZFautjS1LQGe4FLPT","Ida Paul & Kalle Lindroth, Ida Paul, Kalle Lindroth","Greyn Anatomia","WM Finland",103,-1,1,"69743"
104,"spotify:track:4MFnqUUYmVvGKmYWgNi9pV","Erika Vikman","Maailmanlopun reunalla (Dance D’Amour) [Vain elämää kausi 13]","WM Finland",91,91,2,"69644"
105,"spotify:track:01t3GFGNjvlWeOzjrMks7S","Madboiali, SHRTY, Blacflaco, Ege Zulu","Allez Allez Allez (feat. SHRTY, Blacflaco, Ege Zulu) - Remix","WM Finland",40,68,3,"69507"
106,"spotify:track:3DBZ0kwm8q4OeMbEfb1n9r","Ege Zulu","Melankolia","PME Records",12,80,7,"69261"
107,"spotify:track:1pJbvYH5FiR8FVY8Hpx9XX","Ikuinenkesä","Neiti Kesäheinä","Universal Music Oy",29,87,89,"66999"
108,"spotify:track:01EVTBLCcWgqGnEjzD4iDz","Pete Parkkonen","Lost Boy (Vain elämää kausi 13)","WM Finland",94,94,2,"66901"
109,"spotify:track:3GTCMFwGsJfvhd9To8TSS3","Nebi, Cledos","YLöS/ALaS","EIFFEL",7,85,8,"66532"
110,"spotify:track:26hOm7dTtBi0TdpDGl141t","Joji","Die For You","88rising Music",110,-1,1,"66343"
111,"spotify:track:1rYP6R16sM0uSlxrqzR5pM","Gettomasa","Silmät","PME Records",2,139,181,"66261"
112,"spotify:track:6GrRhvJO2Pe6f7qgyFCZua","Paleface","Miehet ei itke","Sony Music Entertainment Finland",112,-1,1,"66157"
113,"spotify:track:5jQI2r1RdgtuT8S3iG8zFC","Taylor Swift","Lavender Haze","Taylor Swift",28,58,3,"65435"
114,"spotify:track:6tZftq0qmxSqMyUKVKr1ZQ","VITUN ISO ROTSI, Sairas T, Käsipuoli, Roman Schatz","Mikä täällä dunkkaa","VITUN ISO ROTSI",77,130,16,"65319"
115,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",71,97,18,"64247"
116,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",59,111,85,"64137"
117,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",2,-1,38,"63975"
118,"spotify:track:4D7BCuvgdJlYvlX5WlN54t","Taylor Swift","You're On Your Own, Kid","Taylor Swift",33,61,3,"63868"
119,"spotify:track:2FRnf9qhLbvw8fu4IBXx78","Wham!","Last Christmas","Epic",1,-1,38,"63276"
120,"spotify:track:7l2nxyx7IkBX5orhkALg0V","Drake, 21 Savage","Privileged Rappers","OVO / Republic Records",120,-1,1,"62926"
121,"spotify:track:0wshkEEcJUQU33RSRBb5dv","Drake","BackOutsideBoyz","OVO / Republic Records",121,-1,1,"62748"
122,"spotify:track:2wGSgTmgSF3xjRrHkTc25R","The Game, 50 Cent","Hate It Or Love It","Geffen",77,115,19,"62528"
123,"spotify:track:3rWDp9tBPQR9z6U5YyRSK4","Taylor Swift","Midnight Rain","Taylor Swift",43,70,3,"62424"
124,"spotify:track:3tAQNhm1o0kzldsI5QkrB1","Aerosmith","Dream On","Aerosmith P&D - Sony",124,163,2,"62213"
125,"spotify:track:6WHU2kB0ArIK9pgzsTiwag","Haloo Helsinki!","Jos Mun Pokka Pettää","Capitol Records",60,107,15,"62088"
126,"spotify:track:5IgjP7X4th6nMNDh4akUHb","Chris Brown","Under The Influence","Chris Brown Entertainment/RCA Records",61,104,15,"61661"
127,"spotify:track:4ewazQLXFTDC8XvCbhvtXs","Joji","Glimpse of Us","88rising Music",14,173,22,"61440"
128,"spotify:track:1SllLQv2tfIlgtYXO5edRM","T Swoop","Mon Ami","Sony Music Entertainment Finland",2,106,33,"61227"
129,"spotify:track:2yjlYDiNiQkdxVqTlaSrlX","Nicki Minaj","Super Freaky Girl","Republic Records",35,84,13,"61116"
130,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",128,136,7,"60957"
131,"spotify:track:0XER3HPMx223xWaAgNKp4Y","Selena Gomez","My Mind & Me","Interscope Records",131,-1,1,"60815"
132,"spotify:track:1Ame8XTX6QHY0l0ahqUhgv","Måneskin","THE LONELIEST","Epic",19,83,5,"60341"
133,"spotify:track:3eX0NZfLtGzoLUxPNvRfqm","Taylor Swift","Maroon","Taylor Swift",36,67,3,"60045"
134,"spotify:track:2LGHc5OI7tWamZd7JoOfll","Sexmane, Ege Zulu, Pessa","Vastaaja (feat. Ege Zulu & Pessa)","Sony Music Entertainment Finland",33,103,51,"60017"
135,"spotify:track:3TC6Z4oLl3AYL1Vd7PtDr4","Pihlaja, Etta","Bändäri","Sony Music Entertainment Finland",1,119,33,"59788"
136,"spotify:track:4tRhRLBxIZ34Iw0eCuiC03","southstar","Miss You","Columbia/B1 Recordings",40,102,5,"59425"
137,"spotify:track:0IghJnHZCrilFytSASVTri","Ege Zulu, Sexmane, Victor Nordis","Skene","PME Records",13,96,6,"58453"
138,"spotify:track:7KokYm8cMIXCsGVmUvKtqf","Taylor Swift","Karma","Taylor Swift",50,73,3,"57894"
139,"spotify:track:5tWGU45R5BufYTDZ4irIPu","Jami Faltin, Costi","STILL TRE","Universal Music Oy Distributed Labels",19,127,25,"57578"
140,"spotify:track:45pUWUeEWGoSdH6UF162G8","Drake, 21 Savage","Broke Boys","OVO / Republic Records",140,-1,1,"57448"
141,"spotify:track:3VsTpdea6RXkvbwLBjiCB9","BEHM","Päästä varpaisiin","WM Finland",3,189,78,"57249"
142,"spotify:track:1aOl53hkZGHkl2Snhr7opL","Dean Lewis","How Do I Say Goodbye","Universal Music Australia Pty. Ltd.",113,120,7,"57237"
143,"spotify:track:3KqVIfp7i4q4MZ3UUeFGIp","Pihlaja","Sheikkaan mukana","Sony Music Entertainment Finland",143,-1,1,"56267"
144,"spotify:track:2J2Z1SkXYghSajLibnQHOa","Sia","Unstoppable","Monkey Puzzle Records/RCA Records",41,128,68,"56146"
145,"spotify:track:0Phqd5XsljHZTsnPhfDO8S","Fabe","Tähti","Sony Music Entertainment Finland",5,118,36,"55985"
146,"spotify:track:5dtblyaDrGQxEeYW9Iv51z","BEHM","Ethän tarkoittanut sitä","WM Finland",2,151,39,"55761"
147,"spotify:track:7fZBQnc0zXwVybgCIrQQil","Imanbek, BYOR","Belly Dancer","Musical Freedom",14,122,28,"55518"
148,"spotify:track:5Zlb01Jcn0Ld49zazzZJSB","TWISTED, Oliver Tree, Fast & Furious: The Fast Saga","WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1","APG Inc – FF10",148,-1,1,"55260"
149,"spotify:track:3EfMGeYXw69Saa14torWpK","Cledos, ibe, Averagekidluke, A36","Samma gamla vanliga - Remix","WM Sweden",1,125,61,"54932"
150,"spotify:track:2JjDXcC82gp21CV2WxP10k","Gettomasa","Muijii stadis","PME Records",2,171,198,"54835"
151,"spotify:track:19uE9QQOsOTeJnApDDxFtX","Mouhous, costee","Vielki hengis (feat. costee)","WM Finland",35,89,3,"54778"
152,"spotify:track:1mea3bSkSGXuIRvnydlB5b","Coldplay","Viva La Vida","Parlophone UK",132,147,11,"54365"
153,"spotify:track:5odlY52u43F5BjByhxg7wg","JVKE","golden hour","JVKE",121,121,3,"54181"
154,"spotify:track:5FuIyltPQmr3IRo4VZRUrA","Erika Vikman","Kova duuni on rahaa (Vain elämää kausi 13)","WM Finland",154,-1,1,"54068"
155,"spotify:track:3GYlZ7tbxLOxe6ewMNVTkw","Billie Eilish","TV","Darkroom/Interscope Records",61,158,7,"54006"
156,"spotify:track:0RjHQ2lBmKW0PIZ3iPVj0D","Ida Paul & Kalle Lindroth, Ida Paul, Kalle Lindroth","Kavereita","WM Finland",156,-1,1,"53945"
157,"spotify:track:5hB6UN3hxca8CP6dqs67On","Alan Walker, Sophie Simmons","Lovesick","Kreatell Music",157,-1,1,"53894"
158,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",49,134,68,"53657"
159,"spotify:track:1v7L65Lzy0j0vdpRjJewt1","Eminem","Lose Yourself","Aftermath",75,145,118,"53651"
160,"spotify:track:4k6Uh1HXdhtusDW5y8Gbvy","Steve Lacy","Bad Habit","L-M Records/RCA Records",82,131,17,"53647"
161,"spotify:track:7aRCAByC8ktZVKhVhDS4la","Alawee","Aktiverad (Klick Klack)","WM Sweden",85,109,8,"53586"
162,"spotify:track:67vUsLGXUTVDv7FLe8SyDr","Sexmane","Mama","TIH BIH",73,133,84,"53354"
163,"spotify:track:3dp8H2alKT2fTrSBKhQoTW","VIIVI","Hyväuskoinen","WM Finland",2,114,48,"53143"
164,"spotify:track:3qoftcUZaUOncvIYjFSPdE","Taylor Swift","Bejeweled","Taylor Swift",53,99,3,"52350"
165,"spotify:track:6UCsmxqf24WsQWIo33JzwJ","jambo, VilleGalle","ei nabbaa (feat. VilleGalle)","Sony Music Entertainment Finland",1,132,17,"51878"
166,"spotify:track:3gVhsZtseYtY1fMuyYq06F","Rammstein","Sonne","Vertigo Berlin",106,140,4,"51422"
167,"spotify:track:2DnfYBSG1cEcEYieldgp2X","BEHM","Frida","WM Finland",1,112,122,"51261"
