rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5V6MFVxOCtnBgw4JV4Yk59","ibe","BLONDINA","Skorpioni",1,1,11,"508399"
2,"spotify:track:39RqJCSBMKkNGiNAnuUMH6","Gettomasa","Jälkeekään","PME Records",1,2,10,"386002"
3,"spotify:track:4NbcnW0v1yoeq2IAuWFriv","SHRTY, Joalin","Pariisin kevät","PLAY9",2,3,14,"372349"
4,"spotify:track:39yHmPnviyu4dxSqMU9SQ7","BEHM, Olavi Uusivirta","Viimeinen tanssi","WM Finland",4,6,11,"365860"
5,"spotify:track:5RX8T3EoTuXcybAxe6oPAw","Käärijä","Cha Cha Cha","WM Finland",1,4,30,"363336"
6,"spotify:track:5HDPVknk7KqPWfxSilhC8h","Costi","Ennen vanhaan","PME Records",5,7,5,"333530"
7,"spotify:track:6NSjIm8OZLsjcJQgUdsGNr","T Swoop, ibe","Allstar (feat. ibe)","Sony Music Entertainment Finland",2,5,3,"328254"
8,"spotify:track:0Md23O27tBkiiuzsCTetpl","Costi","Maailman ympäri","PME Records",1,9,23,"278148"
9,"spotify:track:741UUVE2kuITl0c6zuqqbO","Nicki Minaj, Ice Spice, Aqua","Barbie World (with Aqua) [From Barbie The Album]","Atlantic Records",9,10,7,"274604"
10,"spotify:track:4I7nd2tef4qV15OAczVuJb","Isac Elliot, william","Missaat Mut","Universal Music Oy",6,8,5,"269282"
11,"spotify:track:4TXoHT9YxXfczvs2ccf5MK","KUUMAA","Ylivoimainen","Universal Music Oy",1,12,30,"256177"
12,"spotify:track:40uSGkDj9YubrDIihc28Ar","ibe","VYYHTI (ettiny aitoo rakkaut)","Skorpioni",9,14,10,"241212"
13,"spotify:track:2FDTHlrBguDzQkp7PVj16Q","Dave, Central Cee","Sprinter","Neighbourhood / Live Yours",11,11,10,"239497"
14,"spotify:track:6gC4zm1oONWkl0zvo4Cwg6","Gettomasa","Meit ei oo","PME Records",1,16,19,"235431"
15,"spotify:track:50MCpRAPLw8KXn8j6j2yb7","KUUMAA","Tulipalo","Universal Music Oy",3,17,58,"234055"
16,"spotify:track:0uHbsPVRr12ERCABBWVbe0","JVG","Oisko tää täs","WM Finland",5,13,9,"232601"
17,"spotify:track:5Om2bI3bo28V7XKvDHYy7d","Överi, AHTI","Stadin puistot (feat. AHTI)","WM Finland",6,19,12,"231980"
18,"spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]","Darkroom/Interscope Records",18,18,4,"228809"
19,"spotify:track:3lEjNgLQHxbHxqjtSzTgZQ","AHTI, VilleGalle","Taiteilijaelämää","WM Finland",8,20,3,"214330"
20,"spotify:track:3csvI7Z6Zi0uiQbbpUkvhE","Aste, Diandra","Köyhä laulaa (feat. Diandra)","Sony Music Entertainment Finland",7,21,8,"202734"
21,"spotify:track:1mhmASpuZz5ideIXmL3cvC","BESS","Missio","Universal Music Oy",10,24,11,"201455"
22,"spotify:track:43aRo9Yxlj97ZlEOwCGJXk","TIPPA, JVG","Smash Baby (feat. JVG)","WM Finland",22,-1,1,"196859"
23,"spotify:track:3ZIOH68auFCiZeIBk9XD6k","Evelina","sä <3 mä","Universal Music Oy",23,-1,1,"196487"
24,"spotify:track:4Mg2rAHrqKXQzLRIwr4j9r","ibe","FAMOUS","Skorpioni",2,25,32,"195818"
25,"spotify:track:6ie36ZZnVBzZgkdfghyRQ7","Korelon, ibe","CITYBOY","Korelon",4,22,14,"195350"
26,"spotify:track:3KOKML3DT5AbPOQYWjBZTh","Gettomasa, Van Hegen","Shamppanjadieetillä","PME Records",1,27,63,"194698"
27,"spotify:track:2lvCRioElAZPAgqWCV9a1S","VJ","Vastustaa","WM Finland",22,29,5,"191347"
28,"spotify:track:6zhLlmtn6i50OrcAwg1bNN","Blacflaco, Korelon","Julkinen persoona","Ghettobaby.ent",9,28,12,"184286"
29,"spotify:track:1vYXt7VSjH9JIM5oRRo7vA","Dua Lipa","Dance The Night - From Barbie The Album","Atlantic Records",29,45,8,"175157"
30,"spotify:track:6ijRGBGzjwl5pyBVUIfXWL","Evelina, Nelli Matula","Onnellinen","Universal Music Oy",7,26,6,"172087"
31,"spotify:track:428rSbzZ0AnBMpzyQRW4uE","Korelon, Cledos","Missi","Korelon",8,31,5,"161759"
32,"spotify:track:00HzPyMHUN8aafKYCia7VQ","VIIVI, JVG","Mitä näil korteil saa?","WM Finland",3,36,12,"157751"
33,"spotify:track:0y0FKZsyh3vtqVGpDKr8oJ","Isac Elliot, Costi","Kompastun","Universal Music Oy",5,37,11,"157451"
34,"spotify:track:3STatpBP2zJ1CTca7PRSKp","Bee","Viimeisiä sanoja","Sony Music Entertainment Finland",10,42,26,"153806"
35,"spotify:track:12zIIWVV5guPmsV7yQGsOM","Gettomasa","Vastustamaton","PME Records",1,41,40,"153339"
36,"spotify:track:1mea3bSkSGXuIRvnydlB5b","Coldplay","Viva La Vida","Parlophone UK",15,15,50,"153259"
37,"spotify:track:2ZJ50ZqUlqFnva0hCvmWkh","Costi, Lauri Haav","PARTYBOY","PME Records",3,40,14,"150925"
38,"spotify:track:1BgeEIf7mUD4CcOmSMJRrK","Kube","Clean","Killah Records",38,38,8,"150634"
39,"spotify:track:3hzDqJj72N3vdBNhIWUidZ","Robin Packalen, Ege Zulu","Kolmistaan","Universal Music Oy",7,34,8,"150499"
40,"spotify:track:2hCsRJpmsetg49AXeyhuAN","KUUMAA","Anna mulle mitä vaan","Universal Music Oy",5,39,19,"144883"
41,"spotify:track:5HNCbOWhhPNHzZIPyNx1GN","Fabe","Melodia","Sony Music Entertainment Finland",16,46,6,"142725"
42,"spotify:track:4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean","300 Entertainment",42,47,5,"135665"
