rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5hiQSNo6jQbQ2m2gBZs7bU","Muslim - مُسلِم","Etnaset","Global",1,1,12,"115309"
2,"spotify:track:4xAYDw7NVSKkvMIE9vFTVu","Karim Mahmoud Abdelaziz, Mohamed Osama","Elghazala Ray2a (feat. Mohamed Osama)","Sony Music Entertainment",2,2,2,"114453"
3,"spotify:track:3yWSjxKQMpa7hXcmVElZgX","Wegz, Disco Misr","Keify Keda","Global",1,3,13,"80616"
4,"spotify:track:53BjuhvFCmv5T0VRhKuNrb","Afroto","FAR2 KHEBRA","The Basement Records",2,4,11,"74513"
5,"spotify:track:1w8I30qzVlqUgkp0P9bXh1","Shahyn","Siri","Shahyn",1,5,29,"70910"
6,"spotify:track:1r9xUipOqoNwggBpENDsvJ","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","KIDinaKORNER/Interscope Records",5,6,11,"65117"
7,"spotify:track:2D4dV2KXDTszzJ3p3cFqhA","The Weeknd","Less Than Zero","XO / Republic Records",7,-1,1,"64149"
8,"spotify:track:1nH2PkJL1XoUq8oE6tBZoU","The Weeknd","Sacrifice","XO / Republic Records",8,-1,1,"63772"
9,"spotify:track:7cCBsINflnE3PKyvcN3bzX","Lege-Cy","Arafa","",1,8,18,"61146"
10,"spotify:track:4uNc5GMR6a5az5U3Ghdyf8","Wegz","عفاريت الأسفلت","Takwene",1,7,26,"61077"
11,"spotify:track:0mL82sxCRjrs3br407IdJh","The Weeknd","Is There Someone Else?","XO / Republic Records",11,-1,1,"57147"
12,"spotify:track:2Ghp894n1laIf2w98VeAOJ","The Weeknd","How Do I Make You Love Me?","XO / Republic Records",12,-1,1,"53668"
13,"spotify:track:3LXPZvEHf0vhgFKs4giHSS","Bahaa Sultan","Ta3ala Adalla3ak","Free Music - Nasr Mahrous",13,32,2,"53042"
14,"spotify:track:3g4p8OgtpxHpEHzEjnRo6J","Muslim - مُسلِم","Mesh Nadman","Global",13,13,2,"51748"
15,"spotify:track:2SLwbpExuoBDZBpjfefCtV","The Weeknd","Out of Time","XO / Republic Records",15,-1,1,"50208"
16,"spotify:track:49odA1EtwSkPefTEeIwqBx","Mohammed Saeed","Konty 2olely","Mohammed Saeed",9,12,6,"50175"
17,"spotify:track:4CvAW2jw7bcfx40aF3YT39","Tamer Ashour","Tegy Ntrahn","Tamer Ashour",17,20,3,"49347"
18,"spotify:track:3KyKxJ4P3pVCgaZwaq2rUC","The Weeknd","Gasoline","XO / Republic Records",18,-1,1,"47903"
19,"spotify:track:1E5Xu8dur0fAjSP1VpVhAZ","The Weeknd","Best Friends","XO / Republic Records",19,-1,1,"43799"
20,"spotify:track:0647xnQGtzAulUlJC8s4r4","Amr Diab","Inta El Haz","Sony Music Entertainment",8,11,10,"42727"
21,"spotify:track:79TzqzCK34xg5R3p1uTcAu","El Joker, Haram","RAKAM 1 DA MESH ENTA","The Basement Records",1,21,25,"42456"
22,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",4,14,25,"42239"
23,"spotify:track:4K2VD5qMwcjIsLFYtrrQDz","Afroto","Msh Bel 7ozoz - مش بالحظوظ","The Basement Records",1,16,34,"42062"
24,"spotify:track:2vgUijXOTRMnWXDtvgMp2b","The Weeknd","Take My Breath","XO / Republic Records",24,-1,1,"41832"
25,"spotify:track:0htvkHTlXpui40I957NFUt","Marwan Moussa","Tesla","The Basement Records",3,15,45,"41570"
26,"spotify:track:5ptN0LBbIyZrxP9RLAwq5N","Afroto","Tege Goal","The Basement Records",26,98,2,"41268"
27,"spotify:track:6zzdyvVWjGrQBraSvuqJPY","The Weeknd","Starry Eyes","XO / Republic Records",27,-1,1,"39508"
28,"spotify:track:5Aun0pJOQFBQozav1hPpM1","Ahmed Kamel","3la 3eny","Global",2,19,21,"38878"
29,"spotify:track:42nkGZLFa7PF2Hut7f7sxk","Wegz, LZHYMR","أسياد الصوت","",1,23,40,"37592"
30,"spotify:track:5XbA7TAqsD0fj0dGBrbb0D","The Weeknd, Lil Wayne","I Heard You’re Married (feat. Lil Wayne)","XO / Republic Records",30,-1,1,"37545"
31,"spotify:track:7KLy4f8VCsiIEYr69mC4uZ","Lege-Cy","Mafesh Mane3","",30,45,65,"37534"
32,"spotify:track:3OFejsaM3NDkclJg3rjWI2","Marwan Moussa","البوصلة ضاعت","Blue Check Entertainment",13,22,118,"37299"
33,"spotify:track:0rzAtcL37WVll20dFCYTsj","Mousv","El QOWA","The Basement Records",9,9,3,"37174"
34,"spotify:track:1NhjYYcYTRywc0di98xHxf","The Weeknd, Tyler, The Creator","Here We Go… Again (feat. Tyler, the Creator)","XO / Republic Records",34,-1,1,"36833"
35,"spotify:track:5SSh0fKEEkyaBGOhQG47AE","Lege-Cy","Betadeen","Takwene",35,74,52,"36667"
36,"spotify:track:5xDaIms5HB1DTj5keH6sJc","Marwan Pablo","SINdBAD","Quality Clique",5,10,125,"36624"
37,"spotify:track:3Ya32EkNaAQL8VDbvsfTup","Marwan Moussa, Alyoung, Randar","HUSTLE","Modissa - YR Music",8,18,10,"36235"
38,"spotify:track:3VIe2CZBIFSW8EaBCvexHZ","Ahmed Kamel, Marwan Moussa","Talabat W Elnaghnagha - Law Talabet","Global",29,29,6,"35918"
39,"spotify:track:7pBr36brGBNxCk3JahhyHb","Wegz","واحد وعشرين","Takwene",1,25,98,"35904"
40,"spotify:track:6krYS8KtmNAYyb5uTZiYW4","The Weeknd","Dawn FM","XO / Republic Records",40,-1,1,"35348"
41,"spotify:track:1C6pNXiVfcKO49JttTv0xJ","Hoda Bondok, Muslim","خطر (ياللي سيرتي تعباك)","Sharqi Production 2021",4,26,25,"33620"
42,"spotify:track:5ZsSIC9ea0OEi7gMMv7b1t","Mohamed Hamaki","La Malama (Bonus Track)","Sony Music Entertainment",27,38,12,"33499"
43,"spotify:track:6a4GH1gljLL7VvmO9u5O92","The Weeknd","Don’t Break My Heart","XO / Republic Records",43,-1,1,"32594"
44,"spotify:track:2lj1RNDztkIsyzhAX2soEa","Marwan Pablo","CTRL","Quality Clique",1,27,42,"32542"
45,"spotify:track:4AvJP6kNoa6Cua3cqlZmCm","Wegz","كان نفسي","Takwene",31,50,110,"32460"
46,"spotify:track:04vHPXVGnb51q13NBoW22W","Ahmed Saad, 3enba, Double Zuksh","El Melouk","Global",1,24,29,"32054"
47,"spotify:track:6vRHVF61iN8TnMdoFBoE8f","Marwan Pablo","Free","Quality Clique",1,28,115,"31859"
48,"spotify:track:56e1uYjeT4Ju4F44ZKM9ra","Abyusif, Perrie","Mamlaka","Abyusif",7,30,11,"30989"
