rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:172oAbLGpgeCsukno7oBRe","Keung To","風雨不改 (電影《阿媽有咗第二個》主題曲)","EEG Music",1,1,4,"295499"
2,"spotify:track:2lMVTk3I232dE7jnkufOSt","MC 張天賦","老派約會之必要","WM Hong Kong",1,2,8,"288086"
3,"spotify:track:1dBroK67DSaaEE5kvkVjzG","Keung To","作品的說話","Music Nation Records Co Ltd.",1,4,19,"269907"
4,"spotify:track:11IqNbLOD4s4nVYSuEttFR","Keung To","Dear My Friend,","Music Nation Records Co. Ltd.",1,5,57,"267446"
5,"spotify:track:4umaD9GJDZMihD9mal7vd1","Keung To","鏡中鏡","Music Nation Records Co. Ltd.",3,6,36,"250641"
6,"spotify:track:0skYUMpS0AcbpjcGsAbRGj","BLACKPINK","Pink Venom","YG Entertainment/Interscope Records",1,3,3,"224878"
7,"spotify:track:1UJYWfzyPjRwmlCawgJroV","Anson Lo 盧瀚霆","King Kong","Music Nation Records Co Ltd.",4,7,14,"199332"
8,"spotify:track:1ZrnCyms7CBYsCvkkVIkt8","MC 張天賦","記憶棉","WM Hong Kong",1,13,46,"172139"
9,"spotify:track:6flgMTTqhbJSNryAPCYcvA","陳卓賢 Ian","留一天與你喘息","Music Nation Records Co. Ltd.",1,11,30,"167423"
10,"spotify:track:4pnqbvjkdoIKUzmfr1bUho","Anson Lo 盧瀚霆","Mr. Stranger","Music Nation Records Co Ltd.",4,10,28,"166180"
11,"spotify:track:2rbbJ2xZFJa2DriR5h0TBS","陳卓賢 Ian","Distance","Music Nation Records Co. Ltd.",6,12,8,"165461"
12,"spotify:track:2i40AXmoYGkzzW3C3OUoG6","Terence Lam","記得","Terence Lam Production & Co.",8,8,4,"156297"
13,"spotify:track:33bb4ipPqbeTdZLOAix27Z","Anson Lo 盧瀚霆","Megahit","Music Nation Records Co. Ltd.",4,14,51,"151591"
14,"spotify:track:7xE3HkKaZFhtzrt2FiwNOd","Keung To","Master Class","Music Nation Records Co. Ltd.",4,18,76,"140081"
15,"spotify:track:3U1sSlezn9BdzqsEx4VfHT","MC 張天賦","小心地滑","WM Hong Kong",1,20,22,"137949"
16,"spotify:track:1WzMnzTmdWbJZ3OhizMtbX","MC 張天賦, Kaho Hung","Frenemy","WM Hong Kong",15,15,4,"137949"
17,"spotify:track:2gYj9lubBorOPIVWsTXugG","IVE","After LIKE","Starship Entertainment",9,9,3,"136516"
18,"spotify:track:2pFkBa11TZLwI4t4uzIWdi","陳卓賢 Ian","Got U","Music Nation Records Co. Ltd.",7,21,19,"124701"
19,"spotify:track:5DHjpB2vk29BySgvGKq6IW","Leo Ku, Keung To","愛回家","EEG Music",19,22,3,"123250"
20,"spotify:track:433FK3gktWwmjkAPMSqVNO","MC 張天賦","時候不早","WM Hong Kong",2,26,39,"119126"
21,"spotify:track:2P5Eeh29qJrYa1T27cdL3B","MC 張天賦","反對無效","WM Hong Kong",2,23,66,"117110"
22,"spotify:track:7zYZYyaMmfsc7Jp4ZHd6UX","Anson Lo 盧瀚霆","不可愛教主","Music Nation Records Co. Ltd.",1,25,62,"115017"
23,"spotify:track:0kqTXMHiQiB7IECD0WwcPq","TWICE","Talk that Talk","Republic Records - TWICE",16,16,2,"112933"
24,"spotify:track:2MBaZXaQ7VKmDTr7cPPHP4","Terence Lam","邊一個發明了ENCORE","Terence Lam Production & Co.",16,17,4,"109346"
25,"spotify:track:5AnD1Tmu5hKPeHGyxGq6LJ","Leo Ku, Edan 呂爵安","飄流教室","EEG Music",8,28,12,"106810"
26,"spotify:track:4c9hHw1PUYXHfKFASXo8H0","Terence Lam","某種老朋友","Terence Lam Production & Co.",1,19,30,"104143"
27,"spotify:track:1rTnGbIahUmq6fK8RWAXfd","陳卓賢 Ian","鯨落","Music Nation Records Co. Ltd.",7,30,91,"98043"
28,"spotify:track:7wDHnKKyw7GSw9ihEHTXm3","Hins Cheung","賽勒斯的愛","EEG Music",4,32,17,"93734"
29,"spotify:track:32QnXosZq7A11knnBAEqk7","Terence Lam","一人之境 in C major","Terence Lam Production & Co.",1,27,122,"92046"
30,"spotify:track:0u3En4cJMAjcIQ6zLIlmqY","Terence Lam","夏之風物詩","Terence Lam Production & Co.",19,24,11,"89559"
31,"spotify:track:7Fr7Ag2bQyJl86BtsFmdOW","JACE, Terence Lam","隔離 - Studio Live Duet","Universal Music Ltd.",3,33,102,"89311"
32,"spotify:track:2W9MxlcyMWmeHgZNnCSosb","Kaho Hung","污糟兒","WM Hong Kong",19,34,8,"88910"
33,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",19,40,15,"84529"
34,"spotify:track:2pIUpMhHL6L9Z5lnKxJJr9","NewJeans","Attention","ADOR",34,35,6,"82690"
35,"spotify:track:2KogAeAixsmxIzDmMHKhjY","Terence Lam","下一位前度 in Ab major","Terence Lam Production & Co.",4,29,143,"81667"
36,"spotify:track:5st8nBxaC9GX6Dl3VMXTbM","Terence Lam","在空中的這一秒","Terence Lam Production & Co.",2,31,40,"81480"
37,"spotify:track:0ZnUxq0HrUPilUSf9ZlQaT","Jay Fung","給缺席的人唱首歌","Media Asia Music Limited",13,43,10,"81419"
38,"spotify:track:0a4MMyCrzT0En247IhqZbD","NewJeans","Hype Boy","ADOR",38,39,6,"81032"
39,"spotify:track:4co81zh3xm4y6ZcyLj4eTz","Kaho Hung","及時行樂","WM Hong Kong",24,47,32,"79410"
40,"spotify:track:63Hnm2IiSP9VDzJF2WdzCL","Endy Chow","太平道","Warner Chappell Music, Hong Kong Ltd.",40,86,2,"78432"
41,"spotify:track:0mBP9X2gPCuapvpZ7TGDk3","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",9,41,11,"75909"
42,"spotify:track:72OVnXDzugvrCU25lMi9au","WeiBird","如果可以 - 電影""月老""主題曲","Sony Music Entertainment",4,44,40,"75436"
43,"spotify:track:4ckh5VN2HYQ8TzS51Nh7ol","Hins Cheung","俏郎君","EEG Music",6,45,87,"74456"
44,"spotify:track:3CsYuAe0Oi7t9w1jxWfHob","Kaho Hung","主角光環","WM Hong Kong",25,53,48,"73276"
45,"spotify:track:5cGipBquhoVjNn5U6XX61k","Jer 柳應廷","自毀的程序","Music Nation Records Co Ltd.",16,46,9,"71647"
46,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,51,61,"69551"
47,"spotify:track:6zeblz6qaURo2JphS7XeFz","Edan 呂爵安, Feng Ze","一表人才","Music Nation Records Co. Ltd.",2,50,42,"68854"
48,"spotify:track:1oen3GpTcA486fTHaT7neg","Girls' Generation","FOREVER 1","SM Entertainment",30,42,5,"64945"
49,"spotify:track:0NaXXkY7Lss2VF3sYISJXG","C AllStar","留下來的人","Media Asia Music Limited",10,54,73,"63751"
50,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",16,55,23,"63730"
51,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",11,52,23,"63604"
52,"spotify:track:3V62hqp8AIqkSfr8Ys2lzP","Serrini","樹木真美","Jengs Bunka",21,48,11,"62451"
53,"spotify:track:7MresghYfws5S4JG5Fcl4e","Terence Lam","神奇的糊塗魔藥","Terence Lam Production & Co.",2,36,76,"62251"
54,"spotify:track:4Pzi0povbtMOuVyGKGNOKu","Edan 呂爵安","小諧星","Music Nation Records Co. Ltd.",1,57,59,"61708"
55,"spotify:track:1V7V9ekndGc7vqE3hVUKmA","Terence Lam","時光倒流一句話","Terence Lam Production & Co.",2,38,95,"59939"
56,"spotify:track:2YF2QvEFNGbIgNQaUzLk4Q","Gareth.T","勁浪漫 超溫馨","WM Hong Kong",6,58,41,"58902"
57,"spotify:track:05hC0bzyZaqn4mxUNAdKNc","Anson Lo 盧瀚霆","神隊友","Music Nation Records Co Ltd.",46,63,60,"58310"
58,"spotify:track:5tHHZJbJgs6zQmvqewePEf","Jer 柳應廷","離別的規矩","Music Nation Records Co Ltd.",11,60,21,"57931"
59,"spotify:track:2w9A7fvq6ka5CB9l7wDZXG","Keung To","蒙著嘴說愛你","Music Nation Records Co. Ltd.",8,59,88,"56877"
60,"spotify:track:06sDxr7MbbwFyTP1f6rvvl","Edan 呂爵安","E先生 連環不幸事件","Music Nation Records Co. Ltd.",1,64,84,"56376"
61,"spotify:track:1k4epQqpbGkyIm3O6bRALu","COLLAR","OFF/ON","Music Nation Records Co Ltd.",14,61,8,"55953"
62,"spotify:track:1CMTBEtl2mqKJu4VOXDCGF","MC 張天賦, Kaho Hung","二損一","WM Hong Kong",62,103,4,"55871"
63,"spotify:track:40NvsEFexANIROSnKIMYXB","Leo Ku, MC 張天賦","自我安慰","EEG Music",63,-1,1,"55433"
64,"spotify:track:0bqYvGR4vP2KstdMyemKYI","Terence Lam","doodoodoo","Terence Lam Production & Co.",13,37,17,"53784"
65,"spotify:track:28MATCYDctW5EiBa2repxb","Ado","New Genesis","Universal Music LLC",65,75,2,"52055"
66,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",44,72,49,"51263"
67,"spotify:track:3Culhf5uvEDZQhaK3AhFqn","Terence Lam","難道喜歡處女座","Terence Lam Production & Co.",1,49,55,"50663"
68,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music",14,66,13,"49675"
69,"spotify:track:4h4QlmocP3IuwYEj2j14p8","Nicky Youre, hey daisy","Sunroof","Thirty Knots/Columbia",69,76,14,"49514"
70,"spotify:track:0O6u0VJ46W86TxN9wgyqDj","Post Malone, Doja Cat","I Like You (A Happier Song) (with Doja Cat)","Mercury Records/Republic Records",33,71,14,"48974"
71,"spotify:track:3Cdpq0qhrgiwPRkR720FZf","陳卓賢 Ian","DWBF","Music Nation Records Co. Ltd.",11,73,76,"48799"
72,"spotify:track:2MKENhpdJ8egUGHl6EWG5F","COLLAR","Never-never Land","Music Nation Records Co. Ltd.",3,77,25,"48451"
73,"spotify:track:67YWDwrNCgEEvbha1waHdf","Keung To","今天只做一件事","EEG Music",62,62,2,"47258"
74,"spotify:track:1eVGIJZMTyms9dpWI70aJi","Janice Vidal","呼吸之間","WM Hong Kong",47,74,9,"47089"
75,"spotify:track:3hU9nGBhYJQwvF8BJ4PUcE","Kay Tse","囍帖街","Cinepoly Records Co. Ltd.",19,88,298,"46425"
76,"spotify:track:7Hg4q2LtepCcPQheOWcUFj","Panther Chan","下流社會","WM Hong Kong",33,69,6,"46334"
77,"spotify:track:24tzRRz8r26gOmQB8PEZwv","Terence Lam","拼命無恙 in Bb major","Terence Lam Production & Co.",12,56,108,"46311"
