rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1xRMtDxiU8xxAlaDscHIoT","Keung To","濤","Music Nation Records Co. Ltd.",1,1,11,"278656"
2,"spotify:track:2CwGJLH5jTBlVQhMfjCc6e","Keung To","Dummy","Music Nation Records Co Ltd.",1,2,20,"255395"
3,"spotify:track:2Yccw4AWlnf8BMcD4rnlFc","Anson Lo 盧瀚霆","ON","Music Nation Records Co Ltd.",3,45,2,"229428"
4,"spotify:track:7x9aauaA9cu6tyfpHnqDLo","Jung Kook, Latto","Seven (feat. Latto)","BIGHIT MUSIC",1,3,13,"226691"
5,"spotify:track:6gcuJpHu0Ey30D5WR76y98","JENNIE","You & Me","YG Entertainment/Interscope Records",5,-1,1,"219285"
6,"spotify:track:11IqNbLOD4s4nVYSuEttFR","Keung To","Dear My Friend,","Music Nation Records Co. Ltd.",1,4,114,"211879"
7,"spotify:track:2fOpn6RdCJzcYl32PZCMM3","Anson Lo 盧瀚霆","浪漫殺死巨蟹座","Music Nation Records Co Ltd.",4,7,12,"203879"
8,"spotify:track:3uHE0cVFDFDORAVhwLqL4p","Keung To","追","Universal Music Ltd.",1,6,31,"193792"
9,"spotify:track:01qFKNWq73UfEslI0GvumE","Jung Kook, Jack Harlow","3D (feat. Jack Harlow)","BIGHIT MUSIC",8,8,2,"188495"
10,"spotify:track:172oAbLGpgeCsukno7oBRe","Keung To","風雨不改 (電影《阿媽有咗第二個》主題曲)","EEG Music",1,5,61,"180147"
11,"spotify:track:7nJlkwxJSNDqO20WWeLuNX","Anson Lo 盧瀚霆","Nah","Music Nation Records Co Ltd.",4,9,18,"172022"
12,"spotify:track:0GoEr3439Go5CGHL6fw1US","MC 張天賦","與我無關","WM Hong Kong",3,10,6,"151530"
13,"spotify:track:1rPPxVHA0YWiUzxzuFlQDN","陳卓賢 Ian","仍在","Music Nation Records Co. Ltd.",7,11,5,"145792"
14,"spotify:track:7mz4dDKFWSwj7cjnJeITBH","MC 張天賦","抽","WM Hong Kong",3,12,12,"126769"
15,"spotify:track:1VU4roZEde9uI25e4rUOuU","Keung To","沒有翅膀的天使","Music Nation Records Co. Ltd.",1,13,24,"120118"
16,"spotify:track:0tSkMuKKrLXEfxc58cEhFX","IVE","Off The Record","Starship Entertainment",16,-1,1,"113648"
17,"spotify:track:1dBroK67DSaaEE5kvkVjzG","Keung To","作品的說話","Music Nation Records Co Ltd.",1,23,76,"111582"
18,"spotify:track:3mVO7XaN9ULGNuXteiCOz3","陳卓賢 Ian","再見 寧靜海","Music Nation Records Co. Ltd.",5,15,39,"108506"
19,"spotify:track:0Vz146N2GxkVJw4kSGXrNi","JENNIE","You & Me (Coachella ver.)","YG Entertainment/Interscope Records",19,-1,1,"105045"
20,"spotify:track:6lfMr5SEeFdpMeIJxw5n1I","陳卓賢 Ian","抱抱無尾熊","Music Nation Records Co. Ltd.",10,16,27,"104719"
21,"spotify:track:3Frg7nyANyCvDpbyaOxtdf","陳卓賢 Ian","擁抱後的歌","Music Nation Records Co. Ltd.",14,19,12,"102116"
22,"spotify:track:56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",16,20,10,"101848"
23,"spotify:track:5sdQOyqq2IDhvmx2lHOpwd","NewJeans","Super Shy","ADOR",3,17,14,"100845"
24,"spotify:track:4bzylGLMAjkb8AYCcsu96R","Anson Lo 盧瀚霆","MONEY","Music Nation Records Co Ltd.",1,14,34,"100548"
25,"spotify:track:5h1BN75CEh8wdSwE1xrbSe","V","Slow Dancing","BIGHIT MUSIC",19,21,4,"97812"
26,"spotify:track:3x2hKSUf8O8IqI1shmxGnp","MC 張天賦","老派約會之必要","WM Hong Kong",1,18,65,"97648"
27,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",6,22,30,"96617"
28,"spotify:track:210JJAa9nJOgNa0YNrsT5g","League of Legends, NewJeans","GODS","Riot Games",28,167,2,"93703"
29,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",29,35,4,"93496"
