rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5CeSq5JBv2wCeIHZA0PLtT","Wegz","البخت","Takwene",1,1,2,"871560"
2,"spotify:track:5NcTOxzo2WE20tFdtUhbAM","Marwan Pablo","Barbary","Quality Clique",2,2,2,"402973"
3,"spotify:track:5hiQSNo6jQbQ2m2gBZs7bU","Muslim - مُسلِم","Etnaset","Global",1,5,20,"141080"
4,"spotify:track:53NXe3kkRKLOHetbquwSxt","Telecom Egypt, Ahmed Mekky, Wegz","اغنية اقوى ميكس من وي","Telecom Egypt",1,3,5,"133448"
5,"spotify:track:0johwiyFvPcTbM1miBvaUh","Ali Loka, Ouzzy","Matkhafesh Yamma","WKS LTD",3,4,3,"107383"
6,"spotify:track:3yWSjxKQMpa7hXcmVElZgX","Wegz, Disco Misr","Keify Keda","Global",1,6,21,"98324"
7,"spotify:track:3LXPZvEHf0vhgFKs4giHSS","Bahaa Sultan","Ta3ala Adalla3ak","Free Music - Nasr Mahrous",3,8,10,"90397"
8,"spotify:track:5kQCI3faUHASM28R91ksUY","Ahmed Saad","Aleky Eyoun","Global",7,7,3,"88545"
9,"spotify:track:4uNc5GMR6a5az5U3Ghdyf8","Wegz","عفاريت الأسفلت","Takwene",1,9,34,"72696"
10,"spotify:track:53BjuhvFCmv5T0VRhKuNrb","Afroto","FAR2 KHEBRA","The Basement Records",2,11,19,"70337"
11,"spotify:track:3g4p8OgtpxHpEHzEjnRo6J","Muslim - مُسلِم","Mesh Nadman","Global",11,14,10,"67721"
12,"spotify:track:7o6OBdhiwn3RX9BOa5JjMc","Ahmed Saad","Sayrena Ya Donia","Sony Music Entertainment",10,10,3,"67679"
13,"spotify:track:1w8I30qzVlqUgkp0P9bXh1","Shahyn","Siri","Shahyn",1,12,37,"63124"
14,"spotify:track:13ACfaynQQGdQgO8EFJwm3","Ahmed Mohareb, Moscow","Moscow - ENTA ZEMELY (ft Mohareb)","Indiefy",10,13,5,"62697"
15,"spotify:track:4xAYDw7NVSKkvMIE9vFTVu","Karim Mahmoud Abdelaziz, Mohamed Osama","Elghazala Ray2a (feat. Mohamed Osama)","Sony Music Entertainment",2,15,10,"58336"
