rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3b4dQtIVyVhQdbYVfrik0k","Anson Lo 盧瀚霆","永順街39號","Music Nation Records Co Ltd.",1,1,9,"321843"
2,"spotify:track:172oAbLGpgeCsukno7oBRe","Keung To","風雨不改 (電影《阿媽有咗第二個》主題曲)","EEG Music",1,2,22,"319896"
3,"spotify:track:1dBroK67DSaaEE5kvkVjzG","Keung To","作品的說話","Music Nation Records Co Ltd.",1,3,37,"289719"
4,"spotify:track:11IqNbLOD4s4nVYSuEttFR","Keung To","Dear My Friend,","Music Nation Records Co. Ltd.",1,4,75,"277374"
5,"spotify:track:4umaD9GJDZMihD9mal7vd1","Keung To","鏡中鏡","Music Nation Records Co. Ltd.",3,7,54,"253103"
6,"spotify:track:48yFnEAkBdOmqvhZ6NaR4U","Dear Jane","到底發生過什麼事","WM Hong Kong",1,5,12,"243366"
7,"spotify:track:2lMVTk3I232dE7jnkufOSt","MC 張天賦","老派約會之必要","WM Hong Kong",1,6,26,"242704"
8,"spotify:track:3r8RuvgbX9s7ammBn07D3W","NewJeans","Ditto","ADOR",5,8,4,"228621"
9,"spotify:track:4pnqbvjkdoIKUzmfr1bUho","Anson Lo 盧瀚霆","Mr. Stranger","Music Nation Records Co Ltd.",4,9,46,"213960"
10,"spotify:track:5L3pDOYct21zjioooK0IqX","Anson Lo 盧瀚霆","同居陌生人 (ViuTV劇集: 百萬同居計劃歌曲)","Music Nation Records Co Ltd.",10,10,5,"206775"
11,"spotify:track:65FftemJ1DbbZ45DUfHJXE","NewJeans","OMG","ADOR",11,16,2,"187165"
12,"spotify:track:1UJYWfzyPjRwmlCawgJroV","Anson Lo 盧瀚霆","King Kong","Music Nation Records Co Ltd.",4,11,32,"180485"
13,"spotify:track:1ZrnCyms7CBYsCvkkVIkt8","MC 張天賦","記憶棉","WM Hong Kong",1,13,64,"172123"
14,"spotify:track:2vJreatDgwtXWKpkqpPUZ3","陳卓賢 Ian","地球上的最後一朵花","Music Nation Records Co. Ltd.",4,12,11,"168778"
15,"spotify:track:6flgMTTqhbJSNryAPCYcvA","陳卓賢 Ian","留一天與你喘息","Music Nation Records Co. Ltd.",1,14,48,"157883"
16,"spotify:track:1Bnmeza32UZ1frQTxGexnt","Edan 呂爵安","LOVERSE","Music Nation Records Co. Ltd.",16,39,2,"136593"
17,"spotify:track:433FK3gktWwmjkAPMSqVNO","MC 張天賦","時候不早","WM Hong Kong",2,17,57,"128316"
18,"spotify:track:39HrUxcvKF3jtLz7fUDWXc","Hikaru Utada","First Love","Universal Music LLC",6,15,7,"126450"
19,"spotify:track:3U1sSlezn9BdzqsEx4VfHT","MC 張天賦","小心地滑","WM Hong Kong",1,19,40,"123438"
20,"spotify:track:2rbbJ2xZFJa2DriR5h0TBS","陳卓賢 Ian","Distance","Music Nation Records Co. Ltd.",6,18,26,"120086"
