rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3bIKi7iQ8lnX5oA8xILBon","pehmoaino","haluun takas mun perhoset","Sony Music Entertainment Finland",1,3,2,"698710"
2,"spotify:track:4LRPiXqCikLlN15c3yImP7","Harry Styles","As It Was","Columbia",2,-1,1,"450890"
3,"spotify:track:3TC6Z4oLl3AYL1Vd7PtDr4","Pihlaja, Etta","Bändäri","Sony Music Entertainment Finland",1,1,2,"424230"
4,"spotify:track:55qPuI6NekVyNPM6kh5DN4","BESS","Ram pam pam","Universal Music Oy",1,2,12,"376617"
5,"spotify:track:1SllLQv2tfIlgtYXO5edRM","T Swoop","Mon Ami","Sony Music Entertainment Finland",5,9,2,"280292"
6,"spotify:track:7tv9J2xwmdg0SoZ4QbQEBD","Fabe","Tähti","Sony Music Entertainment Finland",5,5,5,"238395"
7,"spotify:track:6YFcvJlcgQceRfJrVpmJa0","Olli Halonen","Pohjola","WM Finland",1,6,44,"226484"
8,"spotify:track:7ffZ0iPT1UQvgm4e1KsaDC","Portion Boys","Elämän ABC","Sony Music Entertainment Finland",3,4,3,"226172"
9,"spotify:track:0E4KuyQA4hHbhHUsc9G7zO","bbno$, Rich Brian, JVG, NCO","edamame - JVG x NCO Remix","bbno$, Rich Brian appears courtesy of 88Rising",2,8,5,"208840"
10,"spotify:track:2PpvDWbpPbVyk3cZIdrGlU","Nelli Matula, Pyhimys, Club For Five","Ojaan","Universal Music Oy",10,-1,1,"195093"
11,"spotify:track:7aP68E6dMvQ54Mu41Omke4","KIKI","666","WM Finland",8,10,16,"192699"
12,"spotify:track:7z5G2LOdV8okZn4yWg3q5g","A1 x J1, Tion Wayne","Night Away (Dance) (feat. Tion Wayne)","EMI",11,11,5,"188542"
13,"spotify:track:51QtcsJ5xAoJTHxe1gXAaJ","Mikael Gabriel, JVG","Nallekarkit","Universal Music Oy",2,7,3,"183180"
14,"spotify:track:7I61JoM3TyzP8kWpeKK94A","SMC Lähiörotat, JVG","Niin Siin Vaan Kävi","SMC X JVG",14,-1,1,"169741"
15,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",7,13,61,"169353"
16,"spotify:track:5dtblyaDrGQxEeYW9Iv51z","BEHM","Ethän tarkoittanut sitä","WM Finland",2,12,8,"167792"
17,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",16,17,15,"165641"
18,"spotify:track:2IS6Y1ESgW80pBJ2cWfvKc","Ida Paul & Kalle Lindroth, Ida Paul, Kalle Lindroth","Hypoteettinen koira","WM Finland",18,-1,1,"161754"
19,"spotify:track:7oMMyjZTrGC6MwFwnv6mWv","Nelli Matula","Kiltti tyttö","Universal Music Oy",9,15,3,"155715"
20,"spotify:track:3Y7r2Cb5ynmMR18O0yJUM5","JVG","Vamos","WM Finland",1,16,13,"151944"
21,"spotify:track:2sUktgwwpgivOkmOideaWt","LEWI, Averagekidluke, Xavier Weeks, Ares","Uptown Baby (feat. Ares, Averagekidluke, Xavier Weeks)","WM Finland",21,-1,1,"147635"
22,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",7,21,62,"139767"
23,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",11,18,22,"139057"
24,"spotify:track:4Q7NePRrh6S0WzKMz8CbCA","Pariisin Kevät","Kesäyö","Columbia",19,19,30,"136406"
25,"spotify:track:0qeJ9MwgBw6Uua9TXRmM1k","costee","Älä pyydä mua takas enää","WM Finland",7,14,3,"135621"
26,"spotify:track:4N84bVnNycTXiuoKZFEXrD","Portion Boys, Matti ja Teppo","Vauhti kiihtyy (feat. Matti ja Teppo)","Sony Music Entertainment Finland",1,23,43,"127126"
27,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",9,25,23,"127082"
28,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",5,22,26,"124555"
29,"spotify:track:0DEokAmDwO8LxRSXjHees7","pehmoaino","kevät 22","Sony Music Entertainment Finland",29,62,4,"121964"
30,"spotify:track:5YW76GVS51KRAbMkaIPYni","Lauri Tähkä","Nukkuvat aamut","WM Finland",2,24,9,"121253"
31,"spotify:track:3EfMGeYXw69Saa14torWpK","Cledos, ibe, Averagekidluke, A36","Samma gamla vanliga - Remix","WM Sweden",1,27,30,"118824"
32,"spotify:track:60EXSCcZL24IZikBt4256W","KUUMAA","Oo vielä sekunnin mun","Universal Music Oy",20,28,17,"118181"
33,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",8,30,14,"117277"
34,"spotify:track:6j7ntlEnyTEiO5p3NgKcXy","VIIVI","Viimeistä kertaa","WM Finland",3,20,4,"116223"
35,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",2,26,30,"113329"
36,"spotify:track:1HvTxgCj0mTzQlEo0zLvFb","Lil Tjay","In My Head","Columbia",36,-1,1,"111997"
37,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",1,33,21,"110017"
38,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,34,39,"108290"
39,"spotify:track:2DfVvs2EZd82PvqOfdpJB4","YOUNGHEARTED","Sun numero","WM Finland",4,32,12,"107880"
40,"spotify:track:0QO1QnI4tOXLwtgXQmVqPA","Portion Boys","Kyläbaari","Sony Music Entertainment Finland",12,36,57,"107735"
41,"spotify:track:4gfaPfCrW3lM4FpGeLyORb","Vesala","Uu mama","WM Finland",6,31,7,"104999"
42,"spotify:track:59CfNbkERJ3NoTXDvoURjj","Dove Cameron","Boyfriend","Disruptor Records/Columbia",16,35,8,"104311"
43,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",18,40,35,"103125"
44,"spotify:track:5tc3oziWiatFbn73vG3E8A","Antti Tuisku","Koti","WM Finland",3,29,5,"102765"
45,"spotify:track:0QBzMgT7NIeoCYy3sJCof1","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",34,51,5,"101709"
46,"spotify:track:7yLhuElA3Ooa4Z2Ymdsx5q","Adi L Hasla, costee","Levottomat tuulet (feat. costee)","Sony Music Entertainment Finland",3,37,11,"100149"
47,"spotify:track:0U1W2LZVUX7qTm7dDpqxh6","Shawn Mendes","When You're Gone","Shawn Mendes LP4-5 PS/ Island",47,-1,1,"93875"
48,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",9,44,29,"89563"
49,"spotify:track:2RlOo2fu1v9k4YRXBjalHX","Tupla W","KAIKEST PAHAST PARANNUIT","Tupla W Music",21,42,9,"88940"
