rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0Md23O27tBkiiuzsCTetpl","Costi","Maailman ympäri","PME Records",1,-1,1,"1201937"
2,"spotify:track:5RX8T3EoTuXcybAxe6oPAw","Käärijä","Cha Cha Cha","WM Finland",1,1,8,"1096955"
3,"spotify:track:0tNhrnTkLSMUkql3iTCgW4","KUUMAA","Ylivoimainen","Universal Music Oy",1,2,8,"826981"
4,"spotify:track:0lPrY8sXUen0bqga0BIeWa","KUUMAA","Tulipalo","Universal Music Oy",3,3,36,"463836"
5,"spotify:track:2q4XiGEHnERJ428M3LyMQA","ibe, baka®","shoppaa","Skorpioni",5,5,2,"385689"
6,"spotify:track:0jz7L1HGCL81c6scYojIRI","Cledos, jambo","kilsoi","Sony Music Entertainment Finland",1,4,4,"373351"
7,"spotify:track:0yLdNVWF3Srea0uzk55zFn","Miley Cyrus","Flowers","Columbia",1,8,8,"340872"
8,"spotify:track:6t8EkW44VBwXPzzCFrCUvO","Turisti","Uudestaan","WM Finland",6,9,3,"334792"
9,"spotify:track:3Zbtj1w567LeuusI8gHzgb","Korelon, Turisti","Cancel","Korelon",9,-1,1,"332016"
10,"spotify:track:47EttOPfJblOFsztpSseEm","Keira","No Business On The Dancefloor","WM Finland",6,6,8,"321473"
11,"spotify:track:0jDvY7YKzncG41sg1clKs9","Aliisa Syrjä","2:02","WM Finland",8,11,4,"310273"
12,"spotify:track:12zIIWVV5guPmsV7yQGsOM","Gettomasa","Vastustamaton","PME Records",1,14,18,"302412"
13,"spotify:track:6ISLBKxChtxZ5Ws6nO6Cbi","Portion Boys","Samaa taivasta katsotaan","Sony Music Entertainment Finland",5,7,7,"297594"
14,"spotify:track:1DmW5Ep6ywYwxc2HMT5BG6","Loreen","Tattoo","Universal Music AB",14,44,2,"285430"
15,"spotify:track:3KOKML3DT5AbPOQYWjBZTh","Gettomasa, Van Hegen","Shamppanjadieetillä","PME Records",1,16,41,"282730"
16,"spotify:track:1mHRqzrSR9MQaryDj6GibE","BEHM","Sata vuotta","WM Finland",1,12,8,"277317"
17,"spotify:track:3STatpBP2zJ1CTca7PRSKp","Bee","Viimeisiä sanoja","Sony Music Entertainment Finland",12,15,4,"276145"
18,"spotify:track:4f1IC0mWzqRcYtsALav0kJ","william, Korelon","Ei vitus (feat. Korelon)","Sony Music Entertainment Finland",2,13,6,"267734"
