rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6YFcvJlcgQceRfJrVpmJa0","Olli Halonen","Pohjola","WM Finland",1,8,31,"277286"
2,"spotify:track:3EfMGeYXw69Saa14torWpK","Cledos, ibe, Averagekidluke, A36","Samma gamla vanliga - Remix","WM Sweden",1,7,17,"252904"
3,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",1,6,8,"246853"
4,"spotify:track:4N84bVnNycTXiuoKZFEXrD","Portion Boys, Matti ja Teppo","Vauhti kiihtyy (feat. Matti ja Teppo)","Sony Music Entertainment Finland",1,12,30,"207242"
5,"spotify:track:1w2vjbD7OmP9TaPRiiA2xW","nublu, Mikael Gabriel","Vihje","Universal Music Oy",5,-1,1,"205797"
6,"spotify:track:44hW6JCsM5fWl4m66VTG1d","DJ Oku Luukkainen, Teflon Brothers, Günther","Just Do It (feat. GÜNTHER)","WM Finland",6,-1,1,"189225"
7,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",2,20,17,"188873"
8,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",8,16,13,"181616"
9,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,18,26,"174716"
10,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",7,21,49,"168752"
11,"spotify:track:5rW7qTn83sCKtqBoneJs63","bbno$, Rich Brian","edamame","bbno$",9,19,21,"165027"
12,"spotify:track:1r9xUipOqoNwggBpENDsvJ","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","KIDinaKORNER/Interscope Records",12,22,10,"158882"
13,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",1,28,28,"151411"
14,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",1,24,12,"149957"
15,"spotify:track:7rglLriMNBPAyuJOMGwi39","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",15,38,21,"146637"
16,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",16,31,9,"141279"
17,"spotify:track:1RCQAeceDgtbD7WVLWr05S","Haloo Helsinki!","Reiviluola","Vallila Music House",2,37,17,"140599"
18,"spotify:track:20on25jryn53hWghthWWW3","ACRAZE, Cherish","Do It To It","Thrive Music, LLC",18,45,9,"139443"
19,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",5,27,24,"135388"
20,"spotify:track:63hKnwYYmoR9CxKzdthRHG","Aste, EME","Mikä-Mikä-Maa (feat. EME)","Sony Music Entertainment Finland",20,43,4,"133877"
