rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6RjSXi9cPGroetXeNsWFGL","DJ TOPO, Seu Jorge, Mc Leozin, MC G15","MTG QUEM NÃO QUER SOU EU","DJ TOPO",1,1,4,"12588192"
2,"spotify:track:3QpDKVHmf9RDQkJbAUNWzI","Gustavo Moura & Rafael","Digitando","Astro Produções",1,2,15,"8214237"
3,"spotify:track:7IFsTX5H1sWcEl8joV0IdD","THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia","THE BOX MEDLEY FUNK 2","Sony Music Entertainment",2,3,6,"8145696"
4,"spotify:track:6hNREzgHbVM5AkGwP4SPmU","Luan Pereira, Murilo Huff","FALTA DE QUÊ?","Som Livre",4,6,3,"7632213"
5,"spotify:track:027ielmg4mNR1p1Ds3Mvgh","DJ Ws da Igrejinha, DJ JOÃO PEREIRA, Mc Dudu Sk, MC TH DA SERRA, DALÃMA","Não Vou Namorar","Dalama Records",4,7,11,"6752182"
6,"spotify:track:6cFW2FPaUL4YRJfS9zFJaV","Simone Mendes","Dois Tristes - Ao Vivo","UME - Global Clearing House",4,4,14,"6662300"
7,"spotify:track:106SKHXoytRADjpxHBkJpV","dj sv, Doug Hits, Manim Vaqueiro","Mtg Forró e Desmantelo","Doug Filmes",7,11,7,"6527897"
8,"spotify:track:3w392XWJ5bXzjcCR2Dmvqn","Zé Neto & Cristiano, Ana Castela","Foi Intenso - Ao Vivo","Som Livre",5,5,5,"6379768"
9,"spotify:track:4VNRWHoiKHZJIoQHPbmJIv","Felipe e Rodrigo","Gosta De Rua - Ao Vivo","Virgin Music Label And Artist Services (S&D)",1,8,9,"6317454"
10,"spotify:track:5GV7OpSEb8MPTryL0Q5i6c","DJ JZ, Humberto & Ronaldo, Mc Mininin, DJ LG PROD, Silvanno Salles","Mtg Quero Te Encontrar","Tropa do Serrão",1,9,13,"6025006"
11,"spotify:track:6W196uVRkmQFHbc1XV8DNk","CountryBeat, Félix, Léo Souzza","Sonho Dela (Cowboy)","CountryBeat",11,13,4,"5335815"
12,"spotify:track:6X6jKoyw1OjogRghMEQAZV","Jorge & Mateus, Lauana Prado","Haverá Sinais - Ao Vivo","Som Livre",2,10,15,"5186892"
13,"spotify:track:0WiJIa3V9GdcJfcy1FhLjp","Zé Neto & Cristiano","Deu Moral - Ao Vivo","Som Livre",5,12,8,"4959917"
14,"spotify:track:0cvVetonbe66pOOPMtuSOC","L7NNON, MC Cabelinho, Palma, HHR","Vamo Marolar","HHR Records",12,15,8,"4424556"
15,"spotify:track:3kBYuWrGtx1tSHjzr0vlZh","Mc IG, Murillo e LT no Beat, DJ Glenner","Sorriso no Rosto","WM Brazil",15,-1,1,"4423083"
16,"spotify:track:13KLZ8VI9P7H7bxs0vtsXC","Dj Luan Gomes","MTG QUERO VER SE VOCÊ TEM ATITUDE","PDF Records / W&S Music",16,87,3,"4144267"
17,"spotify:track:35D06z7kmwMmYYbyJ0BkSm","Manu, Simone Mendes","Daqui pra Sempre","manuoficial",3,19,36,"4008037"
18,"spotify:track:0Q1ySdDoHDiotYn4nbMXNm","Nagalli, KayBlack, Veigh, Supernova Ent","CONFISSÕES PT2","Supernova Ent",8,18,6,"3957297"
