rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2Q4Z2js0C6DDUVc7GuLGdF","Tony Effe, Gaia","SESSO E SAMBA (feat. Gaia)","Universal Music Italia srL.",1,17,2,"6499769"
2,"spotify:track:7kS2AVRk5Yj6BTj8PyJFfC","Ghali","Paprika","Warner Music",2,5,4,"3942936"
3,"spotify:track:0lXVWzLwDnKB7Ro5p0AJPg","Rose Villain, Guè","COME UN TUONO (feat. Guè)","Warner Music",1,3,13,"3606758"
4,"spotify:track:5LDmD4cFF0C8BCf3tVvyBW","Tedua, Annalisa","Beatrice (feat. Annalisa)","Epic",1,1,2,"3577878"
5,"spotify:track:6XjDF6nds4DE2BBbagZol6","FloyyMenor, Cris Mj","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",2,2,13,"3449311"
6,"spotify:track:0GgIXlhkacCRh30t2Se92q","Fedez, Emis Killa","SEXY SHOP","Warner Music",6,-1,1,"3119302"
7,"spotify:track:5eyL6waluu7hXrRrWewBFU","ANNA","30ºC","Universal Music Italia srL.",7,-1,1,"3074005"
8,"spotify:track:0ZjxK3xSqyFEDKMMnA7fyl","Tony Effe","MIU MIU","Universal Music Italia srL.",1,9,12,"2931986"
9,"spotify:track:0PnIaRhEUne93rWxeHgV70","ANNA, Lazza","BBE (feat. Lazza)","Universal Music Italia srL.",6,11,4,"2930575"
10,"spotify:track:2mU3I4jfQp1K14JO2PmmQA","Tony Effe, Bresh, Tedua","DOPO LE 4 (feat. Bresh & Tedua)","Universal Music Italia srL.",1,6,12,"2768874"
11,"spotify:track:2bkz0YDgPTNOto5OhskjbS","Geolier, Poison Beatz","EL PIBE DE ORO","Warner Music",5,7,4,"2698920"
12,"spotify:track:01XexSX2HDgVDxnnHEBblB","Olly, JVLI","Devastante","Epic",10,13,13,"2518426"
