rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6m8vcn1JPflk8xBoFsaPDP","Marwan Pablo","El Mabda2","Quality Clique",1,4,2,"481846"
2,"spotify:track:7ME2ZENU0G5H7IlnPbWvOv","Mahmoud El Leithy, Essam Sasa","سيبك من اللي خلع - من فيلم حمص وحلاوة","El Sobky proudctions",1,1,9,"452596"
3,"spotify:track:3vPePoOiJnSDLyqD3Hvrcr","Kimo Eldeeb, Essam Sasa","يا قلبي لا محبتكش ( لماذا قلبي نبضو قل )","Mahrganat - كيمو الديب - kimo ElDeeb",2,2,3,"358275"
4,"spotify:track:0ZGmHDAUSgGV5mCUbtYFe7","Marwan Pablo","Matafetch","Quality Clique",4,12,2,"345879"
5,"spotify:track:6g95dK7o7vVh8ZCnDAseU5","Sherine","كلام عينيه","Sherine Abd El-wahab",2,3,14,"281587"
6,"spotify:track:1qhODkCMlYY22JflCKJQnz","Eslam Kabonga","اللي نفسه فيا بيتي ميتوهش","Tecno",6,10,6,"248796"
7,"spotify:track:4Guq7XrO1FjduwFBsVbr0E","Ramy Sabry","يمكن خير","Ramy Sabry",2,8,48,"235681"
8,"spotify:track:4y5cWLlxJzEumBAdGzdY5s","Marwan Pablo","Lelly Yah - Remastered","Quality Clique",1,15,39,"234139"
9,"spotify:track:3WOiSsqfXPZAtGTr2PFj6S","Ilmond","Yazmeely","Muhab",2,5,19,"229283"
10,"spotify:track:5kdlxZ5skOYY3VK8RlfEIZ","Wegz","البخت","Takwene",1,6,93,"221772"
11,"spotify:track:08yqfVX2AXNzrq6xlaGB3h","Hamza Namira","Reyah El Hayah","NAMIRA PRODUCTIONS",4,9,18,"211868"
12,"spotify:track:7qnR06N2Ekj9iBOQHiFqdq","Essam Sasa","مسا مني ليكوا","Krakeb Entertainment",1,11,47,"211742"
13,"spotify:track:0NRCKDMBB0RB9vKWO9ePY1","Marwan Pablo","Masr7ya","Quality Clique",13,41,2,"210862"
14,"spotify:track:68WRDAU8QecpIyasp2BEby","Muslim - مُسلِم","Aleb Fel Dafater","Global",2,14,50,"209600"
15,"spotify:track:6yVGUtmHwDsqqXs1Lak423","Tamer Ashour","Khaleny Fe Hodnak","Tamer Ashour",7,16,98,"204145"
16,"spotify:track:3g4p8OgtpxHpEHzEjnRo6J","Muslim - مُسلِم","Mesh Nadman","Global",7,13,101,"202422"
17,"spotify:track:4Vm5J277k6HH6CNZEZXAE9","Reda El Bahrawy, Muslim","لفينا الدنيا","Sony Music Entertainment",2,7,23,"201173"
18,"spotify:track:4vIbws1xp082bv0zl8vLaJ","Cairokee","Basrah w Atooh","Cairokee-Roma",4,17,63,"198905"
19,"spotify:track:7FhwM9XJeuVHbmpOcuZxxs","Essam Sasa","نص سيطو مني ( احنا صحاب بلادنا )","Essam Sasa",3,20,25,"197645"
20,"spotify:track:3ilp9U50Ak4CKkS7jdCY4L","Ahmed Saad","اختياراتي - من فيلم مستر إكس","El Sobky proudctions",1,24,25,"195678"
21,"spotify:track:6382iMgZk6yyPg3htCkpB5","Muslim - مُسلِم","Abl Mawsalek","Global",12,18,110,"189504"
22,"spotify:track:6AQ9jCRVpOHBbNslEm3ndk","Marwan Pablo, A.L.A","Ich Liebe Es","Quality Clique",22,51,2,"187899"
23,"spotify:track:0SbObewB36qKLWcaxMntej","Farid","بأمارة مين","New Era",2,19,62,"187073"
24,"spotify:track:5hCAs0OsDpCy6kZxEAI3aw","Ahmed Saad, Ruby","Ya Layaly","Global",3,22,20,"185839"
25,"spotify:track:0e1cVY5ohnuf88WZD8rRet","Marwan Pablo","Daheya","Quality Clique",25,42,2,"185123"
26,"spotify:track:0Oz1kaka4qeWhjntOZTRFv","Ahmed Kamel","Baad El Kalam","Global",8,21,42,"184979"
27,"spotify:track:4avS0JzBDIgK3ypvH23ztg","Marwan Pablo","El Halal - Remastered","Quality Clique",1,29,70,"184509"
28,"spotify:track:3npe0zZwMvwPDrDy3ounLl","Marwan Pablo","AMAN (Intro)","Quality Clique",28,46,2,"182766"
29,"spotify:track:2WuP742LZAVBU21UQXkj5e","Ramy Gamal","جيت متأخر","Ramy Gamal",29,-1,1,"182437"
30,"spotify:track:2rTyn90zxRJdSRxy7ptEEb","Marwan Pablo","DDDD","Quality Clique",30,44,2,"181311"
31,"spotify:track:0Kb87SCKl8pFyKm0yD9TYf","Mohamed Mounir","لِلّي","Ideology",5,30,72,"177965"
32,"spotify:track:3uwYsiS1nnYDfVQMBbdX2B","Eslam Kabonga, Kalosha","ايوا يا حبيبتي وحشتينى","اسلام كابونجا",32,36,13,"173244"
33,"spotify:track:00TO3hVgOAgfKrRjrKEZxx","Afroto","7ALA","The Basement Records",4,27,49,"166626"
34,"spotify:track:0TnD2vJ9M91YXbBQqhK8lU","Wael Jassar","ظروف معنداني","Sharqi Production",19,34,42,"164872"
35,"spotify:track:3ST6FyGv2gHjpjm3hCkPon","Maha Ftouni","El Sabr Gamel - الصبر جميل","Maha Ftouni",4,25,31,"163416"
36,"spotify:track:0qC4KxOmWoSaMqwj9rHp49","Mohammed Saeed","Alo Aleky","Mohammed Saeed",1,134,53,"162513"
37,"spotify:track:2YMwxis2lMtraN0CW8IaaD","Nawal","مخصماك","Nawal abdechaffi",1,23,25,"162287"
38,"spotify:track:4bya2rNB4cyEkLNYqGJRwv","Amr Diab","وهي ذكريات","Rotana Music",27,28,35,"155085"
39,"spotify:track:1VfR7wqvEB9vQZrpizMRmf","Bahaa Sultan","براحة يا شيخة","Sony Music Entertainment",4,37,45,"153961"
40,"spotify:track:3FJ2RFcLUogTbyt9MGVQoC","Tamer Ashour","Kan Mawdo3","Tamer Ashour",26,33,54,"153316"
41,"spotify:track:7wue5LasVYYkXBBmblfavk","Bahaa Sultan","El Dalaa","Telecom Egypt",22,32,20,"153205"
42,"spotify:track:0PTlHYXWyCeayIw3Tpafdl","Essam Sasa","عره فافي عامل مغامر - بت انتي حب حياتي","Essam Saasa",3,35,72,"151941"
43,"spotify:track:5BiSAqXhrMRoxvDd34vBXT","Ramy Sabry","لما بيوحشني","Ramy Sabry",21,26,31,"149334"
44,"spotify:track:5uY9sxUgX1EarWZXCKdzzu","Karim Cristiano","شارع الحياه مش هو هو - كنت اسد بس الحسد","Karim Cristiano",19,31,12,"147349"
45,"spotify:track:7GdTv7oq8wMIEHm6ZO3C5w","Karim Cristiano","قراميط قراميط و الهلافيت عاملين مظابيط ( صحبي اللي اداك يدينا )","Karim Cristiano",6,39,27,"142702"
46,"spotify:track:1NkW18VV3QVOCuoVQsBC84","Tamer Ashour","Baoul Aady","Global",19,38,72,"141856"
47,"spotify:track:4gQ6fFX5GwpUc7TdthnnKw","3enba, Essam Sasa","On Fire","Sharqi Production 2022",9,47,56,"140357"
48,"spotify:track:3FdV0iO6fskyPeYnrMsKPM","Essam Sasa","وسط دموع وجراح","Essam Saasa",13,49,127,"137878"
49,"spotify:track:2ZYxLGcohgsKpor8pGMc0o","Mohamed Hamaki","و افتكرت","Delta Sound",38,40,16,"137612"
50,"spotify:track:6CU68VwcV10VfulVQMfj3X","Cairokee","Ana Negm","Cairokee-Roma",8,43,63,"133431"
51,"spotify:track:2FtwA6cVlrYeJzN8lCiwHS","Mohamed Ramadan, Skales","Come Baby Come","Rotana Music",3,45,33,"128234"
52,"spotify:track:0izKRFFUPvOctUpMVo9XIN","Marwan Pablo","Melodies","Quality Clique",52,68,2,"126514"
53,"spotify:track:5hiQSNo6jQbQ2m2gBZs7bU","Muslim - مُسلِم","Etnaset","Global",1,50,111,"124198"
54,"spotify:track:5R5ijj7vBugTf5Lnp0qbWk","مسلم","غيرك حاول","Rotana Music",54,78,3,"124157"
55,"spotify:track:15lgnDg0wa4gXWpts60aOF","Marwan Moussa","7OB KHENA2","The Basement Records",3,48,14,"123275"
56,"spotify:track:2NF0gMDLnJSaqIfj0SvrDi","Tamer Ashour","Tegy Ntrahn","Tamer Ashour",10,77,99,"122557"
57,"spotify:track:5TQ63L2AswXG5qki6l8OP1","Marwan Pablo","Ala3ib (Skit)","Quality Clique",57,95,2,"122325"
58,"spotify:track:63Gl4Wqr98iJnWoNGFOQjr","Sherine","الوتر الحساس","Sherine Abd El-wahab",54,57,46,"121953"
59,"spotify:track:5o7YSTsbNeo98lSacuNIi5","Double Zuksh","Salt El Zein - صلاة الزين","The Basement Records",5,54,32,"121929"
60,"spotify:track:10kAWGJi58siX7qOKFt2uY","Muslim","Tab Aoulak - Karkouba","RotanaAudioVisualL.L.C",1,61,35,"120462"
61,"spotify:track:45IUYdyKVvCpS7qKykpUpL","Sharmoofers","Diva","Global",17,52,27,"120418"
62,"spotify:track:7ygixJ8FptOv80Ot2KadAN","Sherine","Ya Layaly","Nogoum Records",48,55,56,"117447"
