rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0fABszUFNbNq9IW503Gj8v","DENNIS, MC Kevin o Chris","Tá OK","Sony Music Entertainment",1,7,3,"13554368"
2,"spotify:track:4uqJelb9THHmJ3OCohg4ZJ","AgroPlay, Ana Castela","Nosso Quadro","AgroPlay",1,1,18,"9402484"
3,"spotify:track:4hKLzFvNwHF6dPosGT30ed","Veigh, Bvga Beatz, Prod Malax, Supernova Ent","Novo Balanço","Supernova Entertainment Under Exclusive License to UnitedMasters",3,3,3,"8857983"
4,"spotify:track:3PH1nUysW7ybo3Yu8sqlPN","Israel & Rodolffo, Mari Fernandez","Seu Brilho Sumiu - Ao Vivo","Som Livre",2,4,14,"8559693"
5,"spotify:track:51pxwIxDVCbFHW8oyJFQXD","Simone Mendes","Erro Gostoso - Ao Vivo","Universal Music Ltda.",3,5,19,"7883324"
6,"spotify:track:3mzbab4H0iZYkHggSEj0UX","Zé Neto & Cristiano","Oi Balde - Ao Vivo","Som Livre",3,6,16,"7662144"
7,"spotify:track:12YCtLHGk6tP6RbHDHflCs","MC Caverinha, KayBlack, Wall Hein","Cartão Black","Som Livre",1,2,4,"7507044"
8,"spotify:track:53PpijFATt35Zxfl6LTxoK","Marília Mendonça","Leão","Som Livre",1,9,26,"5995738"
9,"spotify:track:0JIYoXtJfORxI6gRpHv6ZW","Henrique & Juliano","Traumatizei - Ao Vivo Em Brasília","Virgin Music Label And Artist Services (S&D)",6,11,18,"5950698"
10,"spotify:track:0redQHBfejmPUhonR5ppGC","Guilherme & Benuto, Ana Castela, Adriano Rhod","Duas Três","Sony Music Entertainment",8,8,17,"5939923"
11,"spotify:track:4sqpSDnTrbS8v7RMNCUyqS","Matheus & Kauan, Mari Fernandez","Não Vitalício (Nunca Mais) - Ao Vivo","Universal Music Ltda.",7,12,18,"5882492"
12,"spotify:track:0SCMVUZ21uYYB8cc0ScfbV","Israel & Rodolffo, Ana Castela","Bombonzinho - Ao Vivo","Som Livre",1,14,31,"5587034"
13,"spotify:track:4f0aDk7HX37SfzerfznYlr","Grupo Menos É Mais, Matheus Fernandes","Lapada Dela - Ao Vivo","Som Livre",13,19,15,"5510113"
14,"spotify:track:39xOREhViooEYFpmnKTdrl","Veigh, Tz da Coronel, Toledo, Nagalli, Bvga Beatz, Supernova Ent","Engana Dizendo Que Ama","Supernova Entertainment Under Exclusive License to UnitedMasters",11,15,3,"5498443"
15,"spotify:track:3ktTWpYdXrYApH54cBo4Ap","Matuê, Rich The Kid","Conexões de Máfia (feat. Rich The Kid)","Sony Music Entertainment",1,10,6,"5381452"
16,"spotify:track:2LTlykcdu0gwb7zcKneo2a","KayBlack, Baco Exu do Blues, Marquinho no Beat","Melhor Só","WM Brazil",3,13,10,"5261564"
17,"spotify:track:3khLpwuyIjEOw8vfJ1oUIT","MC Kevin o Chris, MC Caja","Papin","MC Kevin o Chris",17,21,8,"5117434"
18,"spotify:track:5y7yYXNSsT89A27DQxbmUL","Wesley Safadão, Ana Castela","Covardia","Wesley Safadao",18,38,10,"4927798"
19,"spotify:track:7IPEkUJsnWYNyBkK2i2FPj","Hugo & Guilherme","Mágica - Ao Vivo","Som Livre",11,17,10,"4881019"
20,"spotify:track:0ZAL7RbP2FsM3rObV60o7T","Clayton & Romário, Luan Santana","Namorando Ou Não - Ao Vivo","Virgin Music Label And Artist Services (S&D)",14,16,13,"4792905"
21,"spotify:track:3o4wcB1Y6xC62eF02n9RSZ","Luan Pereira, MC Ryan SP","ELA PIROU NA DODGE RAM","Som Livre",14,18,12,"4704232"
22,"spotify:track:745VUhm32odbxJI2q1rUMv","MC Guh SR, MC Pê Original, Dj Pikeno Mpc, Markim WF","Ela Voltou de Perna Bamba","Fluxos Records",22,32,5,"4645697"
23,"spotify:track:7DkhndGTKaqkFxxKN7XlAh","Guilherme & Benuto, Simone Mendes","Manda um Oi - Ao Vivo","Sony Music Entertainment",23,46,4,"4469381"
24,"spotify:track:1nf1HJdTWXwf9XHQebGlOd","Gustavo Mioto, Mc Don Juan","Quando Apaga A Luz - Ao Vivo","Universal Music Ltda.",13,24,20,"4423323"
25,"spotify:track:5TtTijiNYtFc6ktQARjY30","KayBlack, Wall Hein","Preferida","WM Brazil",13,20,10,"4384573"
26,"spotify:track:4t6eam3rC9JoNFVkfOHK4s","Zé Neto & Cristiano","Pátio do Posto - Ao Vivo","Som Livre",25,25,11,"4369169"
27,"spotify:track:4ASA1PZyWGbuc4d9N8OAcF","Gustavo Mioto, Mari Fernandez","Eu Gosto Assim - Ao Vivo","Universal Music Ltda.",1,23,38,"4216056"
28,"spotify:track:7CUQQLRMIeSfa4m2uQcRHp","Henrique & Juliano","Rancorosa - Ao Vivo Em Brasília","Virgin Music Label And Artist Services (S&D)",17,26,11,"4148949"
29,"spotify:track:7nFvKgVumc9FcU97zGjjei","WIU","Coração de Gelo","Sony Music Entertainment",4,22,27,"4129422"
30,"spotify:track:6hu4HvpNzrW2RIEEAZC3vD","KayBlack, Marquinho no Beat, Wall Hein","Segredo","WM Brazil",19,28,10,"3988980"
31,"spotify:track:2BlFIe0712LBUtTHxbqjme","NATTAN, Felipe Amorim","Love Gostosinho - Ao Vivo","Vybbe",12,34,21,"3795552"
32,"spotify:track:51FFbyL0PjkYtjXJQP0JoP","Gusttavo Lima","Saudade da Minha Vida - Ao Vivo","Sony Music Entertainment",12,37,19,"3751292"
33,"spotify:track:1L7hWEc3tVjvmbw48ShktM","Gusttavo Lima","Desejo Imortal (It Must Have Been Love) - Ao Vivo","Sony Music Entertainment",26,31,8,"3744337"
34,"spotify:track:5aqwwgL4XOv2YJYwLiqKOZ","Maiara & Maraisa","A Culpa É Nossa - Ao Vivo","Som Livre",8,33,25,"3686137"
35,"spotify:track:0KXdSF0Poa57KOepZ3hKrh","Naiara Azevedo, Ana Castela","Palhaça - Ao Vivo","NA Records",18,29,21,"3641001"
36,"spotify:track:7Ht57bh2FwiQLwRH9zqESG","Rogerinho","085 - Ao Vivo","ONErpm",20,36,17,"3625840"
37,"spotify:track:7sopDXkuzXtHt8AQpdBxmT","Ana Castela","DONA DE MIM","AgroPlay",13,30,24,"3536473"
38,"spotify:track:77BR4gaUAp3p0uA8UL6HT9","Belle Kaffer, Ana Castela, Charles New","Não Para","WM Brazil",33,39,14,"3536009"
39,"spotify:track:2M4kQD87lKnAS9vFlb4Bez","Matheus & Kauan, Jorge & Mateus","Pactos - Ao Vivo","Universal Music Ltda.",6,41,34,"3402021"
40,"spotify:track:5WsM6qhZzRSD3oKbtorxzD","MC Kevin o Chris, BUARQUE","Aquecimento Senta Senta Suave","MC Kevin o Chris",8,42,13,"3277837"
