rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4uqJelb9THHmJ3OCohg4ZJ","AgroPlay, Ana Castela","Nosso Quadro","AgroPlay",1,1,9,"10058781"
2,"spotify:track:2K9kZpwD2CzTa6iiSYYOoO","Marília Mendonça","Leão","Som Livre",1,3,17,"8806979"
3,"spotify:track:7CJJ7JC3kj9XdweWTvfVhX","Zé Felipe, Igow, Wesley Safadão","Vacilão","Som Livre",2,2,3,"7886160"
4,"spotify:track:0SCMVUZ21uYYB8cc0ScfbV","Israel & Rodolffo, Ana Castela","Bombonzinho - Ao Vivo","Som Livre",1,4,22,"7300049"
5,"spotify:track:3mzbab4H0iZYkHggSEj0UX","Zé Neto & Cristiano","Oi Balde - Ao Vivo","Som Livre",5,5,7,"6981974"
6,"spotify:track:0JIYoXtJfORxI6gRpHv6ZW","Henrique & Juliano","Traumatizei - Ao Vivo Em Brasília","Virgin Music Label And Artist Services (S&D)",6,7,9,"6342177"
7,"spotify:track:22sAwsBH0NoNJXnrBenQuO","MC Xenon, Os Gemeos da Putaria","Sem Aliança no Dedo","DC MUSIC",3,6,9,"6236264"
8,"spotify:track:4sqpSDnTrbS8v7RMNCUyqS","Matheus & Kauan, Mari Fernandez","Não Vitalício (Nunca Mais) - Ao Vivo","Universal Music Ltda.",8,9,9,"5861568"
9,"spotify:track:0redQHBfejmPUhonR5ppGC","Guilherme & Benuto, Ana Castela, Adriano Rhod","Duas Três","Sony Music Entertainment",9,12,8,"5669146"
10,"spotify:track:51pxwIxDVCbFHW8oyJFQXD","Simone Mendes","Erro Gostoso - Ao Vivo","Universal Music Ltda.",10,16,10,"5535094"
11,"spotify:track:7nFvKgVumc9FcU97zGjjei","WIU","Coração de Gelo","Sony Music Entertainment",4,11,18,"5460344"
12,"spotify:track:5WsM6qhZzRSD3oKbtorxzD","MC Kevin o Chris, BUARQUE","Aquecimento Senta Senta Suave","MC Kevin o Chris",8,8,4,"5406658"
13,"spotify:track:4ASA1PZyWGbuc4d9N8OAcF","Gustavo Mioto, Mari Fernandez","Eu Gosto Assim - Ao Vivo","Universal Music Ltda.",1,13,29,"5237320"
15,"spotify:track:51FFbyL0PjkYtjXJQP0JoP","Gusttavo Lima","Saudade da Minha Vida - Ao Vivo","Sony Music Entertainment",12,18,10,"4916147"
