rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0mHC3BK9vFGoEU0EcGPWRZ","Lazza","CENERE","Universal Music Italia srL.",1,1,5,"6059149"
2,"spotify:track:2hHC2jw8qiE4IAPDGjU4Fu","Finesse, Shiva, Sfera Ebbasta, Guè, Drillionaire","Gelosa (feat. Shiva, Sfera Ebbasta, Guè)","Epic",2,4,2,"4170618"
3,"spotify:track:1nND6VDerwJxLaUwVVCp28","Mr.Rain","SUPEREROI","Atlantic/WM Italy",2,2,5,"3658050"
4,"spotify:track:2a3mQSOYa91goACTglQ6Rz","Marco Mengoni","Due Vite","Epic",3,3,5,"3312992"
5,"spotify:track:3X6QTmtaKukOu5lISJYi4g","Matteo Paolillo, Lolloflow, CLARA","ORIGAMI ALL'ALBA - CLARA","Flamingo Management",5,5,2,"3165622"
6,"spotify:track:74cyFjvgjyiFiQ3QxszFWq","Tananai","TANGO","Universal Music Italia srL.",5,7,5,"3130057"
7,"spotify:track:2j8E9m3kDHfxFnGhN4fXaC","Madame","IL BENE NEL MALE","Universal Music Italia srL. (Sugar)",4,6,5,"2776668"
8,"spotify:track:1DQXiBc8DqPfcdLVZkouhI","Stefano Lentini, Matteo Paolillo, Lolloflow, Raiz","'O Mar For","Rai Com",8,8,6,"2456448"
9,"spotify:track:1xUnvxp9DFrpwXnO0RHKUp","Guè, ANNA, Sfera Ebbasta","Cookies N' Cream (feat. ANNA & Sfera Ebbasta)","Universal Music Italia srL.",1,9,8,"2424650"
10,"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","DALE PLAY Records",1,13,33,"2102460"
11,"spotify:track:2E32Pv8w20r6ZH4oFecxOf","Geolier, Sfera Ebbasta","X CASO (feat. Sfera Ebbasta)","Columbia",1,12,9,"2102396"
12,"spotify:track:35BICD5dEJLVicj9cV0jhe","Rosa Chemical, Bdope","MADE IN ITALY","Universal Music Italia srL.",5,10,5,"2021050"
13,"spotify:track:1Zr8LezOCv9IKPm9cwN27F","Elodie","Due","Universal Music Italia srL.",7,11,5,"1894355"
14,"spotify:track:4midGjEpVz0mYkIdQMFX3l","Geolier, Lazza, Takagi & Ketra","CHIAGNE (feat. Lazza & Takagi & Ketra)","Columbia",1,16,19,"1866263"
15,"spotify:track:0D3QZNAMH2d5MFkVlebo6h","Shiva","Non lo Sai","Milano Ovest",2,17,15,"1830541"
16,"spotify:track:4CQNELF3U3gyNcI6sLr6yK","Bresh, SHUNE","Guasto D'Amore","Epic",2,19,6,"1744951"
17,"spotify:track:5x9LonDyHxGUO2VzfHJHLE","Geolier","COME VUOI","Columbia",7,28,9,"1725618"
18,"spotify:track:5pFKuNJdKLyMceZuopqVFF","BLANCO","L'Isola Delle Rose","Universal Music Italia srL.",4,15,6,"1712882"
19,"spotify:track:4nrPB8O7Y7wsOCJdgXkthe","Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","DALE PLAY Records",1,18,8,"1681290"
20,"spotify:track:59nchDV5vZqIP0m1DgpSuS","Mara Sattei","Duemilaminuti","Columbia",9,14,5,"1663743"
21,"spotify:track:1la73rdzbQGNRFJyO9E71c","Medy, Capo Plaza","Arai (feat. Capo Plaza)","Columbia",8,23,8,"1613293"
22,"spotify:track:0yLdNVWF3Srea0uzk55zFn","Miley Cyrus","Flowers","Columbia",4,24,8,"1494056"
23,"spotify:track:3yjVLPigd6HDjBpJMYEUih","VillaBanks, Linch, Andry The Hitmaker, Tony Effe, Slings, MamboLosco","Il Doc 3 (feat. Tony Effe, Slings & MamboLosco)","Universal Music Italia srL.",23,25,4,"1388824"
24,"spotify:track:5eNBwkUW7ZojK8q0vsH6TD","Coma_Cose","L'ADDIO","Asian Fake",11,20,5,"1281689"
25,"spotify:track:2x9GwGubDShXuI7aWGX03J","Paola & Chiara","Furore","Columbia",12,26,5,"1280251"
26,"spotify:track:7EZcLhi3EhKMb408cHOQOU","Colapesce, Dimartino","Splash","RCA Numero Uno",8,21,5,"1268955"
27,"spotify:track:04X1tgfQRPuLLidWfputrz","Ultimo","Alba","Ultimo Records",9,22,5,"1267678"
28,"spotify:track:39jxR2xnmcBbkdPX9oNzsI","Annalisa","Bellissima","Warner Music",15,30,27,"1199986"
29,"spotify:track:1MboxS3hV7Wr8UVO59uRth","Shiva, Sfera Ebbasta","Alleluia (feat. Sfera Ebbasta)","Milano Ovest",1,31,15,"1182957"
30,"spotify:track:0SsUOrXUM2gZxVLYizZfQZ","Lazza, Takagi & Ketra","PANICO (feat. Takagi & Ketra)","Universal Music Italia srL.",6,32,48,"1118728"
31,"spotify:track:0AbDjrdgKTXzGzvQ1drgQl","Shiva, Geolier","Un Altro Show (feat. Geolier)","Milano Ovest",19,36,15,"1113829"
32,"spotify:track:0T8x9t5OQmYQAuyUPJCCAD","Pinguini Tattici Nucleari","Ricordi","Columbia",1,35,24,"1098841"
33,"spotify:track:01DXwNf1GzEJkYTbXgL0eb","Lazza","USCITO DI GALERA","Universal Music Italia srL.",5,34,48,"1072985"
34,"spotify:track:4JMUDnSDAeMQ2a3BwbxsxC","Olly, JVLI","Polvere","Epic",14,27,5,"1071997"
35,"spotify:track:7oDd86yk8itslrA9HRP2ki","The Weeknd, Ariana Grande","Die For You - Remix","XO / Republic Records",35,40,2,"1054817"
36,"spotify:track:50DsGEqRiQr6KdEYi0NuSP","thasup, Lazza, Sfera Ebbasta","s!r! (feat. Lazza & Sfera Ebbasta)","Thasup s.r.l.",1,38,34,"1051635"
37,"spotify:track:5coGRpcrHdoLBuTLAeKGxu","ARIETE","MARE DI GUAI","Universal Music Italia srL.",13,29,5,"1042504"
38,"spotify:track:1XpmMe95dk9jh3zuOMpeU2","Capo Plaza","Capri Sun","Atlantic/WM Italy",2,39,40,"1015778"
39,"spotify:track:3gMPES6pOosBWxkXAakOxq","Geolier, Shiva, Michelangelo","MONDAY (feat. Shiva & Michelangelo)","Columbia",5,37,9,"1003365"
40,"spotify:track:6K8MYTkn5mZzF6p14hV5cj","Icy Subzero","MUJER","Matteo D'Alessio",8,44,31,"950489"
41,"spotify:track:6ZeuLKwFxg10M4DhJPBjNm","LIBERATO","ME STAJE APPENNENN' AMÒ","LIBERATO",18,41,24,"937525"
42,"spotify:track:3U8TFdchz8dK1nYYgZgd9f","Tananai","ABISSALE","Universal Music Italia srL.",30,48,21,"892647"
43,"spotify:track:3uQLQ73joqyMYDhI2UaBOq","Guè","Mollami Pt.2","Universal Music Italia srL.",13,47,8,"890248"
44,"spotify:track:43Wy3qYbTLUxUqsLZlTAa7","Icy Subzero, Tony Effe","HOE + HARD (feat. Tony Effe)","Matteo D'Alessio",44,-1,1,"881781"
45,"spotify:track:3XucsgiwXb8KPn9Csf9Zmu","James Hype, Miggy Dela Rosa, Lazza","Ferrari - Remix","Universal-Island Records Ltd.",1,46,26,"877667"
46,"spotify:track:6BUueuMQR4k7CuoMEsnGou","Lazza, Sfera Ebbasta","PIOVE (feat. Sfera Ebbasta)","Universal Music Italia srL.",1,43,48,"877456"
47,"spotify:track:4TF2IPm9ZNs4xowapURvKv","LA SAD","TOXIC","La Sad Ent.",25,42,5,"867155"
48,"spotify:track:0uXDSAM6q44glALKnQQyqW","Rose Villain, Geolier","Fantasmi (feat. Geolier)","Columbia",48,52,7,"864776"
49,"spotify:track:62YtBUOYuyW9qelDb7tFWX","Paky, Jul","La Bellavita (feat. Jul)","Universal Music Italia srL.",7,50,19,"859128"
50,"spotify:track:1cc9BzqfV6aO0EV8c7jGnN","Shiva","Take 4","Milano Ovest",1,45,18,"828023"
51,"spotify:track:2Iu0yOaTZngkVbWGz65TeK","gIANMARIA","MOSTRO","Epic",15,33,5,"826257"
52,"spotify:track:0DWdj2oZMBFSzRsi2Cvfzf","KAROL G, Shakira","TQG","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",52,69,2,"822383"
53,"spotify:track:5IbrGxWxB427KJEDrphgRN","Shiva, Lazza","Vorrei (feat. Lazza)","Milano Ovest",4,51,15,"799588"
54,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",15,55,28,"791818"
55,"spotify:track:6SQmh0L5icrThwGDTeLkg1","Lazza","MOLOTOV","Universal Music Italia srL.",5,53,50,"783423"
56,"spotify:track:3WVXxfB3B76CkG2wglKotj","Ernia, Geolier, Junior K","ACQUA TONICA (feat. Geolier & Junior K)","Universal Music Italia srL.",4,54,16,"777133"
57,"spotify:track:11H6R8nu1QxB1yGWHgzKl7","Ernia","BELLA FREGATURA","Universal Music Italia srL.",6,63,16,"753346"
58,"spotify:track:0xEgDBXYO9gGzmxCFWKxNg","Marracash","CRUDELIA - I nervi","Universal Music Italia srL.",2,60,174,"744068"
59,"spotify:track:1E1nbIsPDO1PdtQwsAKKF3","thasup, Coez","!ly (feat. Coez)","Thasup s.r.l.",6,56,23,"732454"
