rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7lvDsmTRXFE3dK4OjvRiWB","Shae Gill, Ali Sethi","Pasoori","Giraffe Pakistan",1,1,20,"5432390"
2,"spotify:track:5B4YQN1FCuADJ0o4phAtwC","Shubh","No Love","SHUBH",2,3,17,"3785062"
3,"spotify:track:5W7DOVGQLTigu09afW7QMT","Sidhu Moose Wala","295","Sidhu Moose Wala",1,2,21,"3642729"
4,"spotify:track:29m79w9xPMH4YCD6r8JSmV","AP Dhillon, Gurinder Gill, Intense","Excuses","RUN-UP RECORDS",1,5,37,"2983984"
5,"spotify:track:0mBP9X2gPCuapvpZ7TGDk3","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",4,4,2,"2722154"
6,"spotify:track:7B4uYqxTpTOS1sgxFB9Ann","Sidhu Moose Wala, Wazir Patar","The Last Ride","Sidhu Moose Wala",3,7,8,"2421530"
7,"spotify:track:5WWplXimzIjlJiN2N7T9Q3","Anirudh Ravichander, Kamal Haasan","Pathala Pathala (From ""Vikram"")","Sony Music Entertainment India Pvt. Ltd.",6,9,8,"2349966"
8,"spotify:track:6FQQiTpYnfc5803p84bQp1","Anirudh Ravichander","Vikram - Title Track","Sony Music Entertainment India Pvt. Ltd.",7,8,8,"2344596"
9,"spotify:track:0snQrp1VaY5Pj1YIHRJpRJ","Aditya A","Chaand Baaliyan","Sony Music Entertainment India Pvt. Ltd.",2,10,20,"2270462"
10,"spotify:track:6yvxu91deFKt3X1QoV6qMv","Anirudh Ravichander, Jonita Gandhi","Arabic Kuthu - Halamithi Habibo (From ""Beast"")","Sun Pictures",2,12,21,"2142366"
11,"spotify:track:0yCWDaAgOtg6TKlNCg9rwA","King","Tu Aake Dekhle","Warner Music India",6,14,75,"2081535"
12,"spotify:track:60YICjIPdL7LDBcCMK0tAk","Sidhu Moose Wala, Sunny Malton, The Kidd","Levels","Sidhu Moose Wala",8,11,6,"2019689"
13,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",5,17,14,"1995908"
14,"spotify:track:605r6rtj7kBlJwZWmYx1Dt","Shubh","We Rollin","SHUBH",12,15,32,"1982380"
15,"spotify:track:2FZDNh6tm9mkZ9vTphuAh8","Pritam, Tanishk Bagchi, Neeraj Shridhar","Bhool Bhulaiyaa 2 Title Track","T-Series",7,13,10,"1975749"
16,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",3,16,51,"1955768"
17,"spotify:track:2rOnSn2piaqLAlYjtfUBlY","Tanishk Bagchi, Jubin Nautiyal, Asees Kaur","Raataan Lambiyan (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",1,19,49,"1903251"
19,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music",19,25,3,"1806497"
20,"spotify:track:6zAvNLJkdyRApUHnlJjKfO","Ali Zafar","Jhoom - R&B Mix","Lightingale Records",20,23,8,"1752335"
21,"spotify:track:2vkNA9I029dTwX0y6d59Sc","Anirudh Ravichander, Anthony Daasan","Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")","Sony Music Entertainment India Pvt. Ltd.",13,21,11,"1712554"
22,"spotify:track:0DXfJ2iKRDEG7rPgssWFea","Kanishk Seth, Kavita Seth","Rangisari (From ""Jugjugg Jeeyo"")","T-Series",22,37,4,"1645443"
23,"spotify:track:5O2P9iiztwhomNh8xkR9lJ","One Direction","Night Changes","Syco Music",23,24,60,"1636071"
24,"spotify:track:72zHuDxFQTjbL51qJQSA7j","Jasleen Royal, B Praak, Romy","Ranjha (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",1,26,48,"1632107"
25,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",23,28,32,"1587455"
26,"spotify:track:0JBnAsReYppHqCZJbqy5H8","Sidhu Moose Wala, Mxrci","SYL","Sidhu Moose Wala",6,6,2,"1567623"
27,"spotify:track:4wCy7erulqUfFQNVaZBD9b","Anirudh Ravichander","Once Upon a Time","Sony Music Entertainment India Pvt. Ltd.",12,22,7,"1561465"
28,"spotify:track:3JkVYvxNoGf2HCWJo61462","Sidhu Moose Wala, Sunny Malton, SOE","Never Fold","Sidhu Moose Wala",13,20,11,"1520028"
29,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",12,27,27,"1502118"
30,"spotify:track:46NYX9zIml71qtfYYjakTI","Pritam, Arijit Singh, Amitabh Bhattacharya","Kesariya Audio Teaser (From ""Brahmastra"")","Sony Music Entertainment India Pvt. Ltd.",10,32,12,"1495374"
31,"spotify:track:6eYsOcDdB5b6rTO5ubMxeV","Anirudh Ravichander, Jonita Gandhi","Private Party (From ""Don"")","Sony Music Entertainment India Pvt. Ltd.",23,31,10,"1483470"
32,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,29,52,"1467173"
34,"spotify:track:1y1rQTkWmrZdJmjwuK07GC","Vishal Mishra, Manoj Muntashir","Kaise Hua (From ""Kabir Singh"")","T-Series",5,39,160,"1443807"
35,"spotify:track:5L70RGPJEdooqtrgR7vd6U","Pritam, Arijit Singh, Tulsi Kumar","Hum Nashe Mein Toh Nahin","T-Series",30,30,8,"1441059"
36,"spotify:track:2FCXQHugkoHE1K3tiDu8pu","Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")","T-Series",4,35,162,"1382285"
37,"spotify:track:2l3dFxtoSMgMQVyRIUHjpz","Mitraz","Akhiyaan","Mitraz Records",23,33,10,"1375010"
38,"spotify:track:2tMoOS9grHtn4upzb4LwMG","Dhibu Ninan Thomas, Kapil Kapilan","Adiye - From ""Bachelor""","Think Music",16,38,31,"1339533"
