rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,month,year
2,spotify:track:6XBIOtdSL47qn201KKNCA0,Smur Lee /  ODUMODUBLVCK /  Shallipopi,JUJU (feat. Shallipopi),NATIVE Records,1,1,7,1110967,10,2024
3,spotify:track:4KZMoDuxwSYP63bhbnMqe3,Young Jonn,Stronger,Chocolate City Music,3,3,19,1106700,10,2024
4,spotify:track:2qdwZPTNCHb8DXfQin53WK,Zerrydl,Back to Back,Dvpper Digital,4,6,4,967154,10,2024
5,spotify:track:10y7iW3rc8bzGbhAC3mNPA,Ayo Maff,Are you there?,AYO MAFF,4,4,8,898506,10,2024
1,spotify:track:6e0YUaVAfDxUabmybOjguy,Davido /  YG Marley,Awuke,Columbia,1,84,2,2260316,11,2024
2,spotify:track:2nYeyMeqYDiFSYYtl2BWD6,Wizkid /  Brent Faiyaz,Piece of My Heart (feat. Brent Faiyaz),Starboy/RCA Records,1,1,4,1058197,11,2024
3,spotify:track:771KDfpsOtJPQmocQpMdkR,Bnxn /  Rema,Fi Kan We Kan,T.Y.E. / EMPIRE,2,4,4,990094,11,2024
4,spotify:track:6XBIOtdSL47qn201KKNCA0,Smur Lee /  ODUMODUBLVCK /  Shallipopi,JUJU (feat. Shallipopi),NATIVE Records,1,3,11,923660,11,2024
5,spotify:track:10y7iW3rc8bzGbhAC3mNPA,Ayo Maff,Are you there?,AYO MAFF,4,6,12,904917,11,2024
1,spotify:track:7LZkMeX1k8PXQJ0SVYn1A5,Davido /  ODUMODUBLVCK /  Chike,Funds (feat. ODUMODUBLVCK & Chike),Columbia,1,-1,1,4828336,12,2024
2,spotify:track:6e0YUaVAfDxUabmybOjguy,Davido /  YG Marley,Awuke,Columbia,1,2,7,2375410,12,2024
3,spotify:track:6JvWMLscnWYkgX1zPufIGT,Wizkid,Kese (Dance),Starboy/RCA Records,1,1,5,1590097,12,2024
4,spotify:track:2j8n2hpZlEMvtrjJ7n0ZIy,Wizkid /  Asake,Bad Girl (feat. Asake),Starboy/RCA Records,1,3,4,1248901,12,2024
5,spotify:track:6yIEi8mvrYSi2IgPhQ5Ym9,Wizkid,Troubled Mind,Starboy/RCA Records,3,4,4,974652,12,2024
