rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0I0b7uTFfHhBz5bMkSDouF","Fedez, Tananai, Mara Sattei","LA DOLCE VITA","Columbia",1,-1,1,"3495512"
2,"spotify:track:22gH5Qg5j5ZzF7LaR7Nrkj","BLANCO","Nostalgia","Universal Music Italia srL.",2,-1,1,"3360815"
3,"spotify:track:4EC028SvtlC25iHQSG2OIa","Rhove","Shakerando","Universal Music Italia srL.",1,1,25,"2852792"
4,"spotify:track:1v9ABGLSpdhPDEWyQ10NFD","Jovanotti, Sixpm","I love you baby","Universal Music Italia srL.",2,2,10,"2157948"
5,"spotify:track:7iLuBTHJSXM2HalKHFqEEy","Pinguini Tattici Nucleari","Giovani Wannabe","Columbia",4,4,2,"2101540"
6,"spotify:track:3z0GeNGWyVduziP1cQ0mFN","Irama, Rkomi","5 Gocce (feat. Rkomi)","Atlantic/WM Italy",3,3,15,"2063686"
7,"spotify:track:3HiQ6Tn1mWVgYDLgeaxjS5","Shiva","Niente da perdere","Milano Ovest",7,28,2,"1987204"
8,"spotify:track:3yWHQ4n4ARLDfYTuT2NhnN","Tananai","BABY GODDAMN","Universal Music Italia srL.",1,5,17,"1892931"
9,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",3,6,10,"1725810"
10,"spotify:track:6oYcyS6salzWI1ysjEScFh","Rkomi, Elodie","LA CODA DEL DIAVOLO (con ELODIE)","Universal Music Italia srL.",2,7,27,"1663721"
11,"spotify:track:01DXwNf1GzEJkYTbXgL0eb","Lazza","USCITO DI GALERA","Universal Music Italia srL.",5,8,9,"1635473"
12,"spotify:track:5KkcthkQDnlhQN0WhO8DsM","Elodie","Bagno a mezzanotte","Universal Music Italia srL.",10,10,13,"1503834"
13,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God)","Fish People",13,60,2,"1482161"
14,"spotify:track:16EJNayKtC09M0Fi7Py47s","BLANCO","Finché Non Mi Seppelliscono","Universal Music Italia srL.",2,11,39,"1469091"
15,"spotify:track:7d7xucQmFY7PoESyJm2V9J","Sfera Ebbasta, Rvssian","Mamma Mia","Universal Music Italia srL.",2,12,6,"1433009"
16,"spotify:track:1XpmMe95dk9jh3zuOMpeU2","Capo Plaza","Capri Sun","Atlantic/WM Italy",16,-1,1,"1370781"
17,"spotify:track:4lstxdn27jZqnTuyaLeJfq","Rhove","Cancelo","Universal Music Italia srL.",5,14,12,"1285301"
18,"spotify:track:1ZMGp9MTXbtAPvcKa0U3zS","Mahmood, BLANCO","Brividi","Universal Music Italia srL.",1,13,19,"1257671"
19,"spotify:track:3eBjQXQ5CuRaUbKXj9WIVJ","Rhove, Madfingerz","LAPROVINCE #2","Universal Music Italia srL.",9,9,3,"1207881"
20,"spotify:track:32KxxVUfXnbdujTh5DGmgu","sangiovanni","farfalle","Universal Music Italia srL. (Sugar)",3,18,19,"1153462"
21,"spotify:track:3uaQK6iP56b0oVzFWUO6mn","ANNA","GASOLINA","Universal Music Italia srL.",21,-1,1,"1127932"
22,"spotify:track:63WuQOXohQIxOxIFA2K7bR","Måneskin","SUPERMODEL","Epic",18,23,4,"1108855"
23,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",23,26,14,"1099272"
24,"spotify:track:4Yi4RRhp3nfKR1FDbXlHBp","Shiva","Pensando a lei","Milano Ovest",4,22,17,"1093890"
25,"spotify:track:6t0ovtgnoAq9orbnisSzZp","Fabri Fibra, Colapesce, Dimartino","Propaganda","Epic",10,20,12,"1048677"
26,"spotify:track:6BUueuMQR4k7CuoMEsnGou","Lazza, Sfera Ebbasta","PIOVE (feat. Sfera Ebbasta)","Universal Music Italia srL.",1,21,9,"1035710"
27,"spotify:track:1x3Qb8np6S1UvpSLthwEJN","BLANCO, Sfera Ebbasta","MI FAI IMPAZZIRE","Universal Music Italia srL.",1,27,51,"1027356"
28,"spotify:track:5a6ABzVhqgVKI1znaI9tar","Dargen D'Amico","Dove Si Balla","Universal Music Italia srL.",4,25,19,"1012145"
29,"spotify:track:60NC3OqjiISKBYbscb8vW3","LIBERATO","PARTENOPE","LIBERATO",10,16,5,"1010986"
30,"spotify:track:08ITDCl9UvAAGzzIOwo4h4","Slings, MamboLosco","Thick (feat. MamboLosco) - Remix","Epic",9,24,9,"1004518"
31,"spotify:track:1PWOkqMORYdGa0OEh2GaXM","BLANCO","Notti In Bianco","Universal Music Italia srL.",1,32,74,"958604"
32,"spotify:track:15223sfwoQj4IAJL8GSnfO","Raffa Fl","Ritmo","Another Rhythm",32,40,10,"954521"
33,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",28,30,37,"951221"
34,"spotify:track:6jcfITWcR5egvbD4fsGayr","Kungs","Clap Your Hands","Universal Music Division Island Def Jam",33,34,13,"921545"
35,"spotify:track:0b53fWGqxHfsdyzkwlEFFl","Ghali","FORTUNA","Atlantic/WM Italy",32,36,8,"907442"
36,"spotify:track:0SsUOrXUM2gZxVLYizZfQZ","Lazza, Takagi & Ketra","PANICO (feat. Takagi & Ketra)","Universal Music Italia srL.",6,35,9,"900742"
37,"spotify:track:2V8AxW9KS5i60ccy7tXCP6","Marco Mengoni, Madame","Mi Fiderò (feat. Madame)","Epic",27,37,27,"881476"
38,"spotify:track:1PckUlxKqWQs3RlWXVBLw3","Lizzo","About Damn Time","Nice Life/Atlantic",33,33,5,"869057"
39,"spotify:track:1O2pcBJGej0pmH2Y9XZMs6","Cris Mj","Una Noche en Medellín","Sonar LLC.",39,44,12,"860189"
40,"spotify:track:6SQmh0L5icrThwGDTeLkg1","Lazza","MOLOTOV","Universal Music Italia srL.",5,31,11,"844965"
41,"spotify:track:4YhH8TVZAe2AUaz2oigGeQ","Neima Ezza, Nko","CASA","Epic",12,41,19,"842357"
42,"spotify:track:4zN21mbAuaD0WqtmaTZZeP","James Hype, Miggy Dela Rosa","Ferrari","Universal-Island Records Ltd.",42,72,6,"840223"
43,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",25,42,41,"836247"
44,"spotify:track:74lz9d1soQih0k9QtN0acn","Medy, Timon","Bisous","Columbia",44,59,5,"827196"
45,"spotify:track:02OFJLIZuX5l0IKApndnkh","Shiva","Soldi Puliti","Milano Ovest",5,46,11,"801945"
46,"spotify:track:5w1eX8eQf8Z9jvqTCAtHkY","ANNA, Lazza","3 DI CUORI (feat. Lazza)","Universal Music Italia srL.",26,49,6,"772266"
47,"spotify:track:3nNxdeQX9iFeuosMcFEeDd","Rkomi","INSUPERABILE","Universal Music Italia srL.",4,43,19,"763848"
48,"spotify:track:5gflgO9EPbIBf16n5TKnQS","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","Baby Records Inc",41,52,16,"751882"
49,"spotify:track:3u9LnNtp8669srAZoQh7mZ","Luigi Strangis","Tienimi stanotte","21co",38,38,6,"746469"
50,"spotify:track:0HhSB4nAJpI5expWnZL199","Marracash, Guè","∞ LOVE (feat. Guè)","Universal Music Italia srL.",1,47,29,"716608"
51,"spotify:track:0OHD6Ask31KqVqxge0OwlG","Ultimo","Vieni nel mio cuore","Ultimo Records",51,55,2,"709393"
52,"spotify:track:0tRj4m46GRFrBS7IsbS0Gk","thasup","ch1 5ei te","Epic",9,50,26,"695581"
53,"spotify:track:5YSR0sWUZk7NuIbkycxndu","Rkomi, Sfera Ebbasta, Junior K","NUOVO RANGE (con SFERA EBBASTA)","Universal Music Italia srL.",1,62,58,"692130"
54,"spotify:track:3yEA1LJvalVoh8ejwq7PHD","Salmo, Drillionaire, Verano","181","Columbia",15,15,2,"683710"
55,"spotify:track:5bvsNn7f4m0MTCuUQkMZGY","Coez","Occhi rossi","Coez licensed to Carosello Records",31,51,27,"680851"
56,"spotify:track:0bKDQionn4VKcgNKbs4SWX","Pinguini Tattici Nucleari","Pastello Bianco","RCA Records Label",2,64,54,"675394"
57,"spotify:track:47E18bCgrFTWXPFYkGnLMi","Paky","Blauer","Universal Music Italia srL.",4,58,19,"673436"
58,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",32,54,58,"663809"
59,"spotify:track:0HqZX76SFLDz2aW8aiqi7G","Imagine Dragons","Bones","KIDinaKORNER/Interscope Records",59,76,13,"652189"
60,"spotify:track:2vAyFmd5LfkSCIHA8uuya1","Rosa Chemical, Bdope","POLKA 3","Universal Music Italia srL.",60,-1,1,"647620"
61,"spotify:track:0oMq1JmynUHMCOfH40k7B8","Sfera Ebbasta, Rvssian","Italiano Anthem","Universal Music Italia srL.",2,56,7,"639989"
62,"spotify:track:2Z9uQAn8v8m6ZPFh4bsqY4","Rhove","LAPROVINCE #1","Universal Music Italia srL.",17,67,20,"639003"
63,"spotify:track:0tE8LYz08MdcV8UZUa1YVV","Gemitaiz","Ciao Baby","Universal Music Italia srL.",14,48,4,"637358"
64,"spotify:track:2SdYuBGvuX0L7KbWiFhLzg","Shiva","Non è Easy","Milano Ovest",18,57,4,"635831"
65,"spotify:track:3lN2jXIlpMJETk3zzFkoAy","Salmo, Guè, Sixpm","LOCO","Columbia",17,17,2,"626286"
66,"spotify:track:4xlVDf8pSGnjJGwTT6dyXw","Salmo, Baby Gang, Luciennn, Bobo","9.19","Columbia",19,19,2,"621827"
67,"spotify:track:3NbehQmQsyuN17EP7dW5mJ","Sick Luke, thasup, Sfera Ebbasta","SOLITE PARE (feat. thasup & Sfera Ebbasta)","Universal Music Italia srL.",1,65,22,"618765"
68,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",11,99,44,"618003"
69,"spotify:track:6z7tGTD6yvyloEm6K2H8EX","Rkomi, Irama, Shablo","LUNA PIENA (con IRAMA)","Universal Music Italia srL.",7,71,58,"617291"
70,"spotify:track:0Dz9zyx2w3zYtRK6yp3VKD","Tananai","SESSO OCCASIONALE","Universal Music Italia srL.",7,75,19,"615980"
71,"spotify:track:58HolqEVJPGEMB4s3vQhMW","LDA","Bandana","Columbia",54,69,7,"600829"
72,"spotify:track:0DpTRR4HyiDJH4Waoj9hXU","Sfera Ebbasta, Rvssian, Fivio Foreign","Easy (feat. Fivio Foreign)","Universal Music Italia srL.",2,61,5,"600524"
73,"spotify:track:0NA1T29q7bSzLa0RE1KM3K","Ed Sheeran, Ultimo","2step (feat. Ultimo)","Atlantic Records UK",44,80,5,"596962"
74,"spotify:track:0HdrGJfHWYG5A0cNhiMDG4","Lazza, Geolier","NESSUNO (feat. Geolier)","Universal Music Italia srL.",12,68,9,"592131"
75,"spotify:track:2oyQBfUUcTvMb0ziJU8Z8u","Capo Plaza","Goyard","Atlantic/WM Italy",35,143,4,"591283"
76,"spotify:track:1WXNkrOGGFpG7tjMVHLzxr","Luchè","Password","BFM Music",23,70,10,"588070"
77,"spotify:track:7FSEYn1LL9UemeYeuXCHRm","ARIETE, Madame","CICATRICI (feat. Madame)","Universal Music Italia srL.",51,73,15,"586219"
78,"spotify:track:1jJLk58mBI3qtAzROlhU7C","Capo Plaza","Money Time Freestyle","Atlantic/WM Italy",78,-1,1,"583548"
79,"spotify:track:5p9uRbOaI8YwMa9n3QP4BZ","Capo Plaza","Hustle","Atlantic/WM Italy",79,-1,1,"576897"
80,"spotify:track:6i88tx7811AzFNDknwILat","Icy Subzero","EGO","Matteo D'Alessio",80,107,3,"570454"
81,"spotify:track:3Emty7Nc9QUIuHRPcwopjA","Capo Plaza","RapStar","Atlantic/WM Italy",81,-1,1,"568182"
82,"spotify:track:7aVQYjayOjDOMUq5ObfflS","Capo Plaza","Stone Island","Atlantic/WM Italy",82,-1,1,"557173"
83,"spotify:track:40zkeKA3HRN8Nzo6kbNOCp","BLANCO","Paraocchi","Universal Music Italia srL.",3,85,67,"556023"
84,"spotify:track:1uXJYnCsXy2v50y0fDEEiV","MACE, BLANCO, Salmo","LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO)","Universal Music Italia srL.",1,82,74,"552638"
85,"spotify:track:2tkQXP7XlPbtNKj99NepLa","Fred De Palma, Justin Quiles","ROMANCE","WM Italy",85,89,10,"551295"
86,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",20,86,42,"540631"
87,"spotify:track:2MyEwJpLReYHq7b8P2ABtk","Madame","L’Eccezione - from the Amazon Original Series BANG BANG BABY","Universal Music Italia srL. (Sugar)",87,90,7,"531369"
88,"spotify:track:1W5uxws5Pwf5ujQZFgZyPS","Capo Plaza","Giungla","Atlantic/WM Italy",88,-1,1,"523840"
89,"spotify:track:3FkeNbs9Zeiqkr3WkbOiGp","Anitta","Envolver","Warner Records",54,91,11,"522505"
