rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0I0b7uTFfHhBz5bMkSDouF","Fedez, Tananai, Mara Sattei","LA DOLCE VITA","Columbia",1,1,5,"3297369"
2,"spotify:track:4EC028SvtlC25iHQSG2OIa","Rhove","Shakerando","Universal Music Italia srL.",1,2,29,"2946170"
3,"spotify:track:3h043RAJ7tKaG1HDFeet6w","Kaleb Di Masi, Sfera Ebbasta, Rvfv, Omar Varela","Hace Calor - Remix","Wapeo",3,3,4,"2778208"
4,"spotify:track:7iLuBTHJSXM2HalKHFqEEy","Pinguini Tattici Nucleari","Giovani Wannabe","Columbia",4,4,6,"2393566"
5,"spotify:track:3z0GeNGWyVduziP1cQ0mFN","Irama, Rkomi","5 Gocce (feat. Rkomi)","Atlantic/WM Italy",3,5,19,"2183749"
6,"spotify:track:1v9ABGLSpdhPDEWyQ10NFD","Jovanotti, Sixpm","I love you baby","Universal Music Italia srL.",2,6,14,"2056261"
7,"spotify:track:1XpmMe95dk9jh3zuOMpeU2","Capo Plaza","Capri Sun","Atlantic/WM Italy",7,7,5,"1898357"
8,"spotify:track:3yWHQ4n4ARLDfYTuT2NhnN","Tananai","BABY GODDAMN","Universal Music Italia srL.",1,9,21,"1822114"
9,"spotify:track:3fIB4IEcvjlzItwnFUvIBk","Takagi & Ketra, thasup, Salmo","BUBBLE (feat. thasup & Salmo)","Columbia",8,16,4,"1820910"
10,"spotify:track:01DXwNf1GzEJkYTbXgL0eb","Lazza","USCITO DI GALERA","Universal Music Italia srL.",5,14,13,"1757677"
11,"spotify:track:6oYcyS6salzWI1ysjEScFh","Rkomi, Elodie","LA CODA DEL DIAVOLO (con ELODIE)","Universal Music Italia srL.",2,11,31,"1751210"
12,"spotify:track:22gH5Qg5j5ZzF7LaR7Nrkj","BLANCO","Nostalgia","Universal Music Italia srL.",2,8,5,"1692318"
13,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",3,12,14,"1564762"
14,"spotify:track:1fdL0yW2DHzcOOUF0fZFv8","Baby Gang, Bené","Lei (feat. Bené)","Atlantic/WM Italy",4,10,3,"1544303"
15,"spotify:track:7I9l9qOYfdUMuSO6Q4VQtZ","ANNA","GASOLINA","Universal Music Italia srL.",13,13,5,"1522627"
16,"spotify:track:3YjriLRvztHSDJOZRTTiQz","Boomdabash, Annalisa","Tropicana (feat. Annalisa)","Universal Music Italia srL.",16,18,4,"1502705"
17,"spotify:track:5KkcthkQDnlhQN0WhO8DsM","Elodie","Bagno a mezzanotte","Universal Music Italia srL.",10,17,17,"1447251"
18,"spotify:track:4aKM9cfIDynkoNQdVyMZFW","Rocco Hunt, Elettra Lamborghini, Lola Indigo","Caramello","Epic",18,21,3,"1427772"
19,"spotify:track:0RFRr1i6USZRE66r5vB9OT","M¥SS KETA","FINIMONDO","Universal Music Italia srL.",19,38,4,"1354144"
20,"spotify:track:7d7xucQmFY7PoESyJm2V9J","Sfera Ebbasta, Rvssian","Mamma Mia","Universal Music Italia srL.",2,19,10,"1352597"
21,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God)","Fish People",13,26,6,"1331664"
22,"spotify:track:6ojrj2NSj3EkMm05yiuaMG","Fred De Palma","Extasi","WM Italy",22,32,3,"1318674"
23,"spotify:track:3HiQ6Tn1mWVgYDLgeaxjS5","Shiva","Niente da perdere","Milano Ovest",7,15,6,"1279998"
24,"spotify:track:4dNo8BDY0ZU7fJhiTQZuIq","Rhove, Shiva, Ghali","Compliquè (feat. Shiva & Ghali)","Universal Music Italia srL.",24,92,2,"1278971"
25,"spotify:track:16EJNayKtC09M0Fi7Py47s","BLANCO","Finché Non Mi Seppelliscono","Universal Music Italia srL.",2,22,43,"1155728"
26,"spotify:track:0SsUOrXUM2gZxVLYizZfQZ","Lazza, Takagi & Ketra","PANICO (feat. Takagi & Ketra)","Universal Music Italia srL.",6,25,13,"1148317"
27,"spotify:track:6dMvLEipqRW6vh8Bt5PbOg","Elodie","Tribale","Universal Music Italia srL.",22,24,4,"1141902"
28,"spotify:track:5a6ABzVhqgVKI1znaI9tar","Dargen D'Amico","Dove Si Balla","Universal Music Italia srL.",4,30,23,"1131772"
29,"spotify:track:4lstxdn27jZqnTuyaLeJfq","Rhove","Cancelo","Universal Music Italia srL.",5,29,16,"1131147"
