rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,month,year
1,spotify:track:2InS5VWKJQbsFBKOsf1cJB,Dj GBR /  Mc IG /  MC Ryan SP /  MC PH /  Mc Davi /  Mc Luki /  Mc Don Juan /  Mc Kadu /  TrapLaudo /  MC GP /  MC GH do 7,Let's Go 4,GR6 Music,1,1,13,9104322,12,2023
2,spotify:track:6zLBR9izBeZ1d0pfuwJgRa,Mc Ws da leste /  MC Cothiê /  Dj Chadin do C,Tipo Hollywood,Fera Entretenimento,2,7,5,7524219,12,2023
3,spotify:track:00ZKeP47bZtswtANkvxz2j,Tropa do Bruxo /  DJ Ws da Igrejinha /  SMU /  Triz /  Mc Menor Thalis,Baile do Bruxo,Tropa Do Bruxo,2,2,8,6733369,12,2023
4,spotify:track:35D06z7kmwMmYYbyJ0BkSm,Manu /  Simone Mendes,Daqui pra Sempre,manuoficial,3,3,10,6283082,12,2023
5,spotify:track:6AENBD8I0mDGglFqrRZGu7,Gusttavo Lima /  Ana Castela,Canudinho - Ao Vivo,Sony Music Entertainment,2,4,14,6084973,12,2023
1,spotify:track:2IDf0IZ9dfw0uDYV2n1bJc,Luan Santana /  Ana Castela,DEJA VU,Sony Music Entertainment,1,1,5,9144585,1,2024
2,spotify:track:2InS5VWKJQbsFBKOsf1cJB,Dj GBR /  Mc IG /  MC Ryan SP /  MC PH /  Mc Davi /  Mc Luki /  Mc Don Juan /  Mc Kadu /  TrapLaudo /  MC GP /  MC GH do 7,Let's Go 4,GR6 Music,1,3,18,8222343,1,2024
3,spotify:track:2sYFUcurlISdHlAsnYCEgD,Lauana Prado,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade - Ao Vivo,Universal Music Ltda.,1,2,6,7664636,1,2024
4,spotify:track:697gwO5YoSGVAnlfREIZll,MC PH /  Borges /  WIU /  Pedro Lotto /  WEY,Tenho Que Me Decidir,GR6 Music,4,17,6,6289704,1,2024
5,spotify:track:42JNab8NPeCADJ9D3Cl5wS,Zé Neto & Cristiano,Barulho Do Foguete - Ao Vivo,Som Livre,4,6,28,5628015,1,2024
1,spotify:track:0oQCRjrWGvkqkdf82UlXI3,PEDRO SAMPAIO,POCPOC,WM Brazil,1,3,10,7218826,2,2024
2,spotify:track:2InS5VWKJQbsFBKOsf1cJB,Dj GBR /  Mc IG /  MC Ryan SP /  MC PH /  Mc Davi /  Mc Luki /  Mc Don Juan /  Mc Kadu /  TrapLaudo /  MC GP /  MC GH do 7,Let's Go 4,GR6 Music,1,2,22,6875795,2,2024
3,spotify:track:6eJUG282cUKuIoa72sEsqO,Ivete Sangalo /  LUDMILLA,Macetando,IM Music,3,8,5,6409360,2,2024
4,spotify:track:2IDf0IZ9dfw0uDYV2n1bJc,Luan Santana /  Ana Castela,DEJA VU,Sony Music Entertainment,1,1,9,6362266,2,2024
5,spotify:track:6GmyQws2xpUFIN5dXBNTrl,AgroPlay /  Ana Castela /  LUDMILLA,Dia de Fluxo,AgroPlay,5,7,7,6088111,2,2024
1,spotify:track:4sAoshwHCmh4IHMQxZHwRD,TR /  Mc Menor RV /  Tropa da W&S,Baby Eu Tava na Rua da Água,WMD,1,1,7,6188078,3,2024
2,spotify:track:2HzLEPWKXcfpwfmEIUURHo,Tz da Coronel /  Ryu /  The Runner /  Nagalli /  Cúpula,Qual é seu desejo?,Cúpula,2,-1,1,5510179,3,2024
3,spotify:track:0oQCRjrWGvkqkdf82UlXI3,PEDRO SAMPAIO,POCPOC,WM Brazil,1,3,14,5440530,3,2024
4,spotify:track:2InS5VWKJQbsFBKOsf1cJB,Dj GBR /  Mc IG /  MC Ryan SP /  MC PH /  Mc Davi /  Mc Luki /  Mc Don Juan /  Mc Kadu /  TrapLaudo /  MC GP /  MC GH do 7,Let's Go 4,GR6 Music,1,2,26,5420784,3,2024
