rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,month,year
4,spotify:track:0u8rZGtXJrLtiSe34FPjGG,Jimin,Like Crazy (English Version),BIGHIT MUSIC,2,4,55,375170,4,2024
5,spotify:track:59hBR0BCtJsfIbV9VzCVAp,Jimin,Set Me Free Pt.2,BIGHIT MUSIC,2,5,56,339477,4,2024
1,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,Like Crazy,BIGHIT MUSIC,1,1,59,597290,5,2024
2,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Jung Kook /  Latto,Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,1,3,43,409499,5,2024
3,spotify:track:0u8rZGtXJrLtiSe34FPjGG,Jimin,Like Crazy (English Version),BIGHIT MUSIC,2,5,59,376400,5,2024
4,spotify:track:1aKvZDoLGkNMxoRYgkckZG,ILLIT,Magnetic,BELIFT LAB,1,4,7,336739,5,2024
5,spotify:track:1SS0WlKhJewviwEDZ6dWj0,ZICO /  JENNIE,SPOT!,KOZ Entertainment,2,2,2,326448,5,2024
1,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,Like Crazy,BIGHIT MUSIC,1,1,64,654657,6,2024
2,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Jung Kook /  Latto,Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,1,4,48,550337,6,2024
3,spotify:track:38tXZcL1gZRfbqfOG0VMTH,NewJeans,How Sweet,ADOR,1,2,3,534510,6,2024
4,spotify:track:4sgMbwl9lXGyHcHmtFYGMm,aespa,Supernova,SM Entertainment,1,3,5,446028,6,2024
5,spotify:track:6i8MbzVn4nzyjUcSoVcz7B,aespa,Armageddon,SM Entertainment,5,5,3,375079,6,2024
1,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,Like Crazy,BIGHIT MUSIC,1,1,68,755016,7,2024
2,spotify:track:1kPhV0KQui1phEpjnWIqUN,Jimin /  Loco,Smeraldo Garden Marching Band (feat. Loco),BIGHIT MUSIC,2,2,2,645549,7,2024
3,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Jung Kook /  Latto,Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,1,3,52,482270,7,2024
4,spotify:track:5ocSQW5sIUIOFojwXEz9Ki,NewJeans,Supernatural,ADOR,2,4,3,401918,7,2024
5,spotify:track:3k6q0O9JnO2GhvD6C8fs20,Jimin,Closer Than This,BIGHIT MUSIC,2,5,29,367680,7,2024
1,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,1,1,3,2227591,8,2024
2,spotify:track:3LWVXp636uLT356Rj08Jaz,Jimin,Be Mine,BIGHIT MUSIC,2,4,3,483374,8,2024
3,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Jung Kook /  Latto,Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,1,2,56,455925,8,2024
