rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0lXVWzLwDnKB7Ro5p0AJPg","Rose Villain, Guè","COME UN TUONO (feat. Guè)","Warner Music",1,2,9,"3719056"
2,"spotify:track:7eq3b71KXZCwbgOamt5q9M","Capo Plaza, Lazza","Money Rain (feat. Lazza)","Warner Music",2,-1,1,"3678117"
3,"spotify:track:5bXgMzxuNymWhpwkgvYn4O","Lazza","100 MESSAGGI","Universal Music Italia srL.",1,3,11,"3442376"
4,"spotify:track:0ZjxK3xSqyFEDKMMnA7fyl","Tony Effe","MIU MIU","Universal Music Italia srL.",1,1,8,"3302649"
5,"spotify:track:1zp4TEQ9zaNGXTjY6fsz1p","Capo Plaza, ANNA","Soldi Arrotolati (feat. ANNA)","Warner Music",5,-1,1,"3248367"
6,"spotify:track:6XjDF6nds4DE2BBbagZol6","FloyyMenor, Cris Mj","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",5,5,9,"3113490"
7,"spotify:track:0vjcqQVb6nhk1A4lvW6ytN","Geolier, Ultimo, Takagi & Ketra","L'ULTIMA POESIA (feat. Ultimo)","Warner Music",2,7,7,"3106739"
8,"spotify:track:30TvIcbkoDh6j7hhKjs4Jg","Capo Plaza, Tedua","Ancora Qua (feat. Tedua)","Warner Music",8,-1,1,"3070013"
9,"spotify:track:2mU3I4jfQp1K14JO2PmmQA","Tony Effe, Bresh, Tedua","DOPO LE 4 (feat. Bresh & Tedua)","Universal Music Italia srL.",1,4,8,"3041643"
10,"spotify:track:2oDlAuhJExJd7papr3cyBF","Capo Plaza","Sottovuoto","Warner Music",10,-1,1,"2510717"
11,"spotify:track:2Io79aod9PA58xWjpPrHUr","Capo Plaza","Ferite","Warner Music",11,-1,1,"2435801"
12,"spotify:track:0wTUTktrrCdXAzPVlodP72","Capo Plaza","Acqua Passata","Warner Music",12,65,9,"2379539"
13,"spotify:track:58b9VLwnigGBDjvq89Eo1W","Artie 5ive","00","Warner Music",3,6,6,"2326240"
14,"spotify:track:5r9wBfbbK4JcZUEAGFg6su","Baby Gang, Higashi, Lazza, Tedua","Sola (feat. Lazza, Tedua)","Warner Music",8,8,2,"2177255"
15,"spotify:track:52vA7mR6kKFJTaMzRUKMmk","Capo Plaza, Tony Boy","I Miss U (feat. Tony Boy)","Warner Music",15,-1,1,"2166785"
16,"spotify:track:3j1453KrdHjw7y4gnBj7nF","Geolier, Michelangelo","I P’ ME, TU P’ TE","Warner Music",1,11,14,"2113992"
17,"spotify:track:371l4ekF9cDC2D5WuuabU6","Mahmood","TUTA GOLD","Universal Music Italia srL.",1,12,14,"2101133"
18,"spotify:track:01XexSX2HDgVDxnnHEBblB","Olly, JVLI","Devastante","Epic",17,17,9,"2077387"
19,"spotify:track:0QEI2IrwYKZNppR1W62jXj","Capo Plaza","Oh Amore","Warner Music",19,-1,1,"1942945"
20,"spotify:track:35JHeT2zURSbrhwZW4cPry","Capo Plaza","Baby Girl","Warner Music",20,-1,1,"1780164"
21,"spotify:track:5dx4QY85j4zjMNHreobVsS","Capo Plaza, Annalisa","Memories (feat. Annalisa)","Warner Music",21,-1,1,"1739829"
22,"spotify:track:1HCwbTHBvC4XCIC417NB5k","Rose Villain","CLICK BOOM!","Warner Music",7,14,14,"1721811"
23,"spotify:track:5RNZaMaGSxrTkNVsMUqPOk","Capo Plaza, Artie 5ive","La Ca$$a (feat. Artie 5ive)","Warner Music",23,-1,1,"1717980"
24,"spotify:track:3J0cZ53BkzP4yhtOh0y02o","Baby Gang, Higashi, Sfera Ebbasta","Madame (feat. Sfera Ebbasta)","Warner Music",9,9,2,"1708949"
25,"spotify:track:2Y3gIiYfcphPCPNYuQDMph","Icy Subzero","I CAN FLY","Columbia",10,13,7,"1674589"
26,"spotify:track:3WyrKzgCeGQQcUtW8ZwLMP","Capo Plaza","Busy","Warner Music",26,-1,1,"1664769"
27,"spotify:track:60QN1JrgYM7jcfW8pdQFqT","Annalisa","Sinceramente","Warner Music",3,16,14,"1650084"
28,"spotify:track:29nqe5lhK8JmNcVXum7UuA","Kid Yugi, Tedua, Junior K","Eva (feat. Tedua)","Universal Music Italia srL.",3,19,10,"1619862"
29,"spotify:track:2GxrNKugF82CnoRFbQfzPf","Artemas","i like the way you kiss me","Artemas",13,15,7,"1597985"
30,"spotify:track:2wTMDCt0LWSPp0UlXXxlWS","Capo Plaza","Mi Riempi Di Chiamate","Warner Music",30,-1,1,"1595635"
31,"spotify:track:1ItU1iY6Dbrlikq2WGzzLN","Baby Gang, BLANCO, Marracash","Adrenalina (feat. BLANCO, Marracash)","Warner Music",10,10,4,"1583575"
32,"spotify:track:11HeOLoW2cnWZzGHWnllYq","Elmatadormc7","EL MATADOR (From the Netflix Rap Show “Nuova Scena”)","Netflix Music",14,21,10,"1525662"
33,"spotify:track:18nFs7h8Jhn1SZ0pL6t2cG","Capo Plaza, Mahmood","No Drama (feat. Mahmood)","Warner Music",33,-1,1,"1500760"
34,"spotify:track:6UKPNShrYDQE32SBkrjfTj","Le-one, VTR","ADDO STAJE - Ride it RMX","Le-One",18,18,7,"1499621"
35,"spotify:track:49R1F3rIdSzuPk7AcHi6d1","Angelina Mango","la noia","Latarma S.r.l.",4,23,14,"1456531"
36,"spotify:track:6VpkhPUKnXxDsse0jnG64F","ANNA","VIENI DALLA BADDIE - interlude","Universal Music Italia srL.",24,24,3,"1365417"
37,"spotify:track:1F2rElyIiwgnq3TM2LN3ag","Emma","APNEA","Universal Music Italia srL.",13,31,14,"1346976"
38,"spotify:track:2aptSWAkwTLva4188FFrjE","Alfa","vai!","Artist First",9,22,14,"1328449"
39,"spotify:track:1kKccj5wYXTj3gTpUIMoac","bnkr44, Pino D'Angiò","MA CHE IDEA (feat. Pino D'Angiò)","Universal Music Italia srL.",19,25,13,"1328005"
40,"spotify:track:0AxRJk8LTx7w4xQWw9NIFF","Tony Effe","ICON","Universal Music Italia srL.",21,29,8,"1289753"
41,"spotify:track:0CUNOGNzjQY5vHgliB7on6","Capo Plaza","Tutta La Night","Warner Music",41,-1,1,"1287858"
