rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5zNxUkUW9WiV5oyg6gh2wB","PEDRO SAMPAIO, Mc Pedrinho","DANÇARINA","WM Brazil",1,1,5,"8313528"
2,"spotify:track:0NBgyml7T0IvUNbXIkcSpH","Xamã, Gustah, Neo Beats, Bagua Records","Malvadão 3","Bagua Records",1,2,14,"6891022"
3,"spotify:track:7gVzhRCrLRUBEGdS7zNTp0","Zé Felipe","Malvada","Som Livre",2,3,6,"6418124"
4,"spotify:track:5719MEdRQcH4c3phXqX7WN","Hugo & Guilherme, Marília Mendonça","Mal Feito - Ao Vivo","Som Livre",2,4,8,"5701079"
5,"spotify:track:3QGxgNaqaFSpORp2OVLXHR","Chefin, Mainstreet","212","Mainstreet Records",2,7,8,"5256327"
6,"spotify:track:6nkoWsFZeFt5dUdNmlIceh","Gusttavo Lima","Bloqueado - Ao Vivo","Sony Music Entertainment",4,6,15,"5031762"
7,"spotify:track:0qYW2jULeN9giEty0ee9Fy","Rogerinho","Botadinha Saliente","MC Rogerinho Oficial",5,5,5,"4915695"
8,"spotify:track:53RxHysDJ0cjugMcPymwja","Luan Santana","ABALO EMOCIONAL - Ao Vivo","Sony Music Entertainment",8,13,5,"4699069"
9,"spotify:track:2wSCalnGOnXdAJC0Fn8OUY","George Henrique & Rodrigo, Marília Mendonça","Vai Lá Em Casa Hoje - Ao Vivo","Worldshow Promoções e Eventos",1,9,20,"4597160"
10,"spotify:track:1M5OUvKG03C0QtzvxRS4Zk","Dj Guuga, Wesley Safadão, Zé Felipe","Depende","Dj Guuga",8,8,7,"4588989"
11,"spotify:track:4EVzu5mYyigjyLrryKbZs7","Gloria Groove","VERMELHO","SB Music",11,18,4,"4210775"
12,"spotify:track:3ITkrUvAA6gzxer2UIom3P","Jorge & Mateus","Molhando o Volante","Som Livre",8,12,13,"4131618"
13,"spotify:track:4qsOrxBv09HhNSpsgMRXdC","Marília Mendonça, Maiara & Maraisa","Esqueça-Me Se For Capaz","Som Livre",1,14,21,"3889193"
14,"spotify:track:5Z4TYur0O9OxmxIo6GC2Gq","Vulgo FK, AMUSIK, WEY, Wall Hein","Oi, Como Ce Tá?","Elenko Music",14,33,3,"3824349"
15,"spotify:track:0yL7K9MzC20uBesZTPY81r","DJ Matt D, Menor MC, MC GP, Vulgo FK","Pandora","GREE CASSUA",6,15,14,"3786124"
16,"spotify:track:5VTjBl3ddZEiG2LrH4VzyR","Zé Felipe, Mc Danny","Toma Toma Vapo Vapo","Som Livre",3,10,17,"3620368"
17,"spotify:track:5jYEiTNR3FQXFouTX7Ju0N","LUDMILLA, Mariah Angeliq, Topo La Maskara, Mr. Vegas","Socadona","WM Brazil",17,30,10,"3599180"
18,"spotify:track:72g37RoelSnovZakG5MwnF","Mari Fernandez, Marcynho Sensação","Parada Louca","Sony Music Entertainment",8,11,17,"3472726"
19,"spotify:track:4lsDFVKOVwPeAVw1hPOn7G","Simone & Simaria, Zé Felipe","Vontade De Morder","Universal Music Ltda.",19,23,8,"3460605"
20,"spotify:track:3qmdfYpfvKRIXmWaLllHZ3","MC Teteu, Dj Serpinha","Black Lança (Catucando Gostosinho)","2click Produções",19,19,7,"3375731"
21,"spotify:track:3IMLoeLerS7TMpKjxUgAhx","Henrique & Juliano","Arranhão - Ao Vivo","Virgin Music Label And Artist Services (S&D)",1,22,31,"3285183"
22,"spotify:track:3gK5ckT0cq3t5enyqzzRgV","PEDRO SAMPAIO","GALOPA","WM Brazil",4,20,25,"3284874"
23,"spotify:track:0sPtV4stCHkFJB6GpoaZ1f","Luísa Sonza, LUDMILLA","CAFÉ DA MANHÃ ;P","Universal Music Ltda.",23,29,5,"3284744"
24,"spotify:track:4can6ssapSsRCEbZZfYL8K","Filipe Ret, Caio Luccas, BIN, Budah, Borges, Marina Sena, Teto, Luiz Lins, Pineapple StormTv","Poesia Acústica #12 Pra Sempre","Pineapple StormTV",24,26,2,"3240487"
25,"spotify:track:5yRgMxdDhdYlbUQNCOlW3o","Mc Don Juan, Tarcísio do Acordeon, DG e Batidão Stronda","Não Vou Te Bloquear - Ao vivo","WM Brazil",17,17,10,"3183041"
26,"spotify:track:0tM4J8aID6qYZOE3e14sCj","Henrique & Juliano","Acordo - Ao Vivo","Virgin Music Label And Artist Services (S&D)",26,27,20,"3134179"
27,"spotify:track:5lCAtKxkZL6tFDyGX9t87j","Wesley Safadão","Eu Já Tava Bem - Ao Vivo","Wesley Safadao",19,21,14,"3089100"
28,"spotify:track:3YvE7uo4ffseBoJPh8IhHp","Marília Mendonça, Maiara & Maraisa","Presepada","Som Livre",3,24,18,"3058753"
29,"spotify:track:0lxGtl0S9wO2LAFchHrEtM","Matheus & Kauan","Imagina A Sentada - Ao Vivo","Universal Music Ltda.",18,25,13,"3014698"
30,"spotify:track:14JKzKrJbPDflw8XyATMey","Henrique & Juliano","A Maior Saudade - Ao Vivo","Virgin Music Label And Artist Services (S&D)",10,28,27,"2965049"
31,"spotify:track:4fSHADbZbhpZCT9oJpxwbP","Paulo Pires, Mc Danny, Marcynho Sensação","Ameaça","Paulo Pires",4,16,21,"2870550"
32,"spotify:track:35COLcFjvONwVv6jkG23gI","Anitta","Boys Don't Cry","Warner Records",7,31,6,"2627770"
33,"spotify:track:6EDj1nbl9wo6ivGI1t59G4","Jão","Idiota","Universal Music Ltda.",21,34,12,"2537922"
34,"spotify:track:0VF2XFdgeID7448iU2Vyg9","MC Josh, DJ 2w","Novinha Malada do Insta","Funk Explode Records",34,36,8,"2427331"
35,"spotify:track:4dwBkgq4a4gEissxTY0YDT","Tayrone, Marília Mendonça","Cê Tá Preparada - Ao Vivo","Universal Music Ltda.",16,38,34,"2396506"
36,"spotify:track:2xebCnKCjYWBhJ4Ai8hO5E","Mc Davi, Mc Kevin, Mc Don Juan, MC Hariel, MC Marks, MC G15, Mc Phe Cachorrera, Gaab, MC Menor da VG, MC Ryan SP, MC Kapela, Perera DJ, Veiga no Beat","Set dos Casados","GR6 Music",22,40,22,"2385697"
37,"spotify:track:7ARoqP7G8UYW8SyYPyPp7k","Anitta, PEDRO SAMPAIO","NO CHÃO NOVINHA","WM Brazil",11,37,13,"2357270"
