rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:20bTkdvyWZjO4ORHmzXQR4","Takagi & Ketra, Shiva, ANNA, Geolier","EVERYDAY (feat. Shiva, ANNA, Geolier)","Columbia",1,1,4,"4088942"
2,"spotify:track:2zuRZkoWxoNtKaA4Q44f44","Salmo, Noyz Narcos, Marracash","RESPIRA (feat. Marracash)","Columbia",2,-1,1,"3089979"
3,"spotify:track:7IpsNYgP87QkLCSnctxSif","Boro, Artie 5ive, Andry The Hitmaker","Cadillac (feat. Artie 5ive)","Universal Music Italia srL.",1,2,7,"2746539"
4,"spotify:track:6hANXZUS2wryG1zSocof7J","Salmo, Noyz Narcos, Kid Yugi","CVLT (feat. Kid Yugi)","Columbia",4,-1,1,"2370468"
5,"spotify:track:2HafqoJbgXdtjwCOvNEF14","iñigo quintero","Si No Estás","Acqustic",3,3,6,"2351159"
6,"spotify:track:5RvYbjPoLlvFw60ZrSufCi","Salmo, Noyz Narcos","ANTHEM","Columbia",6,-1,1,"2326924"
7,"spotify:track:04Jt7tpjw9z0OugNDAZxnk","Salmo, Noyz Narcos","INCUBI","Columbia",7,-1,1,"2010580"
8,"spotify:track:1w91YxaRwTShkKe4apYf3r","Marracash, Guè","Insta Lova","Universal Music Italia srL.",1,4,31,"2003317"
9,"spotify:track:3ySS2RpQNWsN5T88sfilZb","Salmo, Noyz Narcos, Coez, Frah Quintale","MY LOVE SONG 2 (feat. Coez & Frah Quintale)","Columbia",9,-1,1,"1946409"
10,"spotify:track:0QdLe32rmGquRDdALuY92Q","Salmo, Noyz Narcos","CRINGE","Columbia",10,-1,1,"1882533"
11,"spotify:track:2ioSGpzv91icuerCil1UZd","Salmo, Noyz Narcos","MIRACOLO","Columbia",11,-1,1,"1756371"
12,"spotify:track:20qlAd6sHAYjc7TrrM5VeY","Angelina Mango","che t'o dico a fa'","Latarma S.r.l.",6,6,5,"1695948"
13,"spotify:track:79gZiOMkdqpBquK2tClkbn","BIA, Sfera Ebbasta, Fivio Foreign","MILANO","Epic",3,5,6,"1693508"
14,"spotify:track:7yS8LfvvFEhtGhKLk29j5a","Calcutta ","2minuti","Bomba Dischi - Puro Srl",8,10,3,"1652759"
15,"spotify:track:0eUgmndC1CN1eijY6EKSaE","VillaBanks","Papaya","Universal Music Italia srL.",2,7,10,"1625909"
16,"spotify:track:1K9qAxGT4cWUicf2OezSen","AVA, ANNA, Capo Plaza","VETRI NERI","Warner Music",1,8,25,"1603295"
17,"spotify:track:1bpLJUoNhsCLEZQ8CwBWEB","Salmo, Noyz Narcos","BRUJERIA","Columbia",17,-1,1,"1591640"
18,"spotify:track:5x9LonDyHxGUO2VzfHJHLE","Geolier","COME VUOI","Columbia",5,11,44,"1503606"
19,"spotify:track:32rxE3UsuYr3KndIKPfMg6","Slings, Shiva, Niky Savage, Finesse","Freaky (feat. Shiva & Niky Savage)","Epic Local",13,13,3,"1500869"
20,"spotify:track:6tP2AFUZkz4PuUfssawUBn","Drillionaire, Lazza, BLANCO, Sfera Ebbasta, Michelangelo","BON TON (feat. Lazza, Blanco, Sfera Ebbasta & Michelangelo)","Universal Music Italia srL.",2,9,20,"1433658"
21,"spotify:track:3G5VUAzCpvaaWEMk9NkHFT","Calcutta ","Tutti","Bomba Dischi - Puro Srl",12,18,3,"1433525"
22,"spotify:track:2PapS7vOF7plqO5pytAbEz","Salmo, Noyz Narcos","CROCI € CRISTI","Columbia",22,-1,1,"1423439"
23,"spotify:track:6SiJ1o6148rcmF2BydC1LW","Bresh, Pinguini Tattici Nucleari","Nightmares","Epic",4,12,6,"1415793"
24,"spotify:track:3VtGh8xE9qRsFyY2Uj1WG3","Tedua, Sfera Ebbasta","Hoe (feat. Sfera Ebbasta)","Epic",1,15,23,"1322410"
25,"spotify:track:2XRqWq9D4Eiz7poSMdPl59","Salmo, Noyz Narcos","KILOMETRI","Columbia",25,-1,1,"1306056"
26,"spotify:track:0f8xn9s0xB87a3tph1xBpV","Salmo, Noyz Narcos","GRINDHOUSE","Columbia",26,-1,1,"1261155"
27,"spotify:track:4Niczbt1B1FtLb8wibdbR5","Salmo, Noyz Narcos","MALEDETTI","Columbia",27,-1,1,"1210591"
28,"spotify:track:0YI32qkEhhUjoGVMGXDm8b","Artie 5ive, ANNA","ANELLI E COLLANE (feat. ANNA)","Trenches Records Ent.",10,17,27,"1208004"
29,"spotify:track:7Da5kjy5GByLHE5OPQ4tpg","Geolier, Marracash","IL MALE CHE MI FAI (feat. Marracash)","Columbia",1,16,31,"1193543"
30,"spotify:track:34YxYcGtsAzI1K0SNAWMn1","Yung Snapp, Geolier","Kiss You (F**k You) [feat. Geolier]","Warner Music",21,21,10,"1170661"
31,"spotify:track:2hHC2jw8qiE4IAPDGjU4Fu","Finesse, Shiva, Sfera Ebbasta, Guè, Drillionaire","Gelosa (feat. Shiva, Sfera Ebbasta, Guè)","Epic",1,20,37,"1147496"
32,"spotify:track:4yrv0r3c190RCDa6fRPzJK","Slings, Bello Figo","ABC (feat. Bello Figo)","Epic Local",11,14,5,"1135860"
33,"spotify:track:4Y60H8heDsEpQ2hin2g6V5","Don Pero","Baby Mama","Pulp Entertainment",22,28,37,"1122985"
34,"spotify:track:1giUJwcL7smXRlwwdwu4Ya","Salmo, Noyz Narcos","MATRIOSKA","Columbia",34,-1,1,"1102842"
35,"spotify:track:1CVw4Qr8LTapyiovASUpff","Shiva","Syrup","Milano Ovest",1,19,9,"1095156"
36,"spotify:track:0aMyRYXZvXRcpZkFhCsOTs","Salmo, Noyz Narcos","NIGHTCRAWLERS","Columbia",36,-1,1,"1085521"
37,"spotify:track:2qrCResILkL1JFeRBrv3qA","Alfa","bellissimissima <3","Artist First",4,24,26,"1074541"
38,"spotify:track:0JONs2ETXIHvYVxNris8Bf","Tony Effe, Emma, Takagi & Ketra","TAXI SULLA LUNA","Universal Music Italia srL.",5,22,22,"1061763"
39,"spotify:track:63tPSdiPfIfFeE3xSPMYP7","Salmo, Noyz Narcos","LA FINE","Columbia",39,-1,1,"1043619"
40,"spotify:track:7ABLbnD53cQK00mhcaOUVG","Myke Towers","LALA","WEA Latina",14,23,17,"1033364"
41,"spotify:track:3mMjLv3IyxlEKmXg3JxCI5","Pinguini Tattici Nucleari","Rubami la Notte","Columbia",5,26,25,"1026281"
42,"spotify:track:1ytp1BZurhOk14vErLhivu","Coez, Frah Quintale","Alta marea","Carosello/WM Italy",11,25,21,"1002848"
43,"spotify:track:0uXDSAM6q44glALKnQQyqW","Rose Villain, Geolier","Fantasmi (feat. Geolier)","Columbia",24,29,42,"947775"
44,"spotify:track:0xDhwzzCx7eamMB11VBgOo","Medy, Andry The Hitmaker","Soraya","Columbia",44,81,3,"924814"
45,"spotify:track:7kvQDzIegURcWHLC0fZfrQ","Rhove","Ancora","Universal Music Italia srL.",21,30,20,"917405"
46,"spotify:track:3g6ejyAz7jwE6MitrKCMVY","Ernia, Bresh, Fabri Fibra","PARAFULMINI (con Bresh & Fabri Fibra)","Universal Music Italia srL.",14,32,24,"889105"
47,"spotify:track:3QAU2pj4LUKf7yaTgANlQV","The Kolors","ITALODISCO","Warner Music",2,31,24,"870963"
48,"spotify:track:3xee23Fj4m6DVu9UrWX5Up","Angelina Mango","Ci pensiamo domani","BMG Rights Management Italy S.R.L.",11,33,26,"867575"
49,"spotify:track:7w3M35YQ9VD91c4Lpos8Zz","Artie 5ive, Sacky","TOP G (feat. Sacky)","Trenches Records Ent.",17,35,16,"867540"
50,"spotify:track:01Lhwz9MYE6hu58oLQjOxh","Merk & Kremont, Tananai, Marracash","Un Altro Mondo (con Tananai & Marracash)","Universal Music Italia srL.",18,34,20,"862608"
51,"spotify:track:1kZLATTXQa5BtEKH8GbW2U","Tedua","Red Light","Epic",8,38,23,"859158"
52,"spotify:track:2E32Pv8w20r6ZH4oFecxOf","Geolier, Sfera Ebbasta","X CASO (feat. Sfera Ebbasta)","Columbia",1,36,44,"850872"
53,"spotify:track:5omIW7YOPhA6CULhkdz6jE","Tedua, Baby Gang, Kid Yugi","Paradiso Artificiale (feat. Baby Gang & Kid Yugi)","Epic",2,41,23,"850428"
54,"spotify:track:4qFrGuly7KCl3WMmGuECFC","Sadturs, KIID, Artie 5ive, Niky Savage","CLAP CLAP (feat. Artie 5ive, Niky Savage)","Warner Music",39,39,2,"819157"
55,"spotify:track:6ds6kgkB0qRSpSnxcBomCO","BLANCO, Mina","Un Briciolo Di Allegria (con MINA)","Universal Music Italia srL.",2,37,30,"801358"
56,"spotify:track:0bB8hmswtN9WvOQXV159CC","Sadturs, KIID, Nerissima Serpe, ANNA, Papa V, Artie 5ive","LE BAMBINE FANNO OH (feat. Nerissima Serpe, ANNA, Papa V, Artie 5ive)","Warner Music",27,27,2,"780302"
57,"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","DALE PLAY Records",1,43,68,"763674"
58,"spotify:track:6gs7AIeuNkpktUbwZcES2Y","Shiva, Sfera Ebbasta","Un milione di volte (feat. Sfera Ebbasta)","Milano Ovest",3,40,22,"748936"
59,"spotify:track:4midGjEpVz0mYkIdQMFX3l","Geolier, Lazza, Takagi & Ketra","CHIAGNE (feat. Lazza & Takagi & Ketra)","Columbia",1,50,54,"745823"
60,"spotify:track:0mBodlmNGZMVHCjv58MbBC","Vale Pain, Bobo, Artie 5ive","Rocket (feat. Artie 5ive)","Warner Music",34,45,9,"738239"
61,"spotify:track:0mHC3BK9vFGoEU0EcGPWRZ","Lazza","CENERE","Universal Music Italia srL.",1,48,40,"731548"
62,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",51,51,7,"728759"
63,"spotify:track:7v4C0Bh0UUIr54Y7h86GPW","Calcutta ","Giro con te","Bomba Dischi - Puro Srl",16,44,3,"694652"
64,"spotify:track:0MLu1cFYL4ikdRTdasCQT9","Shablo, Geolier, Sfera Ebbasta","M' Manc (con Geolier & Sfera Ebbasta)","Universal Music Italia srL.",1,54,140,"692724"
65,"spotify:track:11AXfsh0V6zCCU7Po6kQiY","Guè","Bling Bling (Oro)","Universal Music Italia srL.",12,78,53,"690117"
66,"spotify:track:3myPe2jZvDbPoNXY7v2TU0","Tedua","Malamente","Epic",3,61,23,"689859"
67,"spotify:track:2ro9FlKCYKTLHB6Ke7Uqld","Mr.Rain, CLARA","UN MILIONE DI NOTTI","Warner Music",67,67,3,"681835"
68,"spotify:track:0D3QZNAMH2d5MFkVlebo6h","Shiva","Non lo Sai","Milano Ovest",2,53,50,"674253"
69,"spotify:track:6XbtvPmIpyCbjuT0e8cQtp","Quevedo","Columbia","Quevedo",49,57,15,"670174"
70,"spotify:track:0xEgDBXYO9gGzmxCFWKxNg","Marracash","CRUDELIA - I nervi","Universal Music Italia srL.",2,68,209,"662182"
71,"spotify:track:4MjDJD8cW7iVeWInc2Bdyj","Bad Bunny","MONACO","Rimas Entertainment LLC",55,63,4,"659070"
72,"spotify:track:26Mb7G8uQIo2uXYnAAUFUn","Nitro, Madame","Too late","Epic",24,52,4,"656287"
73,"spotify:track:0ofsKCwrfh6wigMU9IHsAF","Calcutta ","Controtempo","Bomba Dischi - Puro Srl",21,47,3,"654967"
74,"spotify:track:2sTDlCxmuZCTDKKk9f1qus","Bad Bunny","WHERE SHE GOES","Rimas Entertainment LLC",20,49,25,"653963"
75,"spotify:track:5BoXWVomF4aOi0VL2G71iF","Vale Pain, Neima Ezza","In Mezzo ai Guai (feat. Neima Ezza)","Atlantic/WM Italy",46,59,12,"648454"
76,"spotify:track:4CQNELF3U3gyNcI6sLr6yK","Bresh, SHUNE","Guasto D'Amore","Epic",2,64,41,"645047"
77,"spotify:track:56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",21,58,12,"644835"
78,"spotify:track:4ySxBjhmdnkeFUqhKxW3cY","Sfera Ebbasta","Visiera A Becco","Universal Music Italia srL.",63,66,144,"635285"
79,"spotify:track:23RoR84KodL5HWvUTneQ1w","Peggy Gou","(It Goes Like) Nanana - Edit","XL Recordings",8,56,21,"629772"
80,"spotify:track:0AbDjrdgKTXzGzvQ1drgQl","Shiva, Geolier","Un Altro Show (feat. Geolier)","Milano Ovest",19,62,50,"624991"
81,"spotify:track:3NHHnSqLOom5dRu68J5MfZ","Annalisa","Ragazza Sola","Warner Music",58,65,9,"624067"
82,"spotify:track:2YQx1HsasbXKv8nVvXKidO","Capo Plaza","Nato Per Questo","Warner Music",16,42,4,"616990"
83,"spotify:track:7L8cIUKXToCr6PV9hFoX3Q","Calcutta ","Cosa mi manchi a fare","Bomba Dischi",70,70,16,"615255"
84,"spotify:track:30D9x5LFgL2o9xidjX2wtE","Soolking, Gazo","Casanova","Universal Music MENA Distributed Labels",37,60,10,"608299"
85,"spotify:track:7kktKNHgINrBczPUGoG38p","Sfera Ebbasta","Bang Bang","Universal Music Italia srL.",62,74,72,"602586"
86,"spotify:track:4H8mFU6lQDvHVi4pIqrvku","Baby Gang, Simba La Rue, J Lord","Bentley (feat. Simba La Rue, J Lord)","Warner Music",27,46,4,"590278"
87,"spotify:track:5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers","Warner Records/Major Recordings",63,71,8,"573529"
88,"spotify:track:6OIPXBCDzV0RO0beUqoW42","Simba La Rue, FT Kings","AGITATO","Warner Music",30,55,3,"568019"
89,"spotify:track:7MMJa7cjMadOSR6CFWvB1x","Coez","La musica non c'è","Warner Music",1,83,193,"565858"
90,"spotify:track:4qx89c79cx9Q1DvClaLTOZ","Annalisa","Mon Amour","Warner Music",5,69,32,"561462"
91,"spotify:track:74cyFjvgjyiFiQ3QxszFWq","Tananai","TANGO","Universal Music Italia srL.",3,80,40,"546994"
92,"spotify:track:3nIDXarK9FuClYwZQTSoK2","Holden","DIMMI CHE NON È UN ADDIO","Latarma S.r.l.",92,-1,1,"546966"
93,"spotify:track:7wj8OXiqdAfNsnWm2zRV9e","Baby Gang, Bobo","Que Lo Ke","Atlantic/WM Italy",40,79,17,"533381"
94,"spotify:track:1xp1EsyBT4OAWWd8Gkhl60","SLF, MV Killa, Geolier, Tony Effe","CADILLAC (feat. MV Killa, Geolier, Tony Effe)","Columbia",66,75,51,"532584"
95,"spotify:track:5J40VCMOSuXZZAGJZeFzQJ","Simba La Rue, Paky","LEVANTE (feat. Paky)","Warner Music",8,72,9,"531065"
96,"spotify:track:0bKDQionn4VKcgNKbs4SWX","Pinguini Tattici Nucleari","Pastello Bianco","RCA Records Label",2,85,128,"529004"
97,"spotify:track:6irysuQyZWd7Bjj7ePiOs2","JHAYCO","Holanda","N&E Entertainment LLC",57,76,8,"524878"
98,"spotify:track:14ZxYiB4WZvbma2Jr15MeP","MV Killa, Guè","ROOFTOP (feat. Guè)","Warner Music",37,82,21,"522696"
99,"spotify:track:6VOoSi7mgFrKCeymxG6wKB","Fedez, Annalisa, Articolo 31","DISCO PARADISE","Warner Music",5,73,25,"522190"
100,"spotify:track:1r5WCFulDtvAdCNmJfH1wA","Tony Boy, Artie 5ive","Victoria (feat. Artie 5ive)","Atlantic/WM Italy",51,77,12,"520767"
101,"spotify:track:1XpmMe95dk9jh3zuOMpeU2","Capo Plaza","Capri Sun","Atlantic/WM Italy",2,84,75,"516328"
102,"spotify:track:381VH1JFj9q08V1OMlPU5m","Coez","Le luci della città","Warner Music",9,87,123,"511984"
103,"spotify:track:6O7pAOsUm3d9R37vYdQnG5","Coez, Frah Quintale","Lovebars","Carosello/WM Italy",31,86,9,"505592"
104,"spotify:track:7L7QYf7S6wg6pseN2C0d6K","Frah Quintale","Gli occhi","Undamento",72,90,35,"501645"
105,"spotify:track:7nRFsITVaSHko2Fw2Gcy59","Gazzelle","Destri","Artist First / Maciste Dischi",2,97,163,"499994"
106,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",24,98,132,"499977"
107,"spotify:track:31nfdEooLEq7dn3UMcIeB5","BENNETT","Vois sur ton chemin - Techno Mix","Warner Music Central Europe",89,89,8,"490278"
108,"spotify:track:4vziJcnB2Qyi9o4nIRUeN7","The Beatles","Now And Then","UMC (Universal Music Catalogue)",108,-1,1,"467848"
109,"spotify:track:5LZVK19ieaV8Mk9FsqTL3F","Pinguini Tattici Nucleari","Ridere","RCA Records Label",31,107,189,"467142"
110,"spotify:track:0QZYznuUxIPXs7gY8CPvS4","Kid Yugi","GRAMMELOT","Universal Music Italia srL.",96,99,9,"466734"
111,"spotify:track:2Cp5UNKv8yUO6ng4ZDflRY","Neima Ezza, Nko","CASA","Epic Local",12,96,85,"463494"
112,"spotify:track:0SsUOrXUM2gZxVLYizZfQZ","Lazza, Takagi & Ketra","PANICO (feat. Takagi & Ketra)","Universal Music Italia srL.",6,93,83,"463234"
113,"spotify:track:6BUueuMQR4k7CuoMEsnGou","Lazza, Sfera Ebbasta","PIOVE (feat. Sfera Ebbasta)","Universal Music Italia srL.",1,105,83,"461487"
114,"spotify:track:1Dl5iWa6lWEZpkQDZNuVnO","Sfera Ebbasta","Male","Universal Music Italia srL.",7,104,47,"460086"
115,"spotify:track:769M2rTiAoL7x2lKDHLjRa","Capo Plaza","Non Fare Così","WM Italy",1,173,136,"459610"
116,"spotify:track:7fH13hSOyNoeiDGbjEnTUC","Guè, Marracash","Brivido","Universal Music Italia srL.",80,102,205,"457332"
117,"spotify:track:2OMe23alclgHS3CjeoNF4Z","Artie 5ive","ALBV","Trenches Records Ent.",48,101,18,"453108"
118,"spotify:track:4Js31maTathTS2flQOQr2c","Achille Lauro, Rose Villain","Fragole","Elektra/WM Italy",10,91,26,"445179"
119,"spotify:track:7yJZlPui7PYh2L9UXmtQWc","Calcutta , Takagi & Ketra","Oroscopo (feat. Takagi & Ketra) - Ghost track","Bomba Dischi",110,127,41,"442905"
120,"spotify:track:2wDBnfPlixUHdqrS1HvpvY","Bresh, SHUNE","Angelina Jolie","Epic",18,117,139,"441937"
121,"spotify:track:4e1U6KRJGed8gh3uRbAv3P","AriBeatz, Ozuna, GIMS, Sfera Ebbasta","MIRAGE (feat. Ozuna, GIMS & Sfera Ebbasta)","Epic Local",7,95,30,"440251"
122,"spotify:track:01DXwNf1GzEJkYTbXgL0eb","Lazza","USCITO DI GALERA","Universal Music Italia srL.",5,106,83,"436263"
123,"spotify:track:1vYXt7VSjH9JIM5oRRo7vA","Dua Lipa","Dance The Night - From Barbie The Album","Atlantic Records",21,116,24,"435342"
124,"spotify:track:0NwuXciw6eQc4edjwSBnV3","Luchè","Non Abbiamo Età","Universal Music Italia srL.",40,121,217,"434586"
125,"spotify:track:3UYr4TdhtCthMH9ujhx0BA","Rhove, Madfingerz","Pelé","Universal Music Italia srL.",4,103,34,"434122"
126,"spotify:track:1xUnvxp9DFrpwXnO0RHKUp","Guè, ANNA, Sfera Ebbasta","Cookies N' Cream (feat. ANNA & Sfera Ebbasta)","Universal Music Italia srL.",1,94,43,"433481"
127,"spotify:track:5vHWd8yLGCxb8s9RaThO9w","Rocco Hunt","Non litighiamo più","Epic",12,88,32,"432608"
128,"spotify:track:3cGuiySfwJPXqvE15OiEEg","Sfera Ebbasta","Tran Tran","Universal Music Italia srL.",1,109,133,"432417"
129,"spotify:track:1HuXy8Ra2kevcqhx1xt5GQ","Mahmood","COCKTAIL D'AMORE","Universal Music Italia srL.",129,-1,1,"432128"
130,"spotify:track:1AQqSrJYbCeRtzO7EApqYX","Pinguini Tattici Nucleari","Ricordi","Columbia",1,120,59,"430291"
131,"spotify:track:4YM3Pxqe3FiapO16Myngww","Geolier","HERMES","Columbia",21,114,31,"422785"
132,"spotify:track:5by3TCFHK3YRQzxpR9PcZ0","VillaBanks, Linch, Brando Luis","Caribe","Universal Music Italia srL.",75,122,82,"422370"
133,"spotify:track:5YSR0sWUZk7NuIbkycxndu","Rkomi, Sfera Ebbasta, Junior K","NUOVO RANGE (con SFERA EBBASTA)","Universal Music Italia srL.",1,108,132,"422054"
134,"spotify:track:3GsSmGgMELKhaYSj3QTShu","Icy Subzero","1 MESSAGGIO","Matteo D'Alessio",75,110,6,"419350"
135,"spotify:track:0HJd4ynGL3mn0p2o6WE9DI","Calcutta ","Loneliness","Bomba Dischi - Puro Srl",43,92,3,"412129"
136,"spotify:track:3p01MuAooksRWmidVE9uw2","Silent Bob, Sick Budd","Gucci Falsa","Bullz Records",119,140,11,"409857"
137,"spotify:track:3gMPES6pOosBWxkXAakOxq","Geolier, Shiva, Michelangelo","MONDAY (feat. Shiva & Michelangelo)","Columbia",5,115,44,"408110"
138,"spotify:track:5KUjY5IoxTtR7TD71VQ7Ch","Emma, Lazza","AMORE CANE (feat. Lazza)","Universal Music Italia srL.",59,100,4,"406542"
139,"spotify:track:2p5OyhSm5fS90n0Q7R3r6D","Marracash","CRAZY LOVE","Universal Music Italia srL.",2,139,84,"402445"
140,"spotify:track:7jVQ6DP7Q6S2wKWqJmcTZL","thasup, Tedua","Dimmi Che C'è (feat. Tedua)","Thasup s.r.l.",3,145,34,"401904"
141,"spotify:track:0wgXuoJf3R07NjmaLBBB9Y","Emma","INIZIAMO DALLA FINE","Universal Music Italia srL.",105,112,5,"400303"
142,"spotify:track:2KAKkt7eNBJZEo8YmJSwDf","Elodie","A Fari Spenti","Universal Music Italia srL.",80,152,7,"399568"
143,"spotify:track:2fkVZYFv9hOejIsLzZy8ad","Salmo, NSTASIA","IL CIELO NELLA STANZA (feat. NSTASIA)","Epic",1,183,226,"396968"
144,"spotify:track:1la73rdzbQGNRFJyO9E71c","Medy, Capo Plaza","Arai (feat. Capo Plaza)","Columbia",8,135,43,"396956"
145,"spotify:track:1oEwa9Mo4Oxka9OSm6NxTO","Coez, Frah Quintale","Che colpa ne ho","Carosello/WM Italy",61,129,9,"394734"
146,"spotify:track:2HRgqmZQC0MC7GeNuDIXHN","Jung Kook, Latto","Seven (feat. Latto) (Explicit Ver.)","BIGHIT MUSIC",93,-1,15,"392609"
147,"spotify:track:6eJIQo4C9LR9sACJI5fP7O","Simba La Rue","TAF TAF","Warner Music",48,119,17,"392516"
148,"spotify:track:298vG7EUMAUWmvapd4PHL8","Neima Ezza, Rondodasosa","LEI (feat. Rondodasosa)","Epic Local",11,143,70,"390777"
149,"spotify:track:6qNXkVk19OYLu4CoqjDfZ0","Coez","Faccio un casino","Warner Music",7,124,102,"390426"
150,"spotify:track:1nND6VDerwJxLaUwVVCp28","Mr.Rain","SUPEREROI","Atlantic/WM Italy",2,136,40,"388510"
151,"spotify:track:2Xzauj0gFhELmQ8KgoYiUS","Geolier","SO FLY","Columbia",29,128,31,"387572"
152,"spotify:track:1MboxS3hV7Wr8UVO59uRth","Shiva, Sfera Ebbasta","Alleluia (feat. Sfera Ebbasta)","Milano Ovest",1,123,50,"386491"
153,"spotify:track:3NLdcu14EPntcZIn3mxSR7","Kid Yugi, Night Skinny, Tony Boy","Sintetico (feat. Tony Boy)","Universal Music Italia srL.",76,151,9,"385878"
