rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1RDvyOk4WtPCtoqciJwVn8","Jung Kook, BTS, FIFA Sound","Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack]","Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC",1,4,3,"210617"
2,"spotify:track:0a4MMyCrzT0En247IhqZbD","NewJeans","Hype Boy","ADOR",1,3,19,"205029"
3,"spotify:track:6RBziRcDeiho3iTPdtEeg9","Younha","Event Horizon","C9 Entertainment",1,1,10,"204606"
4,"spotify:track:4fsQ0K37TOXa3hEQfjEic1","LE SSERAFIM","ANTIFRAGILE","SOURCE MUSIC",1,2,8,"197292"
5,"spotify:track:5p8ThxM2OhJ0igfxkz0Z1q","RM, Youjeen","Wild Flower (with youjeen)","BIGHIT MUSIC",5,-1,1,"152545"
6,"spotify:track:5Odq8ohlgIbQKMZivbWkEo","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",1,5,24,"144241"
7,"spotify:track:3XfngyuVjltVRHSsLjrCRO","JUSTHIS, R.Tee, DON MALIK, Huh, KHAN, Mckdaddy, Los","MY WAY (Prod. R.Tee)","Genie Music Corporation",7,-1,1,"137698"
8,"spotify:track:2gYj9lubBorOPIVWsTXugG","IVE","After LIKE","Starship Entertainment",1,6,16,"137435"
9,"spotify:track:2pIUpMhHL6L9Z5lnKxJJr9","NewJeans","Attention","ADOR",1,7,19,"133970"
10,"spotify:track:6NnCWIWV740gP7DQ8kqdIE","(G)I-DLE","Nxde","Cube Entertainment",1,8,8,"107423"
11,"spotify:track:12hD59WtTU92K1VcCXqLlw","RM, Anderson .Paak","Still Life (with Anderson .Paak)","BIGHIT MUSIC",11,-1,1,"98010"
12,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",1,11,36,"97354"
13,"spotify:track:0h7QMc9ZRzA9QJrbEHytn2","Jin","The Astronaut","BIGHIT MUSIC",6,9,6,"97227"
14,"spotify:track:5AmBIWCnsLscPSYsfCApBy","RM, Paul Blanco, Mahalia","Closer (with Paul Blanco, Mahalia)","BIGHIT MUSIC",14,-1,1,"88901"
15,"spotify:track:6tgVI8jFmgbCUhxxyCt2yD","GroovyRoom, lIlBOI, BLASÉ, Roh Yun Ha, Polodared, Chillin Homie, Fleeky Bang","We Higher (Prod. GroovyRoom)","Genie Music Corporation",15,-1,1,"87569"
16,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment/Interscope Records",1,10,12,"86694"
17,"spotify:track:5ky45fGKbzGYilDewlBD6Z","RM, parkjiyoon","No.2 (with parkjiyoon)","BIGHIT MUSIC",17,-1,1,"85030"
18,"spotify:track:3XKI5295qhFbwNesz3ollU","RM, Kim Sawol","Forg_tful (with Kim Sawol)","BIGHIT MUSIC",18,-1,1,"83174"
19,"spotify:track:3wEr5lmE7oaC3qhCbJTY8B","RM, Colde","Hectic (with Colde)","BIGHIT MUSIC",19,-1,1,"82614"
20,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",6,12,7,"82493"
21,"spotify:track:40xpKrnumGPEvHcw1kuL9R","RM, Erykah Badu","Yun (with Erykah Badu)","BIGHIT MUSIC",21,-1,1,"81639"
22,"spotify:track:40SuiVcQ5NyDk48nZSADK3","RM, Tablo","All Day (with Tablo)","BIGHIT MUSIC",22,-1,1,"81274"
23,"spotify:track:5zwwW9Oq7ubSxoCGyW1nbY","BLACKPINK","Pink Venom","YG Entertainment/Interscope Records",1,16,16,"81192"
24,"spotify:track:3nqQXoyQOWXiESFLlDF1hG","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",11,13,11,"80496"
25,"spotify:track:296nXCOv97WJNRWzIBQnoj","LE SSERAFIM","FEARLESS","SOURCE MUSIC",2,17,32,"80231"
26,"spotify:track:50y0OQgar3BnwTt1pXdYsM","RM","Lonely","BIGHIT MUSIC",26,-1,1,"79423"
27,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",5,35,14,"77507"
28,"spotify:track:0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me","Universal Records",8,38,14,"75419"
29,"spotify:track:2DwUdMJ5uxv20EhAildreg","NewJeans","Cookie","ADOR",3,19,19,"75139"
30,"spotify:track:5mdWIwsJAzR97ShGkt8gcR","ZICO, HOMIES","New thing (Prod. ZICO) (Feat. Homies)","Genie Music Corporation",2,15,14,"75113"
31,"spotify:track:3khEEPRyBeOUabbmOPJzAG","Kenshi Yonezu","KICK BACK","Sony Music Labels Inc.",14,20,9,"75043"
32,"spotify:track:7vPMugKcYwnX9Dh7SrLFHF","RM","Change pt.2","BIGHIT MUSIC",32,-1,1,"72995"
33,"spotify:track:10SRMwb9EuVS1K9rYsBfHQ","BTS","Yet To Come","BIGHIT MUSIC",1,18,26,"72315"
34,"spotify:track:4LJgBT9yo0beHlaBesCFEv","Red Velvet","Birthday","SM Entertainment",28,28,2,"72173"
35,"spotify:track:7gjNxZa0eOEFLY1So9s3fC","KARA","WHEN I MOVE","㈜RBW",35,145,2,"71773"
36,"spotify:track:0o9zmvc5f3EFApU52PPIyW","Fujii Kaze","Shinunoga E-Wa","Universal Music LLC",23,23,15,"71331"
37,"spotify:track:7uoFMmxln0GPXQ0AcCBXRq","Sia","Snowman","Monkey Puzzle/Atlantic",9,36,20,"70406"
38,"spotify:track:5aucVLKiumD89mxVCB4zvS","Crush, j-hope","Rush Hour (Feat. j-hope of BTS)","피네이션",6,14,11,"66218"
39,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",3,26,36,"65464"
40,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",1,24,25,"65033"
41,"spotify:track:3scRk3rUGIwpCg9kMNrtEQ","Baek A","Amor","Baek A",17,21,12,"63925"
42,"spotify:track:07trPhWMgiagFnSOlmpzl0","BE'O, ZICO","Complex","BigPlanetMade, SWING ENTERTAINMENT, FameUs Entertainment",19,25,10,"60512"
43,"spotify:track:0QHEIqNKsMoOY5urbzN48u","Meghan Trainor","Made You Look","Epic",29,29,6,"60395"
44,"spotify:track:6C734SmqoIYuRWo2qSCnpC","NMIXX","DICE","Republic Records - NMIXX",12,32,12,"56598"
45,"spotify:track:3iLBFgaQJ94iarMgzrTuWb","Charlie Puth","I Don’t Think That I Like Her","Atlantic Records",7,27,12,"55492"
46,"spotify:track:7mD6UISuxA2uqWAQh7oSjV","Leellamarz, CRUCiAL STAR, QM, Kim Jae Wook, NSW yoon, DAMINI","AJUSHI","Genie Music Corporation",46,-1,1,"54138"
47,"spotify:track:6auT8cRBu3BgPRBrdVBY15","Lim Young Woong","London Boy","물고기뮤직",30,30,3,"53738"
48,"spotify:track:2tA3NP12r4niSRhb9Y6AoY","Lim Young Woong","Polaroid","물고기뮤직",32,33,3,"53704"
49,"spotify:track:0IGUXY4JbK18bu9oD4mPIm","(G)I-DLE","TOMBOY","Cube Entertainment",1,39,39,"53337"
50,"spotify:track:2FRnf9qhLbvw8fu4IBXx78","Wham!","Last Christmas","Epic",13,72,9,"53154"
51,"spotify:track:7n2FZQsaLb7ZRfRPfEeIvr","IVE","ELEVEN","STARSHIP Entertainment",1,41,54,"52875"
52,"spotify:track:5YMXGBD6vcYP7IolemyLtK","BTS","Euphoria","BIGHIT MUSIC",21,37,89,"51897"
