rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3r8RuvgbX9s7ammBn07D3W","NewJeans","Ditto","ADOR",1,1,4,"614483"
2,"spotify:track:65FftemJ1DbbZ45DUfHJXE","NewJeans","OMG","ADOR",2,2,2,"603941"
3,"spotify:track:0a4MMyCrzT0En247IhqZbD","NewJeans","Hype Boy","ADOR",1,3,24,"271947"
4,"spotify:track:4fsQ0K37TOXa3hEQfjEic1","LE SSERAFIM","ANTIFRAGILE","SOURCE MUSIC",1,4,13,"187082"
5,"spotify:track:2pIUpMhHL6L9Z5lnKxJJr9","NewJeans","Attention","ADOR",1,5,24,"186095"
6,"spotify:track:6RBziRcDeiho3iTPdtEeg9","Younha","Event Horizon","C9 Entertainment",1,6,15,"158588"
7,"spotify:track:27bIik73QCu8Xzt3xpG1bI","NCT DREAM","Candy","SM Entertainment",3,7,4,"136599"
8,"spotify:track:1RDvyOk4WtPCtoqciJwVn8","Jung Kook, BTS, FIFA Sound","Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack]","Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC",1,8,8,"131512"
9,"spotify:track:5Odq8ohlgIbQKMZivbWkEo","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",1,10,29,"127414"
10,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",10,12,5,"126387"
11,"spotify:track:2gYj9lubBorOPIVWsTXugG","IVE","After LIKE","Starship Entertainment",1,9,21,"124165"
12,"spotify:track:2DwUdMJ5uxv20EhAildreg","NewJeans","Cookie","ADOR",3,13,24,"119910"
13,"spotify:track:3khEEPRyBeOUabbmOPJzAG","Kenshi Yonezu","KICK BACK","Sony Music Labels Inc.",11,14,14,"111006"
14,"spotify:track:5UOY3OZib7H4KFwTfsT66g","Lee Young Ji, pH-1","NOT SORRY (Feat. pH-1) (Prod. by Slom)","Genie Music Corporation",8,11,4,"97021"
15,"spotify:track:5expoVGQPvXuwBBFuNGqBd","NewJeans","Hurt","ADOR",4,18,24,"93819"
16,"spotify:track:6NnCWIWV740gP7DQ8kqdIE","(G)I-DLE","Nxde","Cube Entertainment",1,15,13,"86228"
17,"spotify:track:3XfngyuVjltVRHSsLjrCRO","JUSTHIS, R.Tee, DON MALIK, Huh, KHAN, Mckdaddy, Los","MY WAY (Prod. R.Tee)","Genie Music Corporation",5,16,6,"81850"
18,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",1,17,41,"81286"
19,"spotify:track:296nXCOv97WJNRWzIBQnoj","LE SSERAFIM","FEARLESS","SOURCE MUSIC",2,20,37,"77768"
20,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment/Interscope Records",1,19,17,"76959"
21,"spotify:track:3nqQXoyQOWXiESFLlDF1hG","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",11,21,16,"76129"
22,"spotify:track:5zwwW9Oq7ubSxoCGyW1nbY","BLACKPINK","Pink Venom","YG Entertainment/Interscope Records",1,22,21,"69097"
23,"spotify:track:0h7QMc9ZRzA9QJrbEHytn2","Jin","The Astronaut","BIGHIT MUSIC",6,23,11,"68528"
24,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",6,25,12,"63475"
25,"spotify:track:1AZjCZSGEjlxUufFQwSszF","RM, Youjeen","Wild Flower (with youjeen)","BIGHIT MUSIC",5,24,6,"62276"
26,"spotify:track:6auT8cRBu3BgPRBrdVBY15","Lim Young Woong","London Boy","물고기뮤직",26,29,8,"57987"
27,"spotify:track:2tA3NP12r4niSRhb9Y6AoY","Lim Young Woong","Polaroid","물고기뮤직",27,32,8,"57291"
28,"spotify:track:0o9zmvc5f3EFApU52PPIyW","Fujii Kaze","Shinunoga E-Wa","Universal Music LLC",23,26,20,"57187"
29,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",3,30,41,"56860"
30,"spotify:track:5mdWIwsJAzR97ShGkt8gcR","ZICO, HOMIES","New thing (Prod. ZICO) (Feat. Homies)","Genie Music Corporation",2,28,19,"54453"
31,"spotify:track:6C734SmqoIYuRWo2qSCnpC","NMIXX","DICE","Republic Records - NMIXX",12,33,17,"54039"
32,"spotify:track:3iLBFgaQJ94iarMgzrTuWb","Charlie Puth","I Don’t Think That I Like Her","Atlantic Records",7,42,17,"53933"
33,"spotify:track:10SRMwb9EuVS1K9rYsBfHQ","BTS","Yet To Come","BIGHIT MUSIC",1,31,31,"53501"
34,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",1,34,30,"53459"
35,"spotify:track:2RLdkXSaiQjRbey5pvP8Kt","Lim Young Woong","If We Ever Meet Again","물고기뮤직",5,36,36,"53214"
36,"spotify:track:20JkEhlKCrKtzORT5qDdWE","DON MALIK, BIG Naughty, JUSTHIS","EYE (Feat. BIG Naughty, JUSTHIS) (Prod. R.Tee)","Genie Music Corporation",13,27,4,"52399"
37,"spotify:track:5odlY52u43F5BjByhxg7wg","JVKE","golden hour","JVKE",37,38,20,"52002"
38,"spotify:track:3scRk3rUGIwpCg9kMNrtEQ","Baek A","Amor","Baek A",17,39,17,"51846"
39,"spotify:track:5aucVLKiumD89mxVCB4zvS","Crush, j-hope","Rush Hour (Feat. j-hope of BTS)","피네이션",6,37,16,"49116"
40,"spotify:track:07trPhWMgiagFnSOlmpzl0","BE'O, ZICO","Complex","BigPlanetMade, SWING ENTERTAINMENT, FameUs Entertainment",19,35,15,"48857"
41,"spotify:track:396FqjKmViUZ92Wmm4rx3i","aespa","Illusion","SM Entertainment / Warner Records",6,43,33,"48154"
42,"spotify:track:5YMXGBD6vcYP7IolemyLtK","BTS","Euphoria","BIGHIT MUSIC",21,41,94,"47606"
43,"spotify:track:7F0MuIk5glqtowCUjbn9es","LE SSERAFIM","Impurities","SOURCE MUSIC",31,52,13,"47522"
44,"spotify:track:0HsRZwZzHoZ5AM5W2ZYI5c","BIG Naughty, 10CM","Beyond Love (Feat. 10CM)","H1GHR MUSIC RECORDS",2,48,39,"46086"
45,"spotify:track:0QHEIqNKsMoOY5urbzN48u","Meghan Trainor","Made You Look","Epic",29,46,11,"45057"
46,"spotify:track:7n2FZQsaLb7ZRfRPfEeIvr","IVE","ELEVEN","STARSHIP Entertainment",1,47,59,"44962"
47,"spotify:track:4p4yxplNCSmt9xfaAMpcd5","BIG Naughty","Vancouver","H1GHR MUSIC RECORDS",41,45,36,"44532"
48,"spotify:track:6tgVI8jFmgbCUhxxyCt2yD","GroovyRoom, lIlBOI, BLASÉ, Roh Yun Ha, Polodared, Chillin Homie, Fleeky Bang","We Higher (Prod. GroovyRoom)","Genie Music Corporation",15,40,6,"44212"
49,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",40,44,6,"44070"
50,"spotify:track:797EOD68bmVFiyalgBGeOZ","Yorushika","左右盲","Universal Music LLC",50,70,4,"42311"
51,"spotify:track:2oBMZYteeO8DyXV9gDx6Za","Red Velvet","Feel My Rhythm","SM Entertainment",1,50,43,"42031"
52,"spotify:track:7tOsgOjrzBVQqyaMDBlZV8","Younha","Oort Cloud","C9 Entertainment",30,49,12,"41780"
53,"spotify:track:1sZBzYhrQG40zcSuKkI93c","LE SSERAFIM","Good Parts (when the quality is bad but I am)","SOURCE MUSIC",37,60,13,"41358"
54,"spotify:track:4LJgBT9yo0beHlaBesCFEv","Red Velvet","Birthday","SM Entertainment",28,53,7,"41080"
55,"spotify:track:0IGUXY4JbK18bu9oD4mPIm","(G)I-DLE","TOMBOY","Cube Entertainment",1,55,44,"40999"
56,"spotify:track:186NCtNk1tUYS7c2DxgJ7O","V","Christmas Tree","MOST CONTENTS",1,57,55,"39795"
57,"spotify:track:69xohKu8C1fsflYAiSNbwM","BTS","Run BTS","BIGHIT MUSIC",2,54,31,"39459"
58,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",40,61,28,"39201"
59,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,58,79,"38798"
60,"spotify:track:0wPKDeY4fZXT6k9bzV0kx0","Charlie Puth","That's Hilarious","Atlantic Records",6,72,40,"38459"
61,"spotify:track:2jidjmWNeRmKgLjXhW52Gz","Lim Young Woong","Our Blues, Our Life","물고기뮤직",12,64,36,"38165"
62,"spotify:track:1LJT4ctFlHUSVsfZqMeaz0","ITZY","Cheshire","Republic Records - ITZY",48,56,6,"38000"
63,"spotify:track:4rMEoXVYww6Xy7q9wSj4gy","Lim Young Woong","Love Always Run Away","MOST CONTENTS",24,66,61,"37458"
64,"spotify:track:50xSycnGMDy0Wg5jJcOv3S","Lim Young Woong","Rainbow","물고기뮤직",11,69,35,"36961"
65,"spotify:track:7CAdT0HdiQNlt1C7xk2hep","Jung Kook","Stay Alive (Prod. SUGA of BTS)","BIGHIT MUSIC",1,67,48,"36795"
66,"spotify:track:6wBpO4Xc4YgShnENGSFA1M","LE SSERAFIM","Sour Grapes","SOURCE MUSIC",66,82,27,"36302"
67,"spotify:track:1Y3LN4zO1Edc2EluIoSPJN","Stephen Sanchez, Em Beihold","Until I Found You (with Em Beihold) - Em Beihold Version","Republic Records",67,77,5,"36226"
68,"spotify:track:5xHVCtel1AeJTaK3mS8UDf","KARA","WHEN I MOVE","㈜RBW",29,59,7,"36164"
69,"spotify:track:37YoRLUu1qId0ewavgvnkG","LE SSERAFIM","Blue Flame","SOURCE MUSIC",50,81,33,"35364"
70,"spotify:track:3CYH422oy1cZNoo0GTG1TK","Red Velvet","Psycho","SM Entertainment",29,62,60,"34436"
71,"spotify:track:1F6qqwgyBjcIMzen8RrOXQ","MONSTA X","Beautiful Liar","Starship Entertainment",71,-1,1,"34301"
72,"spotify:track:4FKmrrI6y8REWoCyV5tAhY","10CM, BIG Naughty","Just 10 centimeters","MAGIC STRAWBERRY SOUND, H1GHR MUSIC RECORDS",17,65,16,"34213"
73,"spotify:track:2gzhQaCTeNgxpeB2TPllyY","Jimin, HA SUNG WOON","With you","Genie Music Corporation, Stone Music Entertainment",3,76,38,"34176"
74,"spotify:track:5QDLhrAOJJdNAmCTJ8xMyW","BTS","Dynamite","BIGHIT MUSIC",1,71,102,"34021"
75,"spotify:track:21ApmVGIzIAIDSBdHu6SVt","LE SSERAFIM","No Celestial","SOURCE MUSIC",41,104,13,"33965"
