rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1ZMGp9MTXbtAPvcKa0U3zS","Mahmood, BLANCO","Brividi","Universal Music Italia srL.",1,1,2,"17031195"
2,"spotify:track:0hluyTCTSua59xYuIRqpe5","Irama","Ovunque Sarai","WM Italy",2,51,2,"6306785"
3,"spotify:track:0jLeyuu6mtsD384054xLah","La rappresentante di lista","Ciao Ciao","Woodworm Publishing Srl",3,7,2,"5432945"
4,"spotify:track:0GsZZWhBMIQXAmPYPJ3PRQ","Rkomi","INSUPERABILE","Universal Music Italia srL.",4,5,2,"5339084"
5,"spotify:track:5HujDMiRNqZwEzVAh3oFD3","sangiovanni","farfalle","Universal Music Italia srL. (Sugar)",5,38,2,"5227418"
6,"spotify:track:6KmAKMya9pOL5RUl0FS46a","Elisa","O Forse Sei Tu","Universal Music Italia srL.",6,24,2,"4829293"
7,"spotify:track:3FVa0R2evbgjVOd3bejudr","Dargen D'Amico","Dove Si Balla","Universal Music Italia srL.",7,11,2,"4806001"
8,"spotify:track:2UaTiaxdp9uaRb6fMy8qpR","Matteo Romano","Virale","Universal Music Italia srL.",8,131,2,"3227010"
9,"spotify:track:4Y3889XjcyuyMxTOjT30TE","Ditonellapiaga, Donatella Rettore","Chimica","BMG Rights Management Italy S.R.L.",9,85,2,"3199582"
10,"spotify:track:0ghwEektHMemDGqmOzsNnc","Noemi","Ti amo non lo so dire","Columbia",10,23,2,"2831770"
11,"spotify:track:4WJVLEkcMMV2tHo1Bd65VN","Achille Lauro","DOMENICA","WM Italy",11,14,2,"2733270"
12,"spotify:track:563Zhnk0v3WwVR0EsYlMNn","Gianni Morandi","Apri tutte le porte","Epic",12,53,2,"2688264"
13,"spotify:track:3pC3gQ9YLBBVDgjzPdbF08","Aka 7even","Perfetta Così","Columbia",13,90,2,"2671725"
14,"spotify:track:0Dz9zyx2w3zYtRK6yp3VKD","Tananai","SESSO OCCASIONALE","Universal Music Italia srL.",14,170,2,"2602017"
15,"spotify:track:29z1JCsMAx5ahaP3HV6Ful","Michele Bravi","Inverno dei fiori","Universal Music Italia srL.",15,28,2,"2517595"
16,"spotify:track:16EJNayKtC09M0Fi7Py47s","BLANCO","Finché Non Mi Seppelliscono","Universal Music Italia srL.",2,6,22,"2307000"
17,"spotify:track:2YqCCbTVa9ODiS754EXKxR","Emma","Ogni Volta È Così","Universal Music Italia srL.",17,115,2,"2263401"
18,"spotify:track:5QcKmCvGDbMvbJQZh75YVd","Ana Mena","Duecentomila ore","Sony Music Entertainment",18,45,2,"2153096"
19,"spotify:track:6oYcyS6salzWI1ysjEScFh","Rkomi, Elodie","LA CODA DEL DIAVOLO (con ELODIE)","Universal Music Italia srL.",2,2,10,"2111395"
20,"spotify:track:0GNs56eb5LSYISdi3akjeR","Highsnob, HU","Abbi cura di te","Warner Music",20,161,2,"1996106"
21,"spotify:track:3NbehQmQsyuN17EP7dW5mJ","Sick Luke, thasup, Sfera Ebbasta","SOLITE PARE (feat. thasup & Sfera Ebbasta)","Universal Music Italia srL.",1,3,5,"1827431"
22,"spotify:track:1x3Qb8np6S1UvpSLthwEJN","BLANCO, Sfera Ebbasta","MI FAI IMPAZZIRE","Universal Music Italia srL.",1,10,34,"1815247"
23,"spotify:track:7fgEx5OxzDP1hw50mJeDMh","Fabrizio Moro","Sei tu","WM Italy",23,136,2,"1781837"
24,"spotify:track:1PWOkqMORYdGa0OEh2GaXM","BLANCO","Notti In Bianco","Universal Music Italia srL.",1,13,57,"1670748"
25,"spotify:track:0iBY803rcJUKZRjSxKX9GD","Giusy Ferreri","Miele","Columbia",25,61,2,"1472511"
26,"spotify:track:0BeXxjO6mgLDzg4xA6UheO","BLANCO","Blu Celeste","Universal Music Italia srL.",1,35,22,"1450790"
27,"spotify:track:3Nu1xzgGX1tTyMaw8VdyGa","Paky","Blauer","Universal Music Italia srL.",4,4,2,"1432907"
28,"spotify:track:0bKDQionn4VKcgNKbs4SWX","Pinguini Tattici Nucleari","Pastello Bianco","RCA Records Label",2,8,37,"1417771"
29,"spotify:track:40zkeKA3HRN8Nzo6kbNOCp","BLANCO","Paraocchi","Universal Music Italia srL.",3,27,50,"1373259"
30,"spotify:track:0HhSB4nAJpI5expWnZL199","Marracash, Guè","∞ LOVE (feat. Guè)","Universal Music Italia srL.",1,9,12,"1308432"
31,"spotify:track:4QBXMgfDKmmVrYEqICIPxJ","Marracash, BLANCO","NEMESI (feat. BLANCO)","Universal Music Italia srL.",3,22,12,"1293859"
