rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,month,year
4,spotify:track:2mhdhTWqT8RhkTlN2yWZZi,J. Cole,7 Minute Drill,"Cole World, Inc. under exclusive license to Interscope Records",4,-1,1,354596,4,2024
5,spotify:track:2tudvzsrR56uom6smgOcSf,Future /  Metro Boomin /  Kendrick Lamar,Like That,Wilburn Holding Co./Boominati/Epic/Republic,3,3,3,342261,4,2024
1,spotify:track:6hqel7QjWBsjk1LJG6J0pD,Shakes & Les /  LeeMcKrazy,Funk 99,Kreativekornerr,1,1,5,507944,5,2024
2,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",2,-1,1,505468,5,2024
3,spotify:track:77DRzu7ERs0TX3roZcre7Q,Kendrick Lamar,euphoria,"Kendrick Lamar, under exclusive license to Interscope Records",3,16,2,483955,5,2024
4,spotify:track:54seQV7MCcppBrznALCdlT,TitoM /  Yuppe /  S.N.E /  EeQue,Tshwala Bam (feat. S.N.E /  EeQue),TitoM,1,2,11,454111,5,2024
5,spotify:track:6Kijtp0DB6VwcoJIw7PJ9W,Kabza De Small /  Mthunzi /  DJ Maphorisa /  Young Stunna /  Sizwe Alakine /  Umthakathi Kush,Imithandazo (feat. Young Stunna /  DJ Maphorisa /  Sizwe Alakine & Umthakathi Kush),Piano Hub,1,3,28,415910,5,2024
1,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",1,1,5,431900,6,2024
2,spotify:track:5DqA8IUhk1DQSGmf6XOVrI,Uncle Waffles /  Royal MusiQ /  OHP Sage /  Pcee,Wadibusa (feat. Royal MusiQ /  OHP Sage /  & Pcee),Encore Recordings,2,5,7,390339,6,2024
3,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,2,3,6,390049,6,2024
4,spotify:track:6hqel7QjWBsjk1LJG6J0pD,Shakes & Les /  LeeMcKrazy,Funk 99,Kreativekornerr,1,2,9,388822,6,2024
5,spotify:track:6Kijtp0DB6VwcoJIw7PJ9W,Kabza De Small /  Mthunzi /  DJ Maphorisa /  Young Stunna /  Sizwe Alakine /  Umthakathi Kush,Imithandazo (feat. Young Stunna /  DJ Maphorisa /  Sizwe Alakine & Umthakathi Kush),Piano Hub,1,4,32,373043,6,2024
1,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",1,1,10,533598,7,2024
2,spotify:track:0NLRYW9HyqHcbyzfAwskKN,Felo Le Tee /  Scotts Maphuma /  Thabza Tee /  DJ Maphorisa /  Djy Biza,Yebo Lapho (Gogo) (feat. DJ Maphorisa & Djy Biza),New Money Gang Records,2,-1,1,381326,7,2024
3,spotify:track:4GxZKOak4mz6VmMJUmO4Is,Tyler ICU /  DJ Maphorisa /  Masterpiece YVK /  Ceeka RSA /  M.J /  Silas Africa /  Al Xapo,Manzi Nte (feat. Masterpiece YVK /  Ceeka RSA /  M.J /  Silas Africa & Al Xapo),New Money Gang Records,3,3,6,325947,7,2024
4,spotify:track:1G3NTy7WKbEznyJlTQXWMX,Kabza De Small /  Young Stunna /  Nkosazana Daughter /  Mthunzi /  Nokwazi /  Anzo /  Mashudu /  Murumba Pitch /  Tman Xpress,Kabza Chant (feat. Young Stunna /  Nkosazana Daughter /  Mthunzi /  Nokwazi /  Anzo /  Mashudu /  Murumba Pitch & Tman Xpress),Piano Hub,1,2,5,314887,7,2024
5,spotify:track:3bqCtq5RcPzULlyqkFGVJ7,Umafikizolo /  Umashotana,Ngathi Nguye,Insika Yethonga,5,6,5,297872,7,2024
1,spotify:track:0NLRYW9HyqHcbyzfAwskKN,Felo Le Tee /  Scotts Maphuma /  Thabza Tee /  DJ Maphorisa /  Djy Biza,Yebo Lapho (Gogo) (feat. DJ Maphorisa & Djy Biza),New Money Gang Records,1,1,5,629700,8,2024
2,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",1,2,14,434532,8,2024
3,spotify:track:1gM44tVZ9pfUe9v35Stp31,Bassie /  M-Touch /  Ranger /  Amaza /  LeeMcKrazy /  Tman Xpress,Kwelanga 2.0 (feat. Tman Xpress & LeeMcKrazy),Warner Music Africa,3,3,9,391106,8,2024
4,spotify:track:4GxZKOak4mz6VmMJUmO4Is,Tyler ICU /  DJ Maphorisa /  Masterpiece YVK /  Ceeka RSA /  M.J /  Silas Africa /  Al Xapo,Manzi Nte (feat. Masterpiece YVK /  Ceeka RSA /  M.J /  Silas Africa & Al Xapo),New Money Gang Records,3,4,10,338606,8,2024
5,spotify:track:3bqCtq5RcPzULlyqkFGVJ7,Umafikizolo /  Umashotana,Ngathi Nguye,Insika Yethonga,3,7,9,322780,8,2024
1,spotify:track:0NLRYW9HyqHcbyzfAwskKN,Felo Le Tee /  Scotts Maphuma /  Thabza Tee /  DJ Maphorisa /  Djy Biza,Yebo Lapho (Gogo) (feat. DJ Maphorisa & Djy Biza),New Money Gang Records,1,1,10,500272,9,2024
2,spotify:track:21fhgH4tjYcAKzkzCuYyr6,Blaq Major /  BLESS THE GENTLEMAN /  DJ KAP,Sdakiwe Sbali (feat. Bless The Gentleman & DJ Kap),Wanitwa Mos Entertainment,2,3,7,429124,9,2024
3,spotify:track:03el79rU07nAtJYgX1v62f,Wanitwa Mos /  Nkosazana Daughter /  Master KG /  Big Zulu /  Zee Nxumalo,Mfazi Wephepha (feat. Big Zulu & Zee Nxumalo),Wanitwa Mos Entertainment,2,2,5,384898,9,2024
4,spotify:track:1gM44tVZ9pfUe9v35Stp31,Bassie /  M-Touch /  Ranger /  Amaza /  LeeMcKrazy /  Tman Xpress,Kwelanga 2.0 (feat. Tman Xpress & LeeMcKrazy),Warner Music Africa,2,4,14,379009,9,2024
5,spotify:track:0cnbEf12FLBWx9QnBlw1EL,Dlala Thukzin /  Funky Qla /  Zee Nxumalo /  MK Productions,Ama Gear,Dlala Records and Funko Media,5,7,10,310029,9,2024
1,spotify:track:567NwM1L86vGvZwiZfCsMo,Mthandeni SK /  MaWhoo,Gucci,Mthandeni Music Production,1,1,2,842901,10,2024
2,spotify:track:21fhgH4tjYcAKzkzCuYyr6,Blaq Major /  BLESS THE GENTLEMAN /  DJ KAP,Sdakiwe Sbali (feat. Bless The Gentleman & DJ Kap),Wanitwa Mos Entertainment,2,3,11,506675,10,2024
3,spotify:track:3H8XWGDteOl8nmUqeYrHw5,Usimamane /  Sjava,Uvalo,gamma. Africa,1,2,4,478210,10,2024
4,spotify:track:0NLRYW9HyqHcbyzfAwskKN,Felo Le Tee /  Scotts Maphuma /  Thabza Tee /  DJ Maphorisa /  Djy Biza,Yebo Lapho (Gogo) (feat. DJ Maphorisa & Djy Biza),New Money Gang Records,1,4,14,393781,10,2024
5,spotify:track:6eyJuobFFGXLAOOkxrIdSV,Mawelele /  Kwesta,All My Life,ONE FIFTY EMPIRE / gamma. Africa,4,6,6,388960,10,2024
1,spotify:track:34eKUydsaj9GeMTT1ybutO,Kabza De Small /  Vigro Deep /  DJ Maphorisa /  Scotts Maphuma /  Young Stunna,Wishi Wishi (feat. Scotts Maphuma & Young Stunna),Piano Hub,1,2,3,660916,11,2024
2,spotify:track:567NwM1L86vGvZwiZfCsMo,Mthandeni SK /  MaWhoo,Gucci,Mthandeni Music Production,1,1,6,587427,11,2024
3,spotify:track:21fhgH4tjYcAKzkzCuYyr6,Blaq Major /  BLESS THE GENTLEMAN /  DJ KAP,Sdakiwe Sbali (feat. Bless The Gentleman & DJ Kap),Wanitwa Mos Entertainment,2,3,15,557349,11,2024
4,spotify:track:2ZdiSdC1ElfhEsFanMlpdO,Caiiro /  Ami Faku,Ndisize (feat. Ami Faku),OwnIt Music,3,4,7,511079,11,2024
5,spotify:track:3H8XWGDteOl8nmUqeYrHw5,Usimamane /  Sjava,Uvalo,gamma. Africa,1,5,8,434802,11,2024
1,spotify:track:7MD8gswt08VhFwVF1PR8Mg,Mr Pilato /  Ego Slimflow /  Tebogo G Mashego /  Sje Konka /  Focalistic /  DJ Maphorisa /  Scotts Maphuma /  CowBoii,Biri Marung (feat. Sje Konka /  Focalistic /  DJ Maphorisa /  Scotts Maphuma & CowBoii),New Money Gang Records,1,1,5,953890,12,2024
2,spotify:track:34eKUydsaj9GeMTT1ybutO,Kabza De Small /  Vigro Deep /  DJ Maphorisa /  Scotts Maphuma /  Young Stunna,Wishi Wishi (feat. Scotts Maphuma & Young Stunna),Piano Hub,1,2,8,585804,12,2024
3,spotify:track:21fhgH4tjYcAKzkzCuYyr6,Blaq Major /  BLESS THE GENTLEMAN /  DJ KAP,Sdakiwe Sbali (feat. Bless The Gentleman & DJ Kap),Wanitwa Mos Entertainment,2,3,20,550629,12,2024
4,spotify:track:0AQfRLzd7pQZcLtfh9Onb8,Mellow & Sleazy /  Scotts Maphuma /  Mr Pilato /  Seemah /  Yanda Woods,Shayi'Moto (feat. Seemah & Yanda Woods),Mellow and Sleazy (Pty) Ltd,4,4,5,516762,12,2024
5,spotify:track:0dI8174H04ATp4iEw0WkrT,2Point1 /  BelloM /  EPIC DJ /  DJ Seneath /  X-Morizo,Sthandwa Sam (feat. BelloM /  Epic DJ /  DJ Seneath & X-Morizo),2Point1 Music,5,5,13,453699,12,2024
