rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0tNhrnTkLSMUkql3iTCgW4","KUUMAA","Ylivoimainen","Universal Music Oy",1,3,4,"598934"
2,"spotify:track:0yLdNVWF3Srea0uzk55zFn","Miley Cyrus","Flowers","Columbia",1,1,4,"548578"
3,"spotify:track:4f1IC0mWzqRcYtsALav0kJ","william, Korelon","Ei vitus (feat. Korelon)","Sony Music Entertainment Finland",2,2,2,"512934"
4,"spotify:track:5RX8T3EoTuXcybAxe6oPAw","Käärijä","Cha Cha Cha","WM Finland",2,4,4,"493346"
5,"spotify:track:1mHRqzrSR9MQaryDj6GibE","BEHM","Sata vuotta","WM Finland",1,5,4,"436351"
6,"spotify:track:12zIIWVV5guPmsV7yQGsOM","Gettomasa","Vastustamaton","PME Records",1,7,14,"381780"
7,"spotify:track:08Y12A4mwKiGIOvap0hHPH","Lauri Haav","Aino","PME Records",6,6,3,"349875"
8,"spotify:track:0lPrY8sXUen0bqga0BIeWa","KUUMAA","Tulipalo","Universal Music Oy",8,16,32,"348182"
9,"spotify:track:1HWHZOi6LZNVYrbQPTaTh2","JVG, Samu Aleksi Haber","Purjeissa","WM Finland",9,-1,1,"312527"
10,"spotify:track:2IWvgjThRD86tBtx19JYLn","Jore & Zpoppa, william","Bämä (feat. william)","Laundry Music Company",4,9,8,"300061"
11,"spotify:track:3KOKML3DT5AbPOQYWjBZTh","Gettomasa, Van Hegen","Shamppanjadieetillä","PME Records",1,21,37,"290651"
12,"spotify:track:4Mg2rAHrqKXQzLRIwr4j9r","ibe","FAMOUS","Skorpioni",2,11,6,"281385"
13,"spotify:track:6ISLBKxChtxZ5Ws6nO6Cbi","Portion Boys","Samaa taivasta katsotaan","Sony Music Entertainment Finland",5,8,3,"276291"
14,"spotify:track:3nNtD3vtQ8yhrxQ5bxaRAB","NOTO, ibe","Ylläs (feat. ibe)","Skorpioni",12,12,2,"256775"
15,"spotify:track:0SKqOkYoE8ebXyTZQaBjnd","TUULI, Costi","WINDY SEASON (feat. Costi)","Sony Music Entertainment Finland",3,10,4,"246336"
16,"spotify:track:1Myk7vkJ2IZm88Vt9IC21u","Benjamin","Hoida mut","WM Finland",6,13,4,"240980"
17,"spotify:track:4EXBxZeqKIayJa65KtAwZw","VIIVI, Robin Packalen","Ihana kipu","Universal Music Oy",1,19,15,"234155"
18,"spotify:track:1OwpLtZ5IeQrGii3q2i9W5","KERZA, 1.Cuz","F*ck Fame (feat. 1.Cuz)","Sony Music Entertainment Finland",18,-1,1,"232864"
19,"spotify:track:47EttOPfJblOFsztpSseEm","Keira","No Business On The Dancefloor","WM Finland",9,14,4,"229473"
20,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",1,18,24,"226158"
21,"spotify:track:2Xt73nX1u3QHzJmQlpuGMP","Blacflaco, Etta","My love & homie","Ghettobaby.ent",2,17,12,"209861"
22,"spotify:track:59EjpBgEOq3kr53cNLAcF2","Sexmane, Cheek","Äärirajoille II","Sony Music Entertainment Finland",1,15,5,"208748"
23,"spotify:track:4F7V4HGz5qeokniev7MT2c","SHRTY, Jami Faltin","Bisnestä","PLAY9 / Jami Faltin",16,20,3,"207133"
24,"spotify:track:2AJ6rvmP2r9015CgO4bFG6","whereismike","annoin mun sydämen - sped up","WM Finland",24,-1,1,"193752"
25,"spotify:track:5mHdCZtVyb4DcJw8799hZp","RAYE, 070 Shake","Escapism.","Human Re Sources",11,24,12,"189822"
26,"spotify:track:2G1gCuldjtW9xcN1n1yenB","Isac Elliot, Sexmane","Makso Mitä Makso","Universal Music Oy",1,41,22,"188827"
27,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",14,25,10,"185898"
28,"spotify:track:4LF4LXtyULKaS3skaAndBp","ibe","ORANSSI","Skorpioni",3,30,10,"185423"
29,"spotify:track:1Q1S0iW0vVwRdHrHi7wa94","Ollie","Teeskennellään","Sony Music Entertainment Finland",23,23,3,"182006"
30,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",17,28,9,"180349"
31,"spotify:track:1vKaXLIYk3t1OOM6zL2xpT","AHTI","Mitä sul oli mieles","WM Finland",8,27,6,"179494"
32,"spotify:track:14LdhxElpZS0rKVV4nxtdA","Alessandra","Queen of Kings","Universal Music AS",31,31,3,"179161"
33,"spotify:track:5IrehI7ObhFWGhWxGb65U1","Tuure Boelius","Toista mua","Sony Music Entertainment Finland",22,22,2,"173998"
34,"spotify:track:3dMSUouXkSMQRxrn5tQFB6","SHRTY","Sun takii","PLAY9",2,29,15,"172936"
35,"spotify:track:0WzmYcHhfkchwvZagvItxK","JVG","Amatimies","WM Finland",1,37,41,"163737"
36,"spotify:track:4nrPB8O7Y7wsOCJdgXkthe","Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","DALE PLAY Records",26,26,4,"161801"
37,"spotify:track:3Ksvxtooh9DzGfWv64bYkp","AHTI, Costi","Yksinkertasta (feat. Costi)","WM Finland",7,32,16,"160778"
38,"spotify:track:0NZPBYD5qbEWRs3PrGiRkT","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",3,55,20,"160139"
39,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",8,33,23,"155134"
40,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",7,38,105,"147365"
41,"spotify:track:79Hll9uh2wBbKqDJc4LuXl","Roope Salminen & Koirat, KIKI","Sen pituinen se (feat. KIKI)","WM Finland",4,35,16,"146633"
42,"spotify:track:1RCQAeceDgtbD7WVLWr05S","Haloo Helsinki!","Reiviluola","Vallila Music House",2,39,74,"139698"
43,"spotify:track:6qverLcFcryBhJBgomIZjw","Turisti, Elastinen","Tippa-T","Skorpioni",1,46,19,"138234"
44,"spotify:track:2QS3MUxQ1oZvaThkIX0SmT","Costi, Jami Faltin","Magaluf","PME Records",3,44,15,"133880"
45,"spotify:track:55qPuI6NekVyNPM6kh5DN4","BESS","Ram pam pam","Universal Music Oy",1,42,56,"133781"
46,"spotify:track:0oiz37APFPumfnCdLWNYjO","pehmoaino","sisko älä pelkää","Sony Music Entertainment Finland",24,34,3,"133360"
47,"spotify:track:2h9FYDFYIScQ4dHtsL70gn","Joe L, Costi","DEEP DOWN (feat. Costi)","Sony Music Entertainment Finland",5,47,19,"131064"
48,"spotify:track:21GN53EvKL963Dr2Q2B9SW","Costi","ANNAWA","PME Records",4,40,9,"129245"
49,"spotify:track:7BI3gFHdPNtstVEetNx7w6","BESS","Sammumaton","Universal Music Oy",14,52,14,"125235"
50,"spotify:track:6WQihZyNHPQzaF7dx3Xmi6","Sexmane","40K","Sony Music Entertainment Finland",9,63,42,"122528"
51,"spotify:track:0hR9rAzfwW8EuutTXdSzuF","Ramses II","Villieläin","WM Finland",1,50,43,"113335"
52,"spotify:track:244HqAdMLdMTElPUxvT9RT","Lauri Haav","Yks pullo","PME Records",14,36,3,"106236"
53,"spotify:track:11BKm0j4eYoCPPpCONAVwA","Lady Gaga","Bloody Mary","Interscope",22,48,11,"99283"
54,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",2,62,45,"97446"
55,"spotify:track:3zkyus0njMCL6phZmNNEeN","Central Cee","LET GO","Central Cee",10,45,8,"96553"
56,"spotify:track:4sx6NRwL6Ol3V6m9exwGlQ","The Kid LAROI","LOVE AGAIN","Columbia",53,53,2,"95056"
57,"spotify:track:1rYP6R16sM0uSlxrqzR5pM","Gettomasa","Silmät","PME Records",2,79,194,"94340"
58,"spotify:track:2YoDV3OxEgqnCcrTcqF4Uz","Ville Veikka","100 asiaa","Sony Music Entertainment Finland",58,61,2,"93459"
59,"spotify:track:3HD1IgJXdTI3guoBatBVSG","Gettomasa","500 Hevosta","PME Records",1,117,42,"92485"
60,"spotify:track:6YFcvJlcgQceRfJrVpmJa0","Olli Halonen","Pohjola","WM Finland",1,70,88,"92330"
61,"spotify:track:4CUwPg9TWRoXYbPaB5K6oU","Aliisa Syrjä","Tää tunne","WM Finland",25,64,15,"92216"
62,"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Oliver Tree, Robin Schulz","Miss You - Bonus Track","Atlantic Records",4,51,18,"91888"
63,"spotify:track:6BePGk3eCan4FqaW2X8Qy3","Tiësto, Tate McRae","10:35","Atlantic Records",60,60,14,"91562"
64,"spotify:track:7LORRjg6Pvi6ROFEPC2VPy","Sexmane","Chillaa veli","Sony Music Entertainment Finland",1,90,31,"90475"
65,"spotify:track:60EXSCcZL24IZikBt4256W","KUUMAA","Oo vielä sekunnin mun","Universal Music Oy",20,119,59,"89389"
66,"spotify:track:7ffZ0iPT1UQvgm4e1KsaDC","Portion Boys","Elämän ABC","Sony Music Entertainment Finland",3,57,47,"88276"
67,"spotify:track:0nRssz1xxPRC6B22k5lG06","MD$, Sexmane, B.Baby","Nonstop (feat. Sexmane & B.Baby)","Poetic Pain Records",13,74,38,"86065"
68,"spotify:track:44Xyja7xYPlVC6v2CeweSi","Måneskin, Tom Morello","GOSSIP (feat. Tom Morello)","Epic",43,43,4,"86063"
69,"spotify:track:4FWbsd91QSvgr1dSWwW51e","P!nk","TRUSTFALL","RCA Records Label",69,177,2,"85729"
70,"spotify:track:0rfPe807obCEXeSxGO1E2P","Sexmane, Nuteh Jonez","Gorilla (feat. Nuteh Jonez)","Sony Music Entertainment Finland",2,72,9,"85611"
71,"spotify:track:5V41JH0QetavUfAJZPEn0k","emma & matilda","Sä saat mut","WM Finland",71,-1,1,"84069"
72,"spotify:track:4lqwfA11KZ0wYfbCddjHj8","Nebi, Gettomasa","KiMi","EIFFEL",6,115,38,"83565"
73,"spotify:track:4ypPcUr3aJSYmoZMyasAFm","Sexmane, Nebi","Dominointii (feat. Nebi)","Sony Music Entertainment Finland",16,54,5,"83517"
74,"spotify:track:2u4aD9hjuT1UHDsmHVEOjr","Isac Elliot, william, Cledos","20min","Universal Music Oy",1,110,35,"83326"
75,"spotify:track:4vOoQh9MhS9pyrbvc8LyMz","Zara Larsson","Can't Tame Her","Sommer House/Epic",65,65,2,"82442"
76,"spotify:track:0k8tOLFsBnsSOH1KhqDEev","Costi","Kangastus","PME Records",8,71,21,"81890"
77,"spotify:track:27eLu2vGzmGkpwjiWX1hqX","Pyhimys, Etta","Jumalan selän takana","Universal Music Oy",10,59,10,"81334"
78,"spotify:track:5vZzyiI06Hy9abWonKVJBy","Costi, Sexmane","meikä matadori","PME Records",8,73,27,"80646"
79,"spotify:track:3VsTpdea6RXkvbwLBjiCB9","BEHM","Päästä varpaisiin","WM Finland",3,67,91,"80328"
80,"spotify:track:6qyS9qBy0mEk3qYaH8mPss","Kordhell","Murder In My Mind","Kordhell",45,68,29,"79290"
81,"spotify:track:0QO1QnI4tOXLwtgXQmVqPA","Portion Boys","Kyläbaari","Sony Music Entertainment Finland",12,66,101,"79052"
82,"spotify:track:2dh0zGzzehltWzJ38f6ORa","Costi","Hole In One","PME Records",31,93,40,"78531"
83,"spotify:track:055cgw7cBuU5WhjRnDE1xO","KUUMAA","Edelleen sua","Universal Music Oy",13,124,16,"77825"
84,"spotify:track:1F4ndGt7gZ5bD8h2Eam1uT","Robin Packalen","Girls Like You","Universal Music Oy",25,49,4,"77107"
85,"spotify:track:2JjDXcC82gp21CV2WxP10k","Gettomasa","Muijii stadis","PME Records",2,120,211,"76578"
86,"spotify:track:3bIKi7iQ8lnX5oA8xILBon","pehmoaino","haluun takas mun perhoset","Sony Music Entertainment Finland",1,199,42,"75900"
87,"spotify:track:5e7XVJJcGbecTB9N4asFsu","El Migu","Erilainen","Sony Music Entertainment Finland",1,69,38,"73713"
88,"spotify:track:2tryEY6URfAC02dsuiYIak","Heviteemu, Mouhous","Paholainen pukeutuu Pradaan","WM Finland",25,56,5,"73536"
89,"spotify:track:1t4fPdOX01du0CYxnLFFJH","KERZA, Cledos","Kädet ilmaan (feat. Cledos)","Sony Music Entertainment Finland",14,77,10,"73465"
90,"spotify:track:5YdnOm5990Kfq1Jodws98B","Felix Jaehn, Ray Dalton","Call It Love","Virgin",82,82,11,"71865"
91,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",9,75,16,"71557"
92,"spotify:track:4N84bVnNycTXiuoKZFEXrD","Portion Boys, Matti ja Teppo","Vauhti kiihtyy (feat. Matti ja Teppo)","Sony Music Entertainment Finland",1,76,87,"71390"
93,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",39,92,108,"71143"
94,"spotify:track:0RJWhctsc1G1Hg3Ov2th7x","Shakira","Whenever, Wherever","Epic",94,162,2,"70151"
95,"spotify:track:0Phqd5XsljHZTsnPhfDO8S","Fabe","Tähti","Sony Music Entertainment Finland",5,130,48,"70063"
96,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",22,89,35,"69939"
97,"spotify:track:0JbfBxlJxSqjbI9vbzi4Vn","Joe L, william","Käytöstapoi (feat. william)","Sony Music Entertainment Finland",3,84,38,"69611"
98,"spotify:track:1mea3bSkSGXuIRvnydlB5b","Coldplay","Viva La Vida","Parlophone UK",96,101,24,"69385"
99,"spotify:track:3rb0tMq42WfggucPm0HHkA","MEDUZA, James Carter, Elley Duhé, FAST BOY","Bad Memories (feat. Elley Duhé & FAST BOY)","Universal-Island Records Ltd.",99,100,10,"69383"
100,"spotify:track:38T0tPVZHcPZyhtOcCP7pF","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","Columbia",32,94,20,"68865"
101,"spotify:track:5dtblyaDrGQxEeYW9Iv51z","BEHM","Ethän tarkoittanut sitä","WM Finland",2,78,50,"68813"
102,"spotify:track:6WHU2kB0ArIK9pgzsTiwag","Haloo Helsinki!","Jos Mun Pokka Pettää","Capitol Records",60,83,28,"68281"
103,"spotify:track:05Fn1zIHdLdG6zLZaU4ugU","Gettomasa","Kombo","PME Records",9,146,14,"67756"
104,"spotify:track:2FPwC4rksUi29SmF4z3n9d","Sexmane","Sekavaa ja hiton vaikeet","Sony Music Entertainment Finland",3,123,16,"67633"
105,"spotify:track:0TUJZgKUuK34LcKGJJAbKJ","JVG, Ege Zulu, Costi","Verkkareis (feat. Ege Zulu, Costi)","WM Finland",1,150,32,"67556"
106,"spotify:track:27KdLYj7Alpe6y3UxC87ga","Nebi","GoDdAmN","EIFFEL",9,99,34,"67347"
107,"spotify:track:7dbbNqmww8vd8cPSvBs52o","Portion Boys, Teflon Brothers","Nautin elämästä","Sony Music Entertainment Finland",5,87,34,"67085"
108,"spotify:track:3DBZ0kwm8q4OeMbEfb1n9r","Ege Zulu","Melankolia","PME Records",12,-1,13,"67014"
109,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",57,107,22,"66898"
110,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",72,97,23,"66498"
111,"spotify:track:1bDGyHQ0GC8zg8nIpEIhG0","LAVAREDO","Blondi","Sony Music Entertainment Finland",5,104,30,"66442"
112,"spotify:track:4rPJSqrov3zqGwXlemLBMw","RAYE, 070 Shake","Escapism. - Sped Up","Human Re Sources",38,80,11,"66145"
113,"spotify:track:2XaewhXngZd2Zi4ijFIkK0","BEHM","Hei rakas","WM Finland",1,121,172,"65613"
114,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",7,108,51,"65576"
115,"spotify:track:16JswkvKOsmeez4fJMfkH1","Anna Puu","Prince","WM Finland",58,58,2,"65419"
116,"spotify:track:3MekCg06LOHRmSI3HLM7cO","Gettomasa","Ne otti hoon pois","PME Records",3,131,14,"65053"
117,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",44,112,121,"64381"
118,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",118,140,13,"64182"
119,"spotify:track:0JXXNGljqupsJaZsgSbMZV","Miguel","Sure Thing","Jive",66,91,5,"64174"
120,"spotify:track:4RjP1NfFGbCF4rFY298jnA","WIL","Näiden tähtien alla","Sony Music Entertainment Finland",11,173,19,"63760"
121,"spotify:track:3TC6Z4oLl3AYL1Vd7PtDr4","Pihlaja, Etta","Bändäri","Sony Music Entertainment Finland",1,168,46,"62935"
122,"spotify:track:0HlkofgCy7TPwpdqdybAtC","Costi","Intro","PME Records",5,145,9,"62926"
123,"spotify:track:6b37xrsNCWYIUphFBazqD6","Manu Chao","Me Gustas Tu","Radio Bemba",106,106,3,"62530"
124,"spotify:track:2JdAB2B46JAhGBoFvhPyaf","Sicario Jr, SaskaTheBlessed","Kawasaki","© 2022 SJR27",78,88,4,"62375"
125,"spotify:track:2oo4aF7LnxR3ZFkcRcctAe","Bizi, william","Draama - Remix","PME Records",6,105,29,"62211"
126,"spotify:track:7wdwIaXUuzlu1grzWMFRJm","Ghost","Mary On A Cross","UME - Global Clearing House",8,113,28,"62032"
127,"spotify:track:5odlY52u43F5BjByhxg7wg","JVKE","golden hour","JVKE",85,116,15,"61978"
128,"spotify:track:78Sw5GDo6AlGwTwanjXbGh","d4vd","Here With Me","Darkroom/Interscope Records",128,139,8,"61900"
129,"spotify:track:1Y3LN4zO1Edc2EluIoSPJN","Stephen Sanchez, Em Beihold","Until I Found You (with Em Beihold) - Em Beihold Version","Republic Records",55,95,6,"61111"
130,"spotify:track:2DnfYBSG1cEcEYieldgp2X","BEHM","Frida","WM Finland",1,103,131,"60907"
