rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:55qPuI6NekVyNPM6kh5DN4","BESS","Ram pam pam","Universal Music Oy",1,1,8,"477431"
2,"spotify:track:6YFcvJlcgQceRfJrVpmJa0","Olli Halonen","Pohjola","WM Finland",1,2,40,"278037"
3,"spotify:track:5tc3oziWiatFbn73vG3E8A","Antti Tuisku","Koti","WM Finland",3,-1,1,"272914"
4,"spotify:track:5dtblyaDrGQxEeYW9Iv51z","BEHM","Ethän tarkoittanut sitä","WM Finland",2,3,4,"245357"
5,"spotify:track:7tv9J2xwmdg0SoZ4QbQEBD","Fabe","Tähti","Sony Music Entertainment Finland",5,-1,1,"227304"
6,"spotify:track:4gfaPfCrW3lM4FpGeLyORb","Vesala","Uu mama","WM Finland",6,11,3,"195352"
7,"spotify:track:6Zy7DwGzHvezMHUASmAvqv","ibe","Cheek","Skorpioni",7,-1,1,"192716"
8,"spotify:track:3Y7r2Cb5ynmMR18O0yJUM5","JVG","Vamos","WM Finland",1,7,9,"190072"
9,"spotify:track:2DfVvs2EZd82PvqOfdpJB4","YOUNGHEARTED","Sun numero","WM Finland",4,5,8,"187183"
10,"spotify:track:5YW76GVS51KRAbMkaIPYni","Lauri Tähkä","Nukkuvat aamut","WM Finland",2,8,5,"174196"
11,"spotify:track:7aP68E6dMvQ54Mu41Omke4","KIKI","666","WM Finland",11,13,12,"173719"
12,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",5,9,22,"165131"
13,"spotify:track:2NehRqeFiEGV72lFfqJGUn","The Rasmus","Jezebel","Playground Music",6,6,8,"162294"
14,"spotify:track:6IzFw4xL5deADLM0NDkljV","Blind Channel","Bad Idea","Century Media",4,4,2,"159278"
15,"spotify:track:3EfMGeYXw69Saa14torWpK","Cledos, ibe, Averagekidluke, A36","Samma gamla vanliga - Remix","WM Sweden",1,10,26,"158244"
16,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",9,12,19,"154407"
17,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",11,15,18,"147322"
18,"spotify:track:59CfNbkERJ3NoTXDvoURjj","Dove Cameron","Boyfriend","Disruptor Records/Columbia",16,16,4,"145082"
19,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",19,35,57,"141228"
20,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",7,19,58,"141057"
21,"spotify:track:2RlOo2fu1v9k4YRXBjalHX","Tupla W","KAIKEST PAHAST PARANNUIT","Tupla W Music",21,27,5,"139489"
22,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",2,22,26,"136347"
23,"spotify:track:7yLhuElA3Ooa4Z2Ymdsx5q","Adi L Hasla, costee","Levottomat tuulet (feat. costee)","Sony Music Entertainment Finland",3,14,7,"134969"
