rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:29m79w9xPMH4YCD6r8JSmV","AP Dhillon, Gurinder Gill, Intense","Excuses","RUN-UP RECORDS",1,1,24,"4242648"
2,"spotify:track:6yvxu91deFKt3X1QoV6qMv","Anirudh Ravichander, Jonita Gandhi","Arabic Kuthu - Halamithi Habibo (From ""Beast"")","Sun Pictures",2,2,8,"3039630"
3,"spotify:track:0snQrp1VaY5Pj1YIHRJpRJ","Aditya A","Chaand Baaliyan","Sony Music Entertainment India Pvt. Ltd.",3,3,7,"2993790"
4,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",3,4,38,"2489503"
6,"spotify:track:2rOnSn2piaqLAlYjtfUBlY","Tanishk Bagchi, Jubin Nautiyal, Asees Kaur","Raataan Lambiyan (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",1,5,36,"1975120"
7,"spotify:track:7lvDsmTRXFE3dK4OjvRiWB","Shae Gill, Ali Sethi","Pasoori","Giraffe Pakistan",7,18,7,"1925844"
8,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,9,39,"1745389"
9,"spotify:track:72zHuDxFQTjbL51qJQSA7j","Jasleen Royal, B Praak, Romy","Ranjha (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",1,7,35,"1694778"
10,"spotify:track:5pcmtf1lwrMqmAWWm248fY","AP Dhillon, Gurinder Gill","DESIRES","RUN-UP RECORDS",2,8,20,"1688021"
11,"spotify:track:7k6QR9YHyW258yVN6FHO1T","OAFF, Savera, Lothika, Kausar Munir","Doobey","Sony Music Entertainment India Pvt. Ltd.",2,10,11,"1606525"
12,"spotify:track:4LRPiXqCikLlN15c3yImP7","Harry Styles","As It Was","Columbia",12,-1,1,"1597184"
13,"spotify:track:3UhmuWcFaLS3AO3kI9ynQ2","AP Dhillon, Shinda Kahlon, Gurinder Gill, Gminxr","Insane","RUN-UP RECORDS",3,11,51,"1563499"
14,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",14,15,14,"1530898"
15,"spotify:track:7sVEoPc5ZUUQerRkgTypUZ","Javed Ali, Devi Sri Prasad","Srivalli (From ""Pushpa The Rise Part - 01"")","T-Series",4,12,11,"1443761"
