rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4bzylGLMAjkb8AYCcsu96R","Anson Lo 盧瀚霆","MONEY","Music Nation Records Co Ltd.",1,1,3,"358026"
2,"spotify:track:172oAbLGpgeCsukno7oBRe","Keung To","風雨不改 (電影《阿媽有咗第二個》主題曲)","EEG Music",1,2,30,"350350"
3,"spotify:track:3b4dQtIVyVhQdbYVfrik0k","Anson Lo 盧瀚霆","永順街39號","Music Nation Records Co Ltd.",1,5,17,"308359"
4,"spotify:track:11IqNbLOD4s4nVYSuEttFR","Keung To","Dear My Friend,","Music Nation Records Co. Ltd.",1,3,83,"307151"
5,"spotify:track:1dBroK67DSaaEE5kvkVjzG","Keung To","作品的說話","Music Nation Records Co Ltd.",1,4,45,"301081"
6,"spotify:track:2E5X5HbBHBUeo2juTSgTMX","Anson Lo 盧瀚霆","偷情","Universal Music Ltd.",3,7,7,"258781"
7,"spotify:track:4umaD9GJDZMihD9mal7vd1","Keung To","鏡中鏡","Music Nation Records Co. Ltd.",3,6,62,"255458"
8,"spotify:track:5KpWHEh32vzxkttIK3KHKI","Gareth.T","國際孤獨等級","WM Hong Kong",8,-1,1,"208319"
9,"spotify:track:3mVO7XaN9ULGNuXteiCOz3","陳卓賢 Ian","再見 寧靜海","Music Nation Records Co. Ltd.",5,8,8,"196718"
10,"spotify:track:3x2hKSUf8O8IqI1shmxGnp","MC 張天賦","老派約會之必要","WM Hong Kong",1,10,34,"196369"
11,"spotify:track:48yFnEAkBdOmqvhZ6NaR4U","Dear Jane","到底發生過什麼事","WM Hong Kong",1,9,20,"190863"
12,"spotify:track:5L3pDOYct21zjioooK0IqX","Anson Lo 盧瀚霆","同居陌生人 (ViuTV劇集: 百萬同居計劃歌曲)","Music Nation Records Co Ltd.",10,12,13,"184414"
13,"spotify:track:3IxGmKdOkv7tgMCzyKF2Xm","MC 張天賦","世一","WM Hong Kong",1,11,8,"172498"
14,"spotify:track:2vJreatDgwtXWKpkqpPUZ3","陳卓賢 Ian","地球上的最後一朵花","Music Nation Records Co. Ltd.",4,17,19,"159961"
15,"spotify:track:65FftemJ1DbbZ45DUfHJXE","NewJeans","OMG","ADOR",11,13,10,"156981"
16,"spotify:track:6flgMTTqhbJSNryAPCYcvA","陳卓賢 Ian","留一天與你喘息","Music Nation Records Co. Ltd.",1,19,56,"151888"
17,"spotify:track:1ZrnCyms7CBYsCvkkVIkt8","MC 張天賦","記憶棉","WM Hong Kong",1,18,72,"150906"
18,"spotify:track:3r8RuvgbX9s7ammBn07D3W","NewJeans","Ditto","ADOR",5,16,12,"148607"
19,"spotify:track:5oJgKQOjypEUqBHnKCfAZs","MC 張天賦, Kiri T","世一 (不可一世) [feat. Kiri T]","WM Hong Kong",14,14,4,"146515"
20,"spotify:track:7oDd86yk8itslrA9HRP2ki","The Weeknd, Ariana Grande","Die For You - Remix","XO / Republic Records",20,26,2,"121304"
21,"spotify:track:4Mt3D6I02Pu2iv2KWW0hO6","Terence Lam","小林不動產","Terence Lam Production & Co.",15,15,3,"121137"
22,"spotify:track:2rbbJ2xZFJa2DriR5h0TBS","陳卓賢 Ian","Distance","Music Nation Records Co. Ltd.",6,20,34,"112919"
23,"spotify:track:0yLdNVWF3Srea0uzk55zFn","Miley Cyrus","Flowers","Columbia",17,21,8,"104244"
24,"spotify:track:2jxqkUylLlJl7p45bFbH9u","Dear Jane","懷舊金曲之夜","WM Hong Kong",18,23,4,"100671"
25,"spotify:track:0a4MMyCrzT0En247IhqZbD","NewJeans","Hype Boy","ADOR",23,25,32,"99145"
26,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",18,22,13,"98032"
27,"spotify:track:1jPDZpQoMwgmP3CzmIiTxB","Jay Fung","給缺席的人唱首歌","Media Asia Music Limited",13,28,36,"93834"
28,"spotify:track:433FK3gktWwmjkAPMSqVNO","MC 張天賦","時候不早","WM Hong Kong",2,24,65,"93235"
29,"spotify:track:2P5Eeh29qJrYa1T27cdL3B","MC 張天賦","反對無效","WM Hong Kong",2,27,92,"89871"
30,"spotify:track:5awK4mHW8B2bCuX8G0Grvb","MC 張天賦","小心地滑","WM Hong Kong",1,29,48,"87706"
31,"spotify:track:7xE3HkKaZFhtzrt2FiwNOd","Keung To","Master Class","Music Nation Records Co. Ltd.",4,30,102,"87684"
32,"spotify:track:2pFkBa11TZLwI4t4uzIWdi","陳卓賢 Ian","Got U","Music Nation Records Co. Ltd.",7,31,45,"82345"
33,"spotify:track:5st8nBxaC9GX6Dl3VMXTbM","Terence Lam","在空中的這一秒","Terence Lam Production & Co.",2,47,66,"77037"
34,"spotify:track:4pnqbvjkdoIKUzmfr1bUho","Anson Lo 盧瀚霆","Mr. Stranger","Music Nation Records Co Ltd.",4,43,54,"76221"
35,"spotify:track:2w9A7fvq6ka5CB9l7wDZXG","Keung To","蒙著嘴說愛你","Music Nation Records Co. Ltd.",8,36,114,"75808"
36,"spotify:track:6rLZknU66zYG9Q2NI4fCYl","Keung To","無人不知的戰果 (ViuTV劇集: 季前賽主題曲)","Music Nation Records Co Ltd.",7,38,16,"75750"
