rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7yDHHVKLbvDmVw1XXhDDIO","Vishal Mishra, Raj Shekhar","Pehle Bhi Main","T-Series",1,1,23,"5405912"
2,"spotify:track:1tf2iody5iRLYYPDSBpzRc","Badshah, Arijit Singh","Soulmate","Universal Music India Pvt Ltd.",2,5,7,"4980840"
3,"spotify:track:1eZefeDb8uOsjvcbl1fJrG","Diljit Dosanjh, Badshah, Raj Ranjodh","Naina (From ""Crew"")","Tips Industries Ltd",3,4,9,"4862844"
4,"spotify:track:0M0ANKNzmM4Odd7FNKghzW","Mitraz","Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")","T-Series",2,2,15,"4793717"
5,"spotify:track:3yHyiUDJdz02FZ6jfUbsmY","Arijit Singh, Shreyas Puranik, Siddharth - Garima","Satranga (From ""ANIMAL"")","T-Series",2,3,28,"4674961"
6,"spotify:track:1a1xLj9W8libnO9PvJf6ao","Sushin Shyam, Dabzee, Vinayak Sasikumar","Illuminati","Think Music",3,6,5,"3997145"
7,"spotify:track:0TL0LFcwIBF5eX7arDIKxY","Anuv Jain","Husn","Universal Music India Pvt. Ltd. (on behalf of Anuv Jain)",1,7,23,"3776784"
8,"spotify:track:7KQdgW7QzNd9oPoCzjCU76","Shubh","Bandana","Shubh",8,8,6,"3367183"
9,"spotify:track:3xMHXmedL5Rvfxmiar9Ryv","Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar","Chaleya","T-Series",1,9,39,"3214921"
10,"spotify:track:3zSSCPpLZ5Oc8nelhhGjKz","AUR","Tu hai kahan","Sony Music Entertainment",1,11,30,"3088510"
11,"spotify:track:5PUXKVVVQ74C3gl5vKy9Li","Jasleen Royal, Arijit Singh, Dulquer Salmaan","Heeriye (feat. Arijit Singh)","Warner Music India",1,12,41,"3077049"
