rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7qnR06N2Ekj9iBOQHiFqdq","Essam Sasa","مسا مني ليكوا","Krakeb Entertainment",1,1,8,"282411"
2,"spotify:track:6J2LvJwmgpauEsaY6h06fW","Wingii, Lil Noby, Tommy, FL EX, Husayn","Freedom Music: Scene Cypher 3","Kord",2,2,10,"267573"
3,"spotify:track:6Uig1yLkQkBZoHGDyZrTzm","Abo El Anwar, Husayn","Blanco","Global",3,22,2,"264950"
4,"spotify:track:0zzrAsIPYKENTWOwZqYjYp","Mohammed Saeed","Alo Aleky","Mohammed Saeed",1,3,16,"260140"
5,"spotify:track:1VfR7wqvEB9vQZrpizMRmf","Bahaa Sultan","براحة يا شيخة","Sony Music Entertainment",4,5,6,"211074"
6,"spotify:track:5kdlxZ5skOYY3VK8RlfEIZ","Wegz","البخت","Takwene",1,4,54,"198542"
7,"spotify:track:68WRDAU8QecpIyasp2BEby","Muslim - مُسلِم","Aleb Fel Dafater","Global",2,6,11,"180843"
8,"spotify:track:6gg53gW5wlz0jSQmOcqIfY","FL EX, Husayn","MESAMA3EEN","FL EX",6,7,12,"168619"
9,"spotify:track:2LXdEuFjon9uNIXbtoic6y","Ahmed Mekky","ولعانه","Mekky",9,-1,1,"155860"
10,"spotify:track:0Oz1kaka4qeWhjntOZTRFv","Ahmed Kamel","Baad El Kalam","Global",8,8,3,"154494"
11,"spotify:track:6v9noMonS9GMI3Yx9CsSmF","Ahmed Saad, Ahmed Zaeem, NORDO","Ya 3araf","Global",6,9,9,"148527"
12,"spotify:track:4vIbws1xp082bv0zl8vLaJ","Cairokee","Basrah w Atooh","Cairokee-Roma",4,12,24,"131351"
13,"spotify:track:2IhPJapsl9WFLBFNhWZp7q","Ahmed Saad","Ader Akmel","Global",10,10,3,"130508"
14,"spotify:track:2BHxg3zP8IdRvvWPVavzqB","Wegz, Ash","Amira","Ash",1,11,29,"126238"
15,"spotify:track:641KAqGlHS7CH0wCrhh0Ir","Husayn, FL EX","Stop - Magnolia","Maadi Town Mafia",4,16,40,"121869"
16,"spotify:track:0SbObewB36qKLWcaxMntej","Farid","بأمارة مين","New Era",2,19,23,"119253"
17,"spotify:track:0PTlHYXWyCeayIw3Tpafdl","Essam Sasa","عره فافي عامل مغامر - بت انتي حب حياتي","Essam Saasa",3,13,33,"118796"
18,"spotify:track:7ydZcXrYQhW0YRGsH7zgJr","Essam Sasa","اه يا بخته اللي يزاملني ( روح بقلبك مش بجسمك )","Essam Sasa",10,15,14,"118469"
19,"spotify:track:4eEqANCoWtjcegFNqnV3nq","Afroto","BAHZ","The Basement Records",19,-1,1,"117853"
20,"spotify:track:3TFIDBWstsKUbXBGedJAWO","FL EX","LOGAN","FL EX",14,17,29,"115806"
21,"spotify:track:4TsCqhS1FsmVTXrNzjykbr","Husayn, Lorenzoo","SAME3 EL HAKY","Husayn - حُسَين",20,20,4,"113412"
22,"spotify:track:00TO3hVgOAgfKrRjrKEZxx","Afroto","7ALA","The Basement Records",4,18,10,"112883"
23,"spotify:track:4Guq7XrO1FjduwFBsVbr0E","Ramy Sabry","يمكن خير","Ramy Sabry",23,30,10,"112827"
24,"spotify:track:5hiQSNo6jQbQ2m2gBZs7bU","Muslim - مُسلِم","Etnaset","Global",1,21,72,"109279"
25,"spotify:track:5wQbMKn21YLtviGNWFmhpV","Xander Ghost, Marwan Pablo","OGRA","The Basement Records",25,-1,1,"105547"
26,"spotify:track:6zh6n6FzAPZxKYr1gWkemc","Lege-Cy","Msh Da Elle Ekhtarto","",4,14,4,"104808"
27,"spotify:track:3FdV0iO6fskyPeYnrMsKPM","Essam Sasa","وسط دموع وجراح","Essam Saasa",13,24,88,"102844"
28,"spotify:track:3g4p8OgtpxHpEHzEjnRo6J","Muslim - مُسلِم","Mesh Nadman","Global",10,25,62,"100840"
29,"spotify:track:4gQ6fFX5GwpUc7TdthnnKw","3enba, Essam Sasa","On Fire","Sharqi Production 2022",9,26,17,"100246"
30,"spotify:track:2HbrI0oakRE7qNXoK74zNR","Ahmed Saad","اليوم الحلو ده","Sony Music Entertainment",9,23,33,"100196"
31,"spotify:track:6cpTq72SH9QSocMTnGEKg5","Afroto, Marwan Moussa","Brazil","The Basement Records",2,29,32,"96285"
32,"spotify:track:6kQSn6wpNfhi6okDREctqv","Essam Sasa","يلا ندي للي باعنا بوسة","Essam Saasa",32,-1,1,"95710"
33,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",14,27,13,"94123"
34,"spotify:track:0O31XAenULKHHAE5wQjhMs","Hamo ElTikha","حمرا","Hamo ElTikha",34,94,2,"92610"
35,"spotify:track:49odA1EtwSkPefTEeIwqBx","Mohammed Saeed","Konty 2olely","Mohammed Saeed",9,28,66,"90824"
36,"spotify:track:13CV3gU68sljNILYjjaIBR","Wingii, FL EX","Khamsa","Maadi Town Mafia",10,31,25,"90373"
37,"spotify:track:0Kb87SCKl8pFyKm0yD9TYf","Mohamed Mounir","لِلّي","Ideology",5,32,33,"89124"
38,"spotify:track:1hpjMinSryyJGslYdF0cyy","Marwan Moussa","حدوته المانى","The Basement Records",2,33,34,"84944"
39,"spotify:track:20MpmTGEcFIfMxxqobnxnl","Zap Tharwat, Sary Hany, Muslim - مُسلِم","Ghasb Anny","Global",20,34,20,"83923"
40,"spotify:track:1VteZ9xomF21Idym2C8Xbb","Husayn, Wingii","DAWLETNA","Husayn - حُسَين",40,40,4,"82792"
41,"spotify:track:4U7uW9KlqalDKu8ff9OyDm","Marwan Moussa","Aloomek","The Basement Records",2,35,55,"81583"
42,"spotify:track:4dhBcmOsysqol75RKDMooX","FL EX","GHAGHA","FL EX",27,52,27,"81386"
43,"spotify:track:6CU68VwcV10VfulVQMfj3X","Cairokee","Ana Negm","Cairokee-Roma",20,44,24,"80079"
44,"spotify:track:6382iMgZk6yyPg3htCkpB5","Muslim - مُسلِم","Abl Mawsalek","Global",31,39,71,"79086"
45,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",25,37,74,"78941"
46,"spotify:track:2E2ZmCeuHrHOECN01QhN0A","Marwan Moussa","بطل عالم","The Basement Records",1,41,37,"78387"
47,"spotify:track:4ageOMHYR3Nw14OKnSx3X2","Mohamed Chahine","Rased El Satr","Qanawat Music",39,42,9,"77959"
48,"spotify:track:00iZxf2j4qUqsSa7HOngwZ","Muslim","جوب","Sharqi Production 2022",12,47,26,"77000"
49,"spotify:track:2FntmtxOqyNgZkxaZchEn0","Wegz","سكرتي","Takwene",6,43,176,"76979"
