rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6VBhH7CyP56BXjp8VsDFPZ","Pritam, Arijit Singh, Amitabh Bhattacharya","Kesariya (From ""Brahmastra"")","Sony Music Entertainment India Pvt. Ltd.",1,1,4,"9786250"
2,"spotify:track:7lvDsmTRXFE3dK4OjvRiWB","Shae Gill, Ali Sethi","Pasoori","Giraffe Pakistan",1,2,25,"4950939"
3,"spotify:track:08Isz2ETWSBhvIl8UpKYsp","Shubh","No Love","SHUBH",2,3,22,"3789075"
4,"spotify:track:29m79w9xPMH4YCD6r8JSmV","AP Dhillon, Gurinder Gill, Intense","Excuses","RUN-UP RECORDS",1,4,42,"2953455"
5,"spotify:track:5W7DOVGQLTigu09afW7QMT","Sidhu Moose Wala","295","Sidhu Moose Wala",1,5,26,"2539508"
6,"spotify:track:0snQrp1VaY5Pj1YIHRJpRJ","Aditya A","Chaand Baaliyan","Sony Music Entertainment India Pvt. Ltd.",2,7,25,"2199768"
7,"spotify:track:0yCWDaAgOtg6TKlNCg9rwA","King","Tu Aake Dekhle","Warner Music India",6,6,80,"2173950"
9,"spotify:track:6TQS7URegxmcb8tTNpoXzi","Dhanush, Anirudh Ravichander","Megham Karukatha (From ""Thiruchitrambalam"")","Sun Pictures",9,17,3,"2056111"
10,"spotify:track:1aL9518P5G72N92b48tuKw","AP Dhillon","Summer High","RUN-UP RECORDS",10,-1,1,"2005538"
11,"spotify:track:6ZYxNjuAU9Vy3VtF6W1dtE","Shubh","We Rollin","SHUBH",10,12,37,"1971014"
12,"spotify:track:2rOnSn2piaqLAlYjtfUBlY","Tanishk Bagchi, Jubin Nautiyal, Asees Kaur","Raataan Lambiyan (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",1,10,54,"1941855"
13,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",3,13,56,"1834771"
14,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",14,15,37,"1830783"
15,"spotify:track:0aA3jlllhKSEiXTmGPGSWz","Jeetu Sharma, Abhilipsa Panda","Har Har Shambhu Shiv Mahadeva","Jeetu Sharma Productions",15,52,7,"1822025"
16,"spotify:track:2FZDNh6tm9mkZ9vTphuAh8","Pritam, Tanishk Bagchi, Neeraj Shridhar","Bhool Bhulaiyaa 2 Title Track","T-Series",7,11,15,"1815509"
17,"spotify:track:2eTkxblLeqdTSsb2ivafDX","Ankit Tiwari, Manoj Muntashir","Galliyan Returns (From ""Ek Villain Returns"")","T-Series",9,9,6,"1794779"
19,"spotify:track:7B4uYqxTpTOS1sgxFB9Ann","Sidhu Moose Wala, Wazir Patar","The Last Ride","Sidhu Moose Wala",3,19,13,"1699794"
20,"spotify:track:72zHuDxFQTjbL51qJQSA7j","Jasleen Royal, B Praak, Romy","Ranjha (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",1,18,53,"1698062"
21,"spotify:track:7eNSk0grNnO7MqjLZzs6MM","Mithoon, Arijit Singh, Neeti Mohan, Karan Malhotra","Fitoor","YRF Music",12,16,5,"1678530"
22,"spotify:track:0mBP9X2gPCuapvpZ7TGDk3","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",4,22,7,"1672410"
23,"spotify:track:043SPVu75TXbs94ZfM9dfn","Kaushik-Guddu, Raghav Chaitanya, Kunaal Vermaa","Dil (From ""Ek Villain Returns"")","T-Series",20,20,5,"1639434"
24,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",5,23,19,"1604607"
25,"spotify:track:6yvxu91deFKt3X1QoV6qMv","Anirudh Ravichander, Jonita Gandhi","Arabic Kuthu - Halamithi Habibo (From ""Beast"")","Sun Pictures",2,21,26,"1604503"
26,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",12,27,32,"1574774"
27,"spotify:track:5O2P9iiztwhomNh8xkR9lJ","One Direction","Night Changes","Syco Music",23,26,65,"1566609"
28,"spotify:track:60YICjIPdL7LDBcCMK0tAk","Sidhu Moose Wala, Sunny Malton, The Kidd","Levels","Sidhu Moose Wala",8,28,11,"1559604"
29,"spotify:track:5WWplXimzIjlJiN2N7T9Q3","Anirudh Ravichander, Kamal Haasan","Pathala Pathala (From ""Vikram"")","Sony Music Entertainment India Pvt. Ltd.",6,25,13,"1497161"
30,"spotify:track:0stbF4C1ACmIvx0aW81ZXa","Nakash Aziz, Sunidhi Chauhan","Ra Ra Rakkamma (From ""Vikrant Rona"")","Lahari Music",30,30,5,"1490787"
31,"spotify:track:6FQQiTpYnfc5803p84bQp1","Anirudh Ravichander","Vikram - Title Track","Sony Music Entertainment India Pvt. Ltd.",5,24,13,"1482690"
32,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,32,57,"1396581"
33,"spotify:track:2FCXQHugkoHE1K3tiDu8pu","Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")","T-Series",4,31,167,"1385169"
34,"spotify:track:2vkNA9I029dTwX0y6d59Sc","Anirudh Ravichander, Anthony Daasan","Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")","Sony Music Entertainment India Pvt. Ltd.",13,35,16,"1365490"
35,"spotify:track:3mZLiEDAHIjZ8ms5Lxq33F","Diljit Dosanjh","Peaches","DILJIT DOSANJH",33,33,4,"1363894"
36,"spotify:track:0xzI1KAr0Yd9tv8jlIk3sn","benny blanco, BTS, Snoop Dogg","Bad Decisions (with BTS & Snoop Dogg)","Friends Keep Secrets/Interscope Records",36,-1,1,"1359405"
37,"spotify:track:1y1rQTkWmrZdJmjwuK07GC","Vishal Mishra, Manoj Muntashir","Kaise Hua (From ""Kabir Singh"")","T-Series",5,34,165,"1342930"
38,"spotify:track:0DXfJ2iKRDEG7rPgssWFea","Kanishk Seth, Kavita Seth","Rangisari (From ""Jugjugg Jeeyo"")","T-Series",22,29,9,"1303096"
39,"spotify:track:2J2Z1SkXYghSajLibnQHOa","Sia","Unstoppable","Monkey Puzzle Records/RCA Records",16,36,54,"1294002"
40,"spotify:track:2qxmye6gAegTMjLKEBoR3d","Alec Benjamin","Let Me Down Slowly","2018",34,40,122,"1279387"
41,"spotify:track:2l3dFxtoSMgMQVyRIUHjpz","Mitraz","Akhiyaan","Mitraz Records",23,39,15,"1270866"
42,"spotify:track:6zAvNLJkdyRApUHnlJjKfO","Ali Zafar","Jhoom - R&B Mix","Lightingale Records",20,37,13,"1256735"
43,"spotify:track:1ZiReD9pPTttQWwSoYqdyH","Dikshant","Aankhon Se Batana","Sony Music Entertainment India Pvt. Ltd.",38,41,16,"1247893"
44,"spotify:track:2tMoOS9grHtn4upzb4LwMG","Dhibu Ninan Thomas, Kapil Kapilan","Adiye - From ""Bachelor""","Think Music",16,42,36,"1206844"
45,"spotify:track:3UhmuWcFaLS3AO3kI9ynQ2","AP Dhillon, Shinda Kahlon, Gurinder Gill, Gminxr","Insane","RUN-UP RECORDS",3,50,69,"1203137"
46,"spotify:track:6KtSNVgCmQEvDgIuHoXAkT","Azaan Sami Khan","Ik Lamha","Freebird Records",46,49,7,"1202143"
47,"spotify:track:1smFN2CLqGROu0J0UyvDfL","Pritam, Arijit Singh","Shayad","Sony Music Entertainment India Pvt. Ltd.",1,46,134,"1183665"
48,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",4,57,141,"1167042"
49,"spotify:track:5urYiIXu1ZhfMAOsp7WDTc","Rajat Nagpal, Yasser Desai, Neha Kakkar, Rana Sotal","Dil Ko Karaar Aaya (From ""Sukoon"")","Desi Music Factory",3,45,64,"1163865"
50,"spotify:track:5L70RGPJEdooqtrgR7vd6U","Pritam, Arijit Singh, Tulsi Kumar","Hum Nashe Mein Toh Nahin","T-Series",30,38,13,"1156077"
51,"spotify:track:78tblPcz2otRZd1VOeU7zz","Yuvan Shankar Raja, Sid Sriram","Kanja Poovu Kannala (From ""Viruman"")","Sony Music Entertainment India Pvt. Ltd.",51,157,9,"1150355"
52,"spotify:track:0T5iIrXA4p5GsubkhuBIKV","Stephen Sanchez","Until I Found You","Republic Records",52,61,15,"1141432"
53,"spotify:track:3gOXq3FPPesm7VLPKmef6j","Arijit Singh, Shashaa Tirupati","Rait Zara Si","T-Series",12,47,36,"1116485"
54,"spotify:track:209pScL6fUhISxcLWkB6rf","Anirudh Ravichander","Lokiverse - Background Score","Sony Music Entertainment India Pvt. Ltd.",37,48,5,"1102676"
55,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music",19,43,8,"1092558"
56,"spotify:track:2AilvPt1AQ8PixlCKqkjfj","Shubh","Elevated","SHUBH",44,55,32,"1081310"
57,"spotify:track:3Vb8KkT6Ub5fFGPYJCJyLh","Anirudh Ravichander","Rolex Theme - Background Score","Sony Music Entertainment India Pvt. Ltd.",25,44,5,"1081050"
58,"spotify:track:3JkVYvxNoGf2HCWJo61462","Sidhu Moose Wala, Sunny Malton, SOE","Never Fold","Sidhu Moose Wala",13,56,16,"1071137"
59,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",59,75,11,"1067892"
60,"spotify:track:58f4twRnbZOOVUhMUpplJ4","AP Dhillon, Gminxr, Gurinder Gill, Shinda Kahlon","Brown Munde","Run-up Records",1,60,90,"1059795"
61,"spotify:track:7mNZUnDWUDidWBFaUpVtOC","Vilen","Chidiya","Universal Music India Pvt Ltd.",4,53,111,"1045759"
62,"spotify:track:4iEGv5Ne6HuCkFCjzxdWQK","Neeti Mohan","Meri Jaan","Saregama",11,54,24,"1044303"
63,"spotify:track:6eYsOcDdB5b6rTO5ubMxeV","Anirudh Ravichander, Jonita Gandhi","Private Party (From ""Don"")","Sony Music Entertainment India Pvt. Ltd.",23,58,15,"1040871"
