rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,month,year
2,spotify:track:0OA00aPt3BV10qeMIs3meW,Hanumankind /  Kalmi,Big Dawgs,Universal Music India Pvt Ltd.,2,42,2,6338588,8,2024
3,spotify:track:5zCnGtCl5Ac5zlFHXaZmhy,Ram Sampath /  Arijit Singh /  Prashant Pandey,"Sajni (From ""Laapataa Ladies"")",T-Series,1,2,14,6090976,8,2024
4,spotify:track:0MTdYgTZ25sLCO6kVnDoje,Sai Abhyankkar /  Sai Smriti,"Aasa Kooda - From ""Think Indie",Think Music,3,3,7,4861610,8,2024
5,spotify:track:0XRb6eZE4dBIJdqwf1Mixu,Juss /  MixSingh,Suniyan Suniyan,Mix It Up Studio,3,4,12,4358185,8,2024
1,spotify:track:5AnWrUzsrFgBvhn6dUElnr,Sachin-Jigar /  Amitabh Bhattacharya /  Madhubanti Bagchi /  Divya Kumar,"Aaj Ki Raat (From ""Stree 2"")",Saregama India Ltd,1,1,7,8187350,9,2024
2,spotify:track:1mQUEvGR7Sbt2OCz2gFrdx,Amitabh Bhattacharya /  Sachin-Jigar /  Pawan Singh /  Simran Choudhary,"Aayi Nai (From ""Stree 2"")",Saregama India Ltd,2,2,5,6094838,9,2024
3,spotify:track:78BWCd70D1X6LMkDZm1UoF,Yo Yo Honey Singh,Millionaire,T-Series,3,17,2,5507960,9,2024
4,spotify:track:0eCajpR75pDW0r64U6hP2x,Anuv Jain,Jo Tum Mere Ho,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),4,12,5,5424311,9,2024
5,spotify:track:5zCnGtCl5Ac5zlFHXaZmhy,Ram Sampath /  Arijit Singh /  Prashant Pandey,"Sajni (From ""Laapataa Ladies"")",T-Series,1,3,19,4913158,9,2024
1,spotify:track:0eCajpR75pDW0r64U6hP2x,Anuv Jain,Jo Tum Mere Ho,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),1,1,9,10303076,10,2024
2,spotify:track:5AnWrUzsrFgBvhn6dUElnr,Sachin-Jigar /  Amitabh Bhattacharya /  Madhubanti Bagchi /  Divya Kumar,"Aaj Ki Raat (From ""Stree 2"")",Saregama India Ltd,1,2,11,7013374,10,2024
3,spotify:track:78BWCd70D1X6LMkDZm1UoF,Yo Yo Honey Singh,Millionaire,T-Series,3,5,6,6394618,10,2024
4,spotify:track:1bxzr3JK05fMTcweGAZUHp,Shilpa Rao /  Anirudh Ravichander /  Ramajogayya Sastry,"Chuttamalle (From ""Devara Part 1"")",T-Series,4,4,10,6064574,10,2024
5,spotify:track:1mQUEvGR7Sbt2OCz2gFrdx,Amitabh Bhattacharya /  Sachin-Jigar /  Pawan Singh /  Simran Choudhary,"Aayi Nai (From ""Stree 2"")",Saregama India Ltd,2,3,9,5665859,10,2024
1,spotify:track:0eCajpR75pDW0r64U6hP2x,Anuv Jain,Jo Tum Mere Ho,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),1,1,13,10105284,11,2024
2,spotify:track:1hlbywc8Jhl1FFqJxAMabE,Faheem Abdullah /  Rauhan Malik /  Amir Ameer,Ishq,Artiste First,2,2,32,5556151,11,2024
3,spotify:track:5AnWrUzsrFgBvhn6dUElnr,Sachin-Jigar /  Amitabh Bhattacharya /  Madhubanti Bagchi /  Divya Kumar,"Aaj Ki Raat (From ""Stree 2"")",Saregama India Ltd,1,3,15,5331532,11,2024
4,spotify:track:4vHRQnzGcKEtqsLH70tAms,Sachet-Parampara /  Parampara Tandon /  Kausar Munir,"Raanjhan (From ""Do Patti"")",T-Series,4,10,3,5305929,11,2024
5,spotify:track:1bxzr3JK05fMTcweGAZUHp,Shilpa Rao /  Anirudh Ravichander /  Ramajogayya Sastry,"Chuttamalle (From ""Devara Part 1"")",T-Series,4,4,14,4546965,11,2024
1,spotify:track:0eCajpR75pDW0r64U6hP2x,Anuv Jain,Jo Tum Mere Ho,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),1,1,18,7762068,12,2024
2,spotify:track:4vHRQnzGcKEtqsLH70tAms,Sachet-Parampara /  Parampara Tandon /  Kausar Munir,"Raanjhan (From ""Do Patti"")",T-Series,2,2,8,6043023,12,2024
3,spotify:track:1hlbywc8Jhl1FFqJxAMabE,Faheem Abdullah /  Rauhan Malik /  Amir Ameer,Ishq,Artiste First,2,3,37,5087415,12,2024
4,spotify:track:4d2jV5fmX6hbRwaRbY39dt,Karan Aujla,Wavy,Karan Aujla Music,4,4,4,4434057,12,2024
5,spotify:track:2plbrEY59IikOBgBGLjaoe,Lady Gaga /  Bruno Mars,Die With A Smile,Interscope,5,15,11,4229212,12,2024
