rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6vmFYA9uGxkS7u8c651KnL","Ramses II","Villieläin","WM Finland",1,1,8,"915645"
2,"spotify:track:3UTyIQpogsEpo9IIY5wLS5","JVG","Amatimies","WM Finland",1,3,6,"672441"
3,"spotify:track:5e7XVJJcGbecTB9N4asFsu","El Migu","Erilainen","Sony Music Entertainment Finland",1,2,3,"638662"
4,"spotify:track:22KSKT3mCbSiG4RT20ogxB","Gettomasa, Van Hegen","Shamppanjadieetillä","PME Records",4,4,2,"599814"
5,"spotify:track:0JbfBxlJxSqjbI9vbzi4Vn","Joe L, william","Käytöstapoi (feat. william)","Sony Music Entertainment Finland",3,5,3,"417439"
6,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God)","Fish People",6,22,2,"393931"
7,"spotify:track:4wNAkYHSouNrsMIZLzTibv","SANNI","Tyhmä","WM Finland",7,-1,1,"331424"
8,"spotify:track:5EhaUNWw48KNkAHnjPUUZl","Teflon Brothers, Märkä-Simo, Juice Leskinen","EESTI (On my Mind)","Universal Music Oy",8,-1,1,"304101"
9,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",2,6,10,"296701"
10,"spotify:track:55qPuI6NekVyNPM6kh5DN4","BESS","Ram pam pam","Universal Music Oy",1,9,21,"291160"
11,"spotify:track:6BjYoI5TKTYEEZntqd13Ft","Madboiali, Stafa","Sääntöi (feat. Stafa)","WM Finland",11,17,2,"280828"
12,"spotify:track:1SllLQv2tfIlgtYXO5edRM","T Swoop","Mon Ami","Sony Music Entertainment Finland",2,8,11,"275088"
13,"spotify:track:6TsLJhggpJxIdeNF7I7bbx","Nebi, Gettomasa","KiMi","EIFFEL",6,7,3,"258471"
14,"spotify:track:4nPf3a74YvdiZT9L9ILMly","Fabe","WYD","Sony Music Entertainment Finland",10,10,4,"255915"
15,"spotify:track:3TC6Z4oLl3AYL1Vd7PtDr4","Pihlaja, Etta","Bändäri","Sony Music Entertainment Finland",1,16,11,"235108"
16,"spotify:track:2AdhIZdTeCulvMd9DVOVZ5","JVG, Raappana","Kran Turismo (feat. Raappana)","WM Finland",7,70,54,"233218"
17,"spotify:track:3Cem1dtq0bNVYQNqz9h0BY","Ed Sheeran, Ellinoora","2step (feat. Ellinoora)","Atlantic Records UK",2,15,6,"225326"
18,"spotify:track:3yGXUI2VY7HMpJpiIerO3H","Evelina","Sydän sulaa","Universal Music Oy",11,11,2,"223412"
19,"spotify:track:63WuQOXohQIxOxIFA2K7bR","Måneskin","SUPERMODEL","Epic",9,14,4,"218043"
20,"spotify:track:5CeeOAfo8JsW2hFSoa2dXf","ibe","kesäst kesään (kesäbiisi)","Skorpioni",20,-1,1,"217269"
21,"spotify:track:0nRssz1xxPRC6B22k5lG06","MD$, Sexmane, B.Baby","Nonstop (feat. Sexmane & B.Baby)","Poetic Pain Records",13,13,3,"215699"
