rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0mHC3BK9vFGoEU0EcGPWRZ","Lazza","CENERE","Universal Music Italia srL.",1,1,9,"4065301"
2,"spotify:track:41ZKcEXI1OSUDpY2zzP45D","Tony Effe","BOSS","Universal Music Italia srL.",2,4,2,"3840461"
3,"spotify:track:2hHC2jw8qiE4IAPDGjU4Fu","Finesse, Shiva, Sfera Ebbasta, Guè, Drillionaire","Gelosa (feat. Shiva, Sfera Ebbasta, Guè)","Epic",2,2,6,"3479510"
4,"spotify:track:74cyFjvgjyiFiQ3QxszFWq","Tananai","TANGO","Universal Music Italia srL.",3,3,9,"2977354"
5,"spotify:track:3X6QTmtaKukOu5lISJYi4g","Matteo Paolillo, Lolloflow, CLARA","ORIGAMI ALL'ALBA - CLARA","Flamingo Management",4,6,6,"2469884"
6,"spotify:track:1nND6VDerwJxLaUwVVCp28","Mr.Rain","SUPEREROI","Atlantic/WM Italy",2,5,9,"2439131"
7,"spotify:track:4eI0ncpnZuv4A3ssTJRSDY","Marco Mengoni","Due Vite","Epic",3,7,9,"2129117"
8,"spotify:track:28Q3CFgOA5EM2bmKaB9d53","Lazza","ZONDA","Universal Music Italia srL.",8,-1,1,"2106384"
9,"spotify:track:7jVQ6DP7Q6S2wKWqJmcTZL","thasup, Tedua","Dimmi Che C'è (feat. Tedua)","Thasup s.r.l.",3,9,3,"2090240"
10,"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","DALE PLAY Records",1,8,37,"2016046"
11,"spotify:track:2E32Pv8w20r6ZH4oFecxOf","Geolier, Sfera Ebbasta","X CASO (feat. Sfera Ebbasta)","Columbia",1,10,13,"1957385"
12,"spotify:track:1xUnvxp9DFrpwXnO0RHKUp","Guè, ANNA, Sfera Ebbasta","Cookies N' Cream (feat. ANNA & Sfera Ebbasta)","Universal Music Italia srL.",1,11,12,"1929699"
13,"spotify:track:5x9LonDyHxGUO2VzfHJHLE","Geolier","COME VUOI","Columbia",7,12,13,"1927925"
14,"spotify:track:1r2uadbNnJrNjuupsFGXJJ","Madame","IL BENE NEL MALE","Universal Music Italia srL. (Sugar)",4,13,9,"1788695"
15,"spotify:track:0D3QZNAMH2d5MFkVlebo6h","Shiva","Non lo Sai","Milano Ovest",2,15,19,"1777669"
16,"spotify:track:4midGjEpVz0mYkIdQMFX3l","Geolier, Lazza, Takagi & Ketra","CHIAGNE (feat. Lazza & Takagi & Ketra)","Columbia",1,17,23,"1707536"
17,"spotify:track:4CQNELF3U3gyNcI6sLr6yK","Bresh, SHUNE","Guasto D'Amore","Epic",2,19,10,"1611007"
18,"spotify:track:1DQXiBc8DqPfcdLVZkouhI","Stefano Lentini, Matteo Paolillo, Lolloflow, Raiz","'O Mar For","Rai Com",8,16,10,"1519628"
19,"spotify:track:3UYr4TdhtCthMH9ujhx0BA","Rhove, Madfingerz","Pelé","Universal Music Italia srL.",12,14,3,"1472843"
