rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1Y6JqAA9wRlgVMLpDnASah","Keung To","Every Single Time","Music Nation Records Co Ltd.",1,1,10,"287908"
2,"spotify:track:1jQE96DjtfpWGjSqK6Gfnr","Keung To","好得太過份","Music Nation Records Co Ltd.",1,2,24,"283985"
3,"spotify:track:4ja627NyIBCz7wO2dYr83g","Keung To","岩巉","Music Nation Records Co Ltd.",1,3,46,"246376"
4,"spotify:track:4pJWCkQnPeXfDyqouuBJ77","Anson Lo 盧瀚霆","Hey Hey OK!","Music Nation Records Co Ltd.",1,5,13,"234313"
5,"spotify:track:60DcGRqdHMk9H3sat9bcHW","Keung To","黑月","Music Nation Records Co. Ltd.",1,4,39,"233934"
6,"spotify:track:1xRMtDxiU8xxAlaDscHIoT","Keung To","濤","Music Nation Records Co. Ltd.",1,8,63,"197120"
7,"spotify:track:2CwGJLH5jTBlVQhMfjCc6e","Keung To","Dummy","Music Nation Records Co Ltd.",1,7,72,"194019"
8,"spotify:track:2N0SPREDYqILVEFSsWF5N5","V","Love Me Again","BIGHIT MUSIC",6,6,61,"190742"
9,"spotify:track:6apc6NX2mDQ59mortxddQQ","Anson Lo 盧瀚霆","深閨","Music Nation Records Co Ltd.",4,9,26,"180417"
10,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",9,10,8,"173677"
11,"spotify:track:5GNtunR5AJb8bVoovm8vnz","Anson Lo 盧瀚霆","MY LIFE","Music Nation Records Co Ltd.",4,12,40,"169582"
12,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",2,11,12,"168716"
13,"spotify:track:10YtrR4JpndrvuI2vohpUM","Anson Lo 盧瀚霆, Kelly Chen","深閨 feat. Kelly Chen 陳慧琳","Music Nation Records Co Ltd.",4,13,18,"162151"
14,"spotify:track:4UVccKUI1aiZ17lecEfbNu","MC 張天賦","小心碰頭","WM Hong Kong",8,15,8,"160194"
15,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",11,14,21,"149400"
16,"spotify:track:2gQoBhLuUmJqelyTrZfkKD","陳卓賢 Ian","以孤獨命名","Music Nation Records Co. Ltd.",4,16,15,"141086"
17,"spotify:track:65TyCkIJtF8hDF599vCXwe","Kaho Hung","黑玻璃","WM Hong Kong",7,19,40,"138749"
18,"spotify:track:0PBTlQ84CBJF0tBnKGmQa6","V","FRI(END)S","BIGHIT MUSIC",7,18,30,"123538"
19,"spotify:track:0VKdwugDTY088b1J84QH3e","Nancy Kwai","Let go","WM Hong Kong",15,26,11,"120769"
20,"spotify:track:2HRqTpkrJO5ggZyyK6NPWz","Sabrina Carpenter","Espresso","Island Records",7,20,26,"119439"
21,"spotify:track:2oOemghuOplk25PORF4s39","Kiri T","至少做一件離譜的事","WM Hong Kong",8,24,29,"115939"
22,"spotify:track:6K0vTwio6ps1a33FWv06KT","MC 張天賦","筆友 (電影《我談的那場戀愛》主題曲)","WM Hong Kong",21,21,5,"115470"
23,"spotify:track:1sb71AvysPMJlsx4qYtTpG","Gareth.T","緊急聯絡人","WM Hong Kong",4,17,45,"114847"
24,"spotify:track:0qv58f7o5AvmdT3PnEKauX","陳卓賢 Ian","鑿","Music Nation Records Co. Ltd.",18,23,6,"107470"
