rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5GV7OpSEb8MPTryL0Q5i6c","DJ JZ, Humberto & Ronaldo, Mc Mininin, DJ LG PROD, Silvanno Salles","Mtg Quero Te Encontrar","Tropa do Serrão",1,16,5,"7087722"
2,"spotify:track:3hfCle1QRfbwIpQ1B746lV","MC Saci, Complexo dos Hits, DJ Sammer, Mc Pretchako","Aquariano Nato","eumcsaci",2,3,28,"6664827"
3,"spotify:track:7pnqm6UEb7SzpDxb53wULT","Mc IG, MC Ryan SP, Oruam, MC PH, Mc Poze do Rodo, MC GP, TrapLaudo, Mc Luki, MC GH do 7, MC Nego Micha, Murillo e LT no Beat","Diz Aí Qual é o Plano?","WM Brazil",1,1,5,"5850765"
4,"spotify:track:6X6jKoyw1OjogRghMEQAZV","Jorge & Mateus, Lauana Prado","Haverá Sinais - Ao Vivo","Som Livre",2,2,7,"5725771"
5,"spotify:track:6P1mkNAmgihFwFRBhpaev3","Luan Pereira, Mc Daniel","ENTRA NA DEFENDER","Som Livre",5,14,3,"5652400"
6,"spotify:track:1jN0ysNJ2d9VZwVdlgspjr","MC Saci, MC Fahah, DJ Sammer, Dj Lc","De 10 Mulher 11 É Maluca","eumcsaci",6,9,7,"5298532"
7,"spotify:track:3FB06ULqN0WNUSQ3UaMZnF","NATTAN","Amor Na Praia","Feeling",7,18,5,"5132983"
8,"spotify:track:6mJCx80Wc91GPi9ew9bkmD","DENNIS, Ana Castela, Mc Gw","RAM TCHUM","Sony Music Entertainment",3,4,6,"5076578"
9,"spotify:track:6Gn8SHd3RIWjOermcidCJk","Dj Lc, DJ JOAO DA INESTAN, Mc Pretchako, MC Saci, Complexo dos Hits","A Internet É Toxica","Complexo dos Hits",9,12,23,"5015104"
10,"spotify:track:6xW61JP2f3hcsbOwn7dzi5","Mc IG, MC Ryan SP, MC PH, DJ Glenner","É Isso Bebê, Tá Certa!","WM Brazil",6,6,3,"4843618"
11,"spotify:track:2HzLEPWKXcfpwfmEIUURHo","Tz da Coronel, Ryu, The Runner, Nagalli, Cúpula","Qual é seu desejo?","Cúpula",1,7,6,"4715600"
12,"spotify:track:4ssTFuVeNJG8py5dr2P2pV","Matheus & Kauan","Não Recomendo - Ao Vivo","Universal Music Ltda.",11,17,19,"4682044"
13,"spotify:track:5r0JHIjcY7dLWHkljNeQbj","Murilo Huff","Anestesiado - Ao Vivo","M Show",4,8,21,"4672460"
14,"spotify:track:42JNab8NPeCADJ9D3Cl5wS","Zé Neto & Cristiano","Barulho Do Foguete - Ao Vivo","Som Livre",4,5,41,"4436808"
15,"spotify:track:24R0oyjvhV4HIFFvoK3XkP","Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA","TUMBÁTUM","Tropa Do Bruxo",11,11,9,"4321871"
16,"spotify:track:4sAoshwHCmh4IHMQxZHwRD","TR, Mc Menor RV, Tropa da W&S","Baby Eu Tava na Rua da Água","WMD",1,13,12,"4286939"
17,"spotify:track:6cFW2FPaUL4YRJfS9zFJaV","Simone Mendes","Dois Tristes - Ao Vivo","UME - Global Clearing House",10,10,6,"4144712"
18,"spotify:track:6r6wTVl7sBndpdlzBSEYnF","Ana Castela, Hungria, Alok","Lua","AgroPlay",6,20,8,"4064329"
19,"spotify:track:2RX89Di479sc53wkaNgt9E","Hugo & Guilherme","Vazou Na Braquiara - Ao Vivo","Som Livre",15,26,12,"3987035"
20,"spotify:track:1m5nbZiPpCIi9J2irLNoxh","Oruam, Didi, Dj Lc da Roça, MC K9, MC Smith, Mainstreet","Rolé na Favela de Nave","Mainstreet Records",9,15,10,"3960890"
21,"spotify:track:2InS5VWKJQbsFBKOsf1cJB","Dj GBR, Mc IG, MC Ryan SP, MC PH, Mc Davi, Mc Luki, Mc Don Juan, Mc Kadu, TrapLaudo, MC GP, MC GH do 7","Let's Go 4","GR6 Music",1,22,31,"3757490"
22,"spotify:track:0oQCRjrWGvkqkdf82UlXI3","PEDRO SAMPAIO","POCPOC","WM Brazil",1,25,19,"3757069"
23,"spotify:track:6GmyQws2xpUFIN5dXBNTrl","AgroPlay, Ana Castela, LUDMILLA","Dia de Fluxo","AgroPlay",4,24,16,"3745047"
24,"spotify:track:4jbTB2Kj4CrZCjngkQUQS2","Murilo Huff","A Cerveja Abre Sozinha - Ao Vivo","M Show",16,21,13,"3733215"
25,"spotify:track:0I0WaeHgXRRA9sP2LOLoE4","Dilsinho, Ana Castela","Passada de Mão - Ao Vivo","Sony Music Entertainment",9,23,10,"3727226"
26,"spotify:track:027ielmg4mNR1p1Ds3Mvgh","DJ Ws da Igrejinha, DJ JOÃO PEREIRA, Mc Dudu Sk, MC TH DA SERRA, DALÃMA","Não Vou Namorar","Dalama Records",26,49,3,"3619551"
27,"spotify:track:1WHDOr19zyyqu6XXIvdgfX","Hugo & Guilherme, Maiara & Maraisa","Morena De Goiânia - Ao Vivo","Som Livre",27,36,3,"3461769"
28,"spotify:track:2sYFUcurlISdHlAsnYCEgD","Lauana Prado","Me Leva Pra Casa / Escrito Nas Estrelas / Saudade - Ao Vivo","Universal Music Ltda.",1,19,19,"3452463"
29,"spotify:track:0ODlZu2uJ13I29NfFJJVir","Luan Santana, MC Kevin o Chris","PEGA ESCANDALOSO","Sony Music Entertainment",29,50,2,"3270213"
30,"spotify:track:35D06z7kmwMmYYbyJ0BkSm","Manu, Simone Mendes","Daqui pra Sempre","manuoficial",3,27,28,"3224158"
31,"spotify:track:5jrQZnYInM6YUjr2yFSa3E","MC PH, Vulgo FK, Veigh, Pedro Lotto, prodbyeros","Vem Desestressar","GR6 Music",31,-1,1,"3210803"
32,"spotify:track:54UGdW621lBINbfMWJmmSO","Manu, Guilherme & Benuto","Torre Eiffel - Ao Vivo","manuoficial",28,28,6,"3106841"
33,"spotify:track:7umgf0NrHZgIAI0ep64sLc","Mc IG, Veigh, Toledo, Bvga Beatz, Galdino, Honaiser","Olá, Moça","WM Brazil",29,29,3,"3103492"
34,"spotify:track:697gwO5YoSGVAnlfREIZll","MC PH, Borges, WIU, Pedro Lotto, WEY","Tenho Que Me Decidir","GR6 Music",4,32,19,"3021978"
35,"spotify:track:4YKujFSyakVjLdH1sDllVc","Simone Mendes","Dois Fugitivos - Ao Vivo","Universal Music Ltda.",5,35,30,"2929068"
36,"spotify:track:3QpDKVHmf9RDQkJbAUNWzI","Gustavo Moura & Rafael","Digitando","Astro Produções",36,47,7,"2884866"
37,"spotify:track:3iam4WkRoqMoBBCwDFZNgd","Henrique & Juliano","Quase Algo - Ao Vivo Em Nova Iorque / 2022","Virgin Music Label And Artist Services (S&D)",17,33,30,"2829900"
38,"spotify:track:476o0POREG1XMArNtHRAy2","Gusttavo Lima, Ana Castela","Canudinho - Ao Vivo","Sony Music Entertainment",2,30,32,"2799115"
39,"spotify:track:2IvsDK2p7Kq3aDrVtESDIg","Ana Castela, Gustavo Mioto","Fronteira - Ao Vivo","AgroPlay",7,37,21,"2772666"
40,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",40,40,9,"2700593"
41,"spotify:track:3ZNjlT5zR0jkEVzSSZCQeJ","DJ WN, MC Hariel, MC Ryan SP, MC Paulin da Capital, Mc Lipi, MC Vinny, Gabb MC, Mc Kadu, Mc Daniel, MC GH do 7, NOG, Love Funk","Ritmista 1.0","Love Funk",14,38,14,"2637440"
42,"spotify:track:2329XxRFYoAPdQSb4DmjXQ","Mc IG, Mc Kevin, DJ WN, MC PH","Deus, Por favor","WM Brazil",16,31,3,"2628618"
43,"spotify:track:5u7Xi0QhfkYy3qETJJ5lae","MC Paulin da Capital, Love Funk, Mc Piedro, Dj GM, DJ WN, MC Ryan SP, Mc Daniel","Samba de Malandro","Love Funk",43,56,4,"2621313"
44,"spotify:track:1mH3uSZus9IiMagMCJa4vB","TrapLaudo, MC PH, Murillo e LT no Beat","Tropa Do Pisa","GR6 Music",21,34,10,"2508037"
45,"spotify:track:5brVlCCt8gp4pP0iJOOctj","MC Ryan SP, Filipe Ret, Chefin, Caio Luccas, Dallass, Rocco","Melhor Vibe","WM Brazil",45,89,3,"2475243"
46,"spotify:track:6fcQIY5VSFNrK4YzDoljPQ","Parangolé, Léo Santana","Perna Bamba","Penta Entretenimento / Salvador Produções",1,41,11,"2430649"
